source_ordinal	surface_id	trace_root_legacy_id	edge_id_count	edge_label_count	branch_id_count	declared_edge_count	pairability	hold_reason
11715	SURF-CAW2026R03249	TRN-OBJ-BA874CA0893CC0	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11716	SURF-CAW2026R03253	TRN-OBJ-BBCE341C66354C	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11717	SURF-CAW2026R03254	TRN-OBJ-14388F53BCC7DE	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11718	SURF-CAW2026R03255	TRN-OBJ-D714279F70E223	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11719	SURF-CAW2026R03260	TRN-OBJ-8D9217862CD861	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11720	SURF-CAW2026R03261	TRN-OBJ-20D0A572FED8FF	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11721	SURF-CAW2026R03262	TRN-OBJ-5A9CE6AA515C2B	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11722	SURF-CAW2026R03263	TRN-OBJ-2433BFBA05220F	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11723	SURF-CAW2026R03264	TRN-OBJ-6327284C2626C9	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11724	SURF-CCE2026R00847	TRN-OBJ-8989C791290558	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11725	SURF-CCE2026R00848	TRN-OBJ-28EBCFFFC6852A	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11726	SURF-CCR2026R0027	TRN-OBJ-C24B495059DA13	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11727	SURF-CCT2026R00728	TRN-OBJ-754D168BD76658	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11728	SURF-CCT2026R00729	TRN-OBJ-0467F6EABE935B	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11729	SURF-CCT2026R00822	TRN-OBJ-40092909F9BA99	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11730	SURF-CCT2026R00826	TRN-OBJ-A8E205D484AA66	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11731	SURF-CCT2026R00832	TRN-OBJ-CDF63408EF4084	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11732	SURF-CCT2026R00834	TRN-OBJ-79A67EF18932B8	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11733	SURF-CCT2026R00835	TRN-OBJ-9B7E3E4E70CDED	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11734	SURF-CCT2026R00836	TRN-OBJ-99DAC7ED9251C3	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11735	SURF-CCT2026R00837	TRN-OBJ-13C6AE3B6E5CF1	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11736	SURF-CCT2026R00838	TRN-OBJ-78A95BB09DA9D0	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11737	SURF-CCT2026R00839	TRN-OBJ-98D17A534185D3	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11738	SURF-CCT2026R00840	TRN-OBJ-14B612889B4A1B	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11739	SURF-CCT2026R00841	TRN-OBJ-DD03C29C5641BA	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11740	SURF-CCT2026R00842	TRN-OBJ-9EF82E004C51A6	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11741	SURF-CCT2026R00843	TRN-OBJ-5CDF4EB5EB68B5	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11742	SURF-CCT2026R00844	TRN-OBJ-D365828D20996F	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11743	SURF-CCT2026R00845	TRN-OBJ-AA7D83954D920A	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11744	SURF-CCT2026R00846	TRN-OBJ-46529DCE259E0C	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11745	SURF-CCT2026R01094	TRN-OBJ-BB42871B621CCF	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11746	SURF-CCT2026R02347	TRN-OBJ-0395406705F61F	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11747	SURF-CCT2026R02766	TRN-OBJ-A0C707B2B3AF1A	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11748	SURF-CCT2026R02767	TRN-OBJ-BF107003B0563E	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11749	SURF-CCT2026R02822	TRN-OBJ-EFB385D3D96659	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11750	SURF-CCT2026R02823	TRN-OBJ-F3A9512D457C04	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11751	SURF-CCT2026R03604	TRN-OBJ-2A5110D3F255CB	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11752	SURF-CCT2026R04111	TRN-OBJ-56E03E50BAE4FE	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11753	SURF-CCT2026R04112	TRN-OBJ-A0B7846BD7BCA6	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11754	SURF-CCT2026R04113	TRN-OBJ-21DC4E1A40D394	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11755	SURF-CCT2026R04114	TRN-OBJ-FB7A525198FD9F	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11756	SURF-CCT2026R04115	TRN-OBJ-06430632469D04	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11757	SURF-CCT2026R04116	TRN-OBJ-3A1DCD88017DBD	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11758	SURF-CCT2026R04117	TRN-OBJ-885F247AABDE1F	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11759	SURF-CCT2026R04118	TRN-OBJ-47D8588C9D137C	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11760	SURF-CCT2026R04119	TRN-OBJ-FB707A26658331	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11761	SURF-CCT2026R04120	TRN-OBJ-97EA68E52663B9	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11762	SURF-CCT2026R04121	TRN-OBJ-3921606C729315	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11763	SURF-CCT2026R04122	TRN-OBJ-9011F71CA7E25A	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11764	SURF-CCT2026R04123	TRN-OBJ-FB28560FBE75AD	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11765	SURF-CGS2026R0867	TRN-OBJ-3FF1EE169960ED	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11766	SURF-CRB2026V2R0102	TRN-OBJ-69AEF6226F5A01	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11767	SURF-GAPIT2026R049	TRN-OBJ-80105AF0072087	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11768	SURF-GAPIT2026R050	TRN-OBJ-46624314C06C8D	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11769	SURF-GSU2026R042	TRN-OBJ-D6778CFA1FF47B	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11770	SURF-LOCTRACE2026I9BE6655BD911CE	TRN-OBJ-9BE6655BD911CE	15	6	6	15	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11771	SURF-LOCTRACE2026IF66D97C170F84B	TRN-OBJ-F66D97C170F84B	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11772	SURF-LOCTRACE2026IFFD079569E1F15	TRN-OBJ-FFD079569E1F15	16	6	6	16	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11773	SURF-MODERNAPITRACE2026R0240	TRN-OBJ-052BA7B87D116E	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11774	SURF-MODERNAPITRACE2026R0241	TRN-OBJ-C114FDA0026F11	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11775	SURF-MODERNAPITRACE2026R0242	TRN-OBJ-418DA4C99A6D7D	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11776	SURF-NBPOSTERTRACE2026V1R0002	TRN-OBJ-B955CA2F0DAF81	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11777	SURF-NBPOSTERTRACE2026V1R0004	TRN-OBJ-17547FA5E61CE2	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11778	SURF-NBPOSTERTRACE2026V1R0054	TRN-OBJ-C40A58C7DA81E2	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11779	SURF-NBPOSTERTRACE2026V1R0057	TRN-OBJ-F6510EC92F3328	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11780	SURF-NBPOSTERTRACE2026V1R0080	TRN-OBJ-1DB6F1252A26C0	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11781	SURF-NBPOSTERTRACE2026V1R0138	TRN-OBJ-E34866BAE9CE23	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11782	SURF-NBPOSTERTRACE2026V1R0151	TRN-OBJ-20887F629F1F4E	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11783	SURF-NBPOSTERTRACE2026V1R0203	TRN-OBJ-664D2C4CE70379	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11784	SURF-NBPOSTERTRACE2026V1R0215	TRN-OBJ-D4089A9785446E	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11785	SURF-NBPOSTERTRACE2026V1R0306	TRN-OBJ-06640B46C4CAD5	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11786	SURF-NBPOSTERTRACE2026V2R0041	TRN-OBJ-9E9315AFD0A8CC	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11787	SURF-NBPOSTERTRACE2026V2R0127	TRN-OBJ-14EC586ADEF4F0	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11788	SURF-NBPOSTERTRACE2026V2R0138	TRN-OBJ-7663C1CD328D23	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11789	SURF-NBPOSTERTRACE2026V2R0156	TRN-OBJ-4AD8A728A95732	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11790	SURF-NBPOSTERTRACE2026V2R0162	TRN-OBJ-55754C3B507B5B	4	4	5	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11791	SURF-NBPOSTERTRACE2026V2R0172	TRN-OBJ-F17C2A4E69814C	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11792	SURF-YALEPOSTERTRACE2026V1R0012	TRN-OBJ-79C11FF8CF19A7	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11793	SURF-YALEPOSTERTRACE2026V1R0013	TRN-OBJ-A94838EDC43979	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11794	SURF-YALEPOSTERTRACE2026V1R0014	TRN-OBJ-9E90A1C8D07E9C	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11795	SURF-YALEPOSTERTRACE2026V1R0015	TRN-OBJ-FF69E1723E8367	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11796	SURF-YALEPOSTERTRACE2026V1R0016	TRN-OBJ-27D2E70F31F3E9	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11797	SURF-YALEPOSTERTRACE2026V1R0017	TRN-OBJ-931CEEF6FEE49B	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11798	SURF-YALEPOSTERTRACE2026V1R0018	TRN-OBJ-5E58FD7AF85E6F	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11799	SURF-YALEPOSTERTRACE2026V1R0019	TRN-OBJ-F7AAACAB116BFB	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11800	SURF-YALEPOSTERTRACE2026V1R0021	TRN-OBJ-C7FBDCB51ED26C	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11801	SURF-BNDCLTRACE2026V1R0096	TRN-BND26-OBJ-C3A1E9A99B7841	4	4	7	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11802	SURF-BNDCLTRACE2026V1R0100	TRN-BND26-OBJ-DDAA49627FC2F1	4	4	7	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11803	SURF-CAW2026R03268	TRN-OBJ-234485E747981F	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11804	SURF-CAW2026R03269	TRN-OBJ-D0B4EC6141E85D	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11805	SURF-CAW2026R03271	TRN-OBJ-10D042BBCC1FD4	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11806	SURF-CAW2026R03272	TRN-OBJ-6ED9D0E8AE78D6	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11807	SURF-CAW2026R03273	TRN-OBJ-ADFBCAA3807091	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11808	SURF-CAW2026R03274	TRN-OBJ-F01F714B0BBADD	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11809	SURF-CAW2026R03275	TRN-OBJ-F4F91ACD961F08	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11810	SURF-CAW2026R03276	TRN-OBJ-D6F915255ED26A	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11811	SURF-CAW2026R03277	TRN-OBJ-FD16DBF177AEB8	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11812	SURF-CAW2026R03278	TRN-OBJ-8D9D658807D479	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11813	SURF-CAW2026R03279	TRN-OBJ-178A67B0C914EA	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11814	SURF-CCE2026R00849	TRN-OBJ-B5FEECEBA402EB	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11815	SURF-CCE2026R00850	TRN-OBJ-A2241152336175	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11816	SURF-CCE2026R00851	TRN-OBJ-41016279C3D23F	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11817	SURF-CCE2026R00852	TRN-OBJ-D4BF1913EC1070	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11818	SURF-CCE2026R00855	TRN-OBJ-547E04412BFEAF	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11819	SURF-CCR2026R0028	TRN-OBJ-E6F89B57DCBF74	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11820	SURF-CCT2026R00850	TRN-OBJ-95149CBF845F69	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11821	SURF-CCT2026R00851	TRN-OBJ-51906614D1614D	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11822	SURF-CCT2026R00852	TRN-OBJ-2BE3D353199BC8	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11823	SURF-CCT2026R00853	TRN-OBJ-F60B80B90EB5EE	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11824	SURF-CCT2026R00854	TRN-OBJ-4DEEC996C1EB3E	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11825	SURF-CCT2026R00855	TRN-OBJ-03E86A6463A4DF	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11826	SURF-CCT2026R00856	TRN-OBJ-540A39ECD2B828	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11827	SURF-CCT2026R00857	TRN-OBJ-3F66F9DF22A3FD	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11828	SURF-CCT2026R00858	TRN-OBJ-E59C0326F08576	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11829	SURF-CCT2026R00859	TRN-OBJ-63A15C3FD8F721	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11830	SURF-CCT2026R00860	TRN-OBJ-A9975F984D0941	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11831	SURF-CCT2026R00861	TRN-OBJ-83AA26C15173B8	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11832	SURF-CCT2026R00862	TRN-OBJ-4F80A904CD3E14	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11833	SURF-CCT2026R00863	TRN-OBJ-D717E2136075BA	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11834	SURF-CCT2026R00864	TRN-OBJ-56693FDC981E6C	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11835	SURF-CCT2026R00865	TRN-OBJ-7E50C558CF8C9B	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11836	SURF-CCT2026R00866	TRN-OBJ-1EC294A09B1470	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11837	SURF-CCT2026R00867	TRN-OBJ-DEC98602A003A6	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11838	SURF-CCT2026R01095	TRN-OBJ-61B3901ED558A7	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11839	SURF-CCT2026R01738	TRN-OBJ-CCE8E237D743E9	3	3	3	3	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11840	SURF-CCT2026R01798	TRN-OBJ-171C040D0E1C61	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11841	SURF-CCT2026R01799	TRN-OBJ-20795C4695B3EE	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11842	SURF-CCT2026R02771	TRN-OBJ-BC0D7EB2B2C6B9	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11843	SURF-CCT2026R03771	TRN-OBJ-CE84B0A60AD88D	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11844	SURF-CCT2026R03776	TRN-OBJ-CC083A75D826AB	5	4	4	5	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11845	SURF-CCT2026R04127	TRN-OBJ-DDB801DD212746	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11846	SURF-CCT2026R04128	TRN-OBJ-DF50417F33308D	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11847	SURF-CCT2026R04129	TRN-OBJ-AD5FD53D951D72	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11848	SURF-CCT2026R04130	TRN-OBJ-E2156AE5AED386	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11849	SURF-CCT2026R04131	TRN-OBJ-4E23DC3BDAD0A6	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11850	SURF-CCT2026R04132	TRN-OBJ-CF976FEFDC6CDB	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11851	SURF-CCT2026R04133	TRN-OBJ-A176DD1246BE1E	4	3	3	4	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11852	SURF-CGS2026R0700	TRN-OBJ-6365E92EDE30A2	4	4	4	4	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11853	SURF-CONTEMPORARYAICTRACE2026V1R0001	TRN-OBJ-A9D59BB716EB79	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11854	SURF-CRB2026V3R00487	TRN-OBJ-37BA21A06EA2B5	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11855	SURF-DNZPOSTR054	TRN-OBJ-D3043A9FF53517	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11856	SURF-GAPIT2026R051	TRN-OBJ-7960EF8DF528F5	8	8	8	8	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11857	SURF-GSU2026R043	TRN-OBJ-F6890864627ED3	7	7	7	7	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11858	SURF-LOCTRACE2026ID94EE3958DC237	TRN-OBJ-D94EE3958DC237	13	6	6	13	unsafe_pairing_held	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11859	SURF-MODERNAPITRACE2026R0243	TRN-OBJ-0019C9226568DC	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11860	SURF-MODERNAPITRACE2026R0244	TRN-OBJ-C00DBECB140206	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11861	SURF-MODERNAPITRACE2026R0245	TRN-OBJ-5116F88AF0F5D2	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11862	SURF-MODERNAPITRACE2026R0246	TRN-OBJ-99303938079041	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11863	SURF-MODERNAPITRACE2026R0247	TRN-OBJ-E9751C8B386461	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11864	SURF-MODERNAPITRACE2026R0248	TRN-OBJ-8CA3B780CF8288	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11865	SURF-NBPOSTERTRACE2026V1R0101	TRN-OBJ-A9FF5AF291641F	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
11866	SURF-NBPOSTERTRACE2026V1R0104	TRN-OBJ-C2935914F4876B	5	5	5	5	labels_vocabulary_only	LEGACY_PROJECTION_ONLY_NO_POSITIONAL_ZIP
