folder_id	surface_id	surface_ordinal
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0562	13239
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V2R0562	13239
FOL-REGION-INDONESIA	SURF-CRB2026V2R0562	13239
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0563	13240
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V2R0563	13240
FOL-REGION-INDONESIA	SURF-CRB2026V2R0563	13240
FOL-REGION-INDONESIA	SURF-CRB2026V2R0705	13241
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0705	13241
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V2R0705	13241
FOL-REGION-INDONESIA	SURF-CRB2026V2R0706	13242
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0706	13242
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V2R0706	13242
FOL-REGION-INDONESIA	SURF-CRB2026V2R0707	13243
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V2R0707	13243
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V2R0707	13243
FOL-REGION-INDIA	SURF-CRB2026V3R00176	13244
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00176	13244
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CRB2026V3R00176	13244
FOL-REGION-INDONESIA	SURF-CRB2026V3R00335	13245
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00335	13245
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00335	13245
FOL-REGION-INDONESIA	SURF-CRB2026V3R00336	13246
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00336	13246
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00336	13246
FOL-REGION-INDONESIA	SURF-CRB2026V3R00337	13247
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00337	13247
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00337	13247
FOL-REGION-INDONESIA	SURF-CRB2026V3R00338	13248
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00338	13248
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00338	13248
FOL-REGION-INDONESIA	SURF-CRB2026V3R00339	13249
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00339	13249
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00339	13249
FOL-REGION-INDONESIA	SURF-CRB2026V3R00340	13250
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00340	13250
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00340	13250
FOL-REGION-INDONESIA	SURF-CRB2026V3R00341	13251
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00341	13251
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00341	13251
FOL-REGION-INDONESIA	SURF-CRB2026V3R00342	13252
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-CRB2026V3R00342	13252
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00342	13252
FOL-REGION-INDONESIA	SURF-CRB2026V3R00343	13253
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00343	13253
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00343	13253
FOL-REGION-INDONESIA	SURF-CRB2026V3R00344	13254
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00344	13254
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00344	13254
FOL-REGION-INDONESIA	SURF-CRB2026V3R00345	13255
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00345	13255
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00345	13255
FOL-REGION-INDONESIA	SURF-CRB2026V3R00346	13256
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00346	13256
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00346	13256
FOL-REGION-INDONESIA	SURF-CRB2026V3R00347	13257
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00347	13257
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00347	13257
FOL-REGION-INDONESIA	SURF-CRB2026V3R00348	13258
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00348	13258
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00348	13258
FOL-REGION-INDONESIA	SURF-CRB2026V3R00349	13259
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CRB2026V3R00349	13259
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CRB2026V3R00349	13259
FOL-REGION-AUSTRALIA-INDIGENOUS	SURF-LPC2026R036	13260
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-LPC2026R036	13260
FOL-MEDIUM-POSTER	SURF-LPC2026R036	13260
FOL-MOVEMENT-ABORIGINAL-LAND-RIGHTS-AND-NAIDOC-POSTER-CULTURES	SURF-LPC2026R036	13260
FOL-REGION-CANADA	SURF-MODERNAPITRACE2026R0051	13261
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-MODERNAPITRACE2026R0051	13261
FOL-MEDIUM-POSTER	SURF-MODERNAPITRACE2026R0051	13261
FOL-REGION-CANADA	SURF-MODERNAPITRACE2026R0052	13262
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-MODERNAPITRACE2026R0052	13262
FOL-MEDIUM-POSTER	SURF-MODERNAPITRACE2026R0052	13262
FOL-REGION-CANADA	SURF-MODERNAPITRACE2026R0053	13263
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-MODERNAPITRACE2026R0053	13263
FOL-MEDIUM-POSTER	SURF-MODERNAPITRACE2026R0053	13263
FOL-REGION-NETHERLANDS	SURF-MODERNAPITRACE2026R0054	13264
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-MODERNAPITRACE2026R0054	13264
FOL-MEDIUM-POSTER	SURF-MODERNAPITRACE2026R0054	13264
FOL-REGION-NETHERLANDS	SURF-MODERNAPITRACE2026R0055	13265
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-MODERNAPITRACE2026R0055	13265
FOL-MEDIUM-POSTER	SURF-MODERNAPITRACE2026R0055	13265
FOL-REGION-UNITED-KINGDOM	SURF-MODERNAPITRACE2026R0056	13266
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-MODERNAPITRACE2026R0056	13266
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-MODERNAPITRACE2026R0056	13266
FOL-REGION-UNITED-KINGDOM	SURF-MODERNAPITRACE2026R0057	13267
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-MODERNAPITRACE2026R0057	13267
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-MODERNAPITRACE2026R0057	13267
FOL-REGION-UNITED-STATES	SURF-MODERNAPITRACE2026R0058	13268
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-MODERNAPITRACE2026R0058	13268
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-MODERNAPITRACE2026R0058	13268
FOL-REGION-UNITED-STATES	SURF-MODERNAPITRACE2026R0059	13269
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-MODERNAPITRACE2026R0059	13269
FOL-MEDIUM-POSTER	SURF-MODERNAPITRACE2026R0059	13269
FOL-REGION-UNITED-STATES	SURF-MODERNAPITRACE2026R0060	13270
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-MODERNAPITRACE2026R0060	13270
FOL-MEDIUM-POSTER	SURF-MODERNAPITRACE2026R0060	13270
FOL-REGION-UNITED-STATES	SURF-MODERNAPITRACE2026R0061	13271
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-MODERNAPITRACE2026R0061	13271
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-MODERNAPITRACE2026R0061	13271
FOL-REGION-LEBANON	SURF-SCG1931R0016	13272
FOL-THEME-POSTWAR-EXHIBITION-AND-CULTURAL-POSTERS	SURF-SCG1931R0016	13272
FOL-MEDIUM-POSTER	SURF-SCG1931R0016	13272
FOL-REGION-WALLIS-AND-FUTUNA	SURF-SPCTRACE2026V2R0052	13273
FOL-THEME-PUBLIC-HEALTH-AND-SOCIAL-COMMUNICATION	SURF-SPCTRACE2026V2R0052	13273
FOL-MEDIUM-POSTER	SURF-SPCTRACE2026V2R0052	13273
FOL-REGION-FEDERATED-STATES-OF-MICRONESIA	SURF-SPCTRACE2026V2R0055	13274
FOL-THEME-PUBLIC-HEALTH-AND-SOCIAL-COMMUNICATION	SURF-SPCTRACE2026V2R0055	13274
FOL-MEDIUM-POSTER	SURF-SPCTRACE2026V2R0055	13274
FOL-REGION-FEDERATED-STATES-OF-MICRONESIA	SURF-SPCTRACE2026V2R0057	13275
FOL-THEME-PUBLIC-HEALTH-AND-SOCIAL-COMMUNICATION	SURF-SPCTRACE2026V2R0057	13275
FOL-MEDIUM-POSTER	SURF-SPCTRACE2026V2R0057	13275
FOL-REGION-PALAU	SURF-SPCTRACE2026V2R0060	13276
FOL-THEME-PUBLIC-HEALTH-AND-SOCIAL-COMMUNICATION	SURF-SPCTRACE2026V2R0060	13276
FOL-MEDIUM-POSTER	SURF-SPCTRACE2026V2R0060	13276
FOL-REGION-COOK-ISLANDS	SURF-SPCTRACE2026V2R0061	13277
FOL-THEME-PUBLIC-HEALTH-AND-SOCIAL-COMMUNICATION	SURF-SPCTRACE2026V2R0061	13277
FOL-MEDIUM-POSTER	SURF-SPCTRACE2026V2R0061	13277
FOL-REGION-WALLIS-AND-FUTUNA	SURF-SPCTRACE2026V2R0062	13278
FOL-THEME-PUBLIC-HEALTH-AND-SOCIAL-COMMUNICATION	SURF-SPCTRACE2026V2R0062	13278
FOL-MEDIUM-POSTER	SURF-SPCTRACE2026V2R0062	13278
FOL-REGION-COOK-ISLANDS	SURF-SPCTRACE2026V2R0064	13279
FOL-THEME-PUBLIC-HEALTH-AND-SOCIAL-COMMUNICATION	SURF-SPCTRACE2026V2R0064	13279
FOL-MEDIUM-POSTER	SURF-SPCTRACE2026V2R0064	13279
FOL-REGION-WALLIS-AND-FUTUNA	SURF-SPCTRACE2026V2R0065	13280
FOL-THEME-PUBLIC-HEALTH-AND-SOCIAL-COMMUNICATION	SURF-SPCTRACE2026V2R0065	13280
FOL-MEDIUM-POSTER	SURF-SPCTRACE2026V2R0065	13280
FOL-REGION-SAMOA	SURF-SPCTRACE2026V2R0287	13281
FOL-THEME-PUBLIC-HEALTH-AND-SOCIAL-COMMUNICATION	SURF-SPCTRACE2026V2R0287	13281
FOL-MEDIUM-POSTER	SURF-SPCTRACE2026V2R0287	13281
FOL-REGION-UNITED-STATES	SURF-VAM20K-02960	13282
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-VAM20K-02960	13282
FOL-MEDIUM-POSTER	SURF-VAM20K-02960	13282
FOL-REGION-UNITED-STATES	SURF-VAM20K-02961	13283
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-VAM20K-02961	13283
FOL-MEDIUM-POSTER	SURF-VAM20K-02961	13283
FOL-REGION-UNITED-KINGDOM	SURF-VAMMODERNTRACE2026R0035	13284
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-VAMMODERNTRACE2026R0035	13284
FOL-MEDIUM-POSTER	SURF-VAMMODERNTRACE2026R0035	13284
FOL-REGION-UNITED-KINGDOM	SURF-VAMMODERNTRACE2026R0060	13285
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-VAMMODERNTRACE2026R0060	13285
FOL-MEDIUM-POSTER	SURF-VAMMODERNTRACE2026R0060	13285
FOL-REGION-UNITED-KINGDOM	SURF-VAMMODERNTRACE2026R0180	13286
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-VAMMODERNTRACE2026R0180	13286
FOL-MEDIUM-POSTER	SURF-VAMMODERNTRACE2026R0180	13286
FOL-REGION-UNITED-STATES	SURF-YALEDESIGNTRACE2026V2R0117	13287
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-YALEDESIGNTRACE2026V2R0117	13287
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-YALEDESIGNTRACE2026V2R0117	13287
FOL-REGION-CHINA-HONG-KONG	SURF-YALEDESIGNTRACE2026V2R0118	13288
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-YALEDESIGNTRACE2026V2R0118	13288
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-YALEDESIGNTRACE2026V2R0118	13288
FOL-REGION-UNITED-STATES	SURF-YALEDESIGNTRACE2026V2R0119	13289
FOL-THEME-TRAVEL-AND-TRANSPORT-POSTER-CULTURE	SURF-YALEDESIGNTRACE2026V2R0119	13289
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-YALEDESIGNTRACE2026V2R0119	13289
FOL-REGION-UNITED-STATES	SURF-YALEDESIGNTRACE2026V2R0120	13290
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-YALEDESIGNTRACE2026V2R0120	13290
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-YALEDESIGNTRACE2026V2R0120	13290
FOL-REGION-PERU	SURF-YALEDESIGNTRACE2026V2R0121	13291
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-YALEDESIGNTRACE2026V2R0121	13291
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-YALEDESIGNTRACE2026V2R0121	13291
FOL-REGION-UNITED-STATES	SURF-YALEDESIGNTRACE2026V2R0122	13292
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-YALEDESIGNTRACE2026V2R0122	13292
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-YALEDESIGNTRACE2026V2R0122	13292
FOL-REGION-JAPAN	SURF-YALEDESIGNTRACE2026V2R0123	13293
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-YALEDESIGNTRACE2026V2R0123	13293
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-YALEDESIGNTRACE2026V2R0123	13293
FOL-REGION-UNITED-STATES	SURF-YALEDESIGNTRACE2026V2R0124	13294
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-YALEDESIGNTRACE2026V2R0124	13294
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-YALEDESIGNTRACE2026V2R0124	13294
FOL-REGION-UNITED-STATES	SURF-YALEDESIGNTRACE2026V2R0125	13295
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-YALEDESIGNTRACE2026V2R0125	13295
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-YALEDESIGNTRACE2026V2R0125	13295
FOL-REGION-UNITED-STATES	SURF-YALEDESIGNTRACE2026V2R0126	13296
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-YALEDESIGNTRACE2026V2R0126	13296
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-YALEDESIGNTRACE2026V2R0126	13296
FOL-REGION-CANADA	SURF-YALEDESIGNTRACE2026V2R0127	13297
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-YALEDESIGNTRACE2026V2R0127	13297
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-YALEDESIGNTRACE2026V2R0127	13297
FOL-REGION-JAPAN	SURF-YALEDESIGNTRACE2026V2R0128	13298
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-YALEDESIGNTRACE2026V2R0128	13298
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-YALEDESIGNTRACE2026V2R0128	13298
FOL-REGION-JAPAN	SURF-YALEDESIGNTRACE2026V2R0129	13299
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-YALEDESIGNTRACE2026V2R0129	13299
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-YALEDESIGNTRACE2026V2R0129	13299
FOL-REGION-UNITED-STATES	SURF-YALEDESIGNTRACE2026V2R0130	13300
FOL-THEME-MIDCENTURY-MODERN-GRAPHIC-COMMUNICATION	SURF-YALEDESIGNTRACE2026V2R0130	13300
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-YALEDESIGNTRACE2026V2R0130	13300
FOL-REGION-UNITED-STATES	SURF-YALEPOSTERTRACE2026V1R0048	13301
FOL-THEME-POSTWAR-EXHIBITION-AND-CULTURAL-POSTERS	SURF-YALEPOSTERTRACE2026V1R0048	13301
FOL-MEDIUM-POSTER	SURF-YALEPOSTERTRACE2026V1R0048	13301
FOL-REGION-UNITED-STATES	SURF-YALEPOSTERTRACE2026V1R0049	13302
FOL-THEME-POSTWAR-EXHIBITION-AND-CULTURAL-POSTERS	SURF-YALEPOSTERTRACE2026V1R0049	13302
FOL-MEDIUM-POSTER	SURF-YALEPOSTERTRACE2026V1R0049	13302
FOL-REGION-UNITED-STATES	SURF-YALEPOSTERTRACE2026V1R0050	13303
FOL-THEME-POSTWAR-EXHIBITION-AND-CULTURAL-POSTERS	SURF-YALEPOSTERTRACE2026V1R0050	13303
FOL-MEDIUM-POSTER	SURF-YALEPOSTERTRACE2026V1R0050	13303
FOL-REGION-UGANDA	SURF-CAW2026R03609	13304
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R03609	13304
FOL-MEDIUM-POSTER	SURF-CAW2026R03609	13304
FOL-REGION-BOSNIA-AND-HERZEGOVINA	SURF-CAW2026R03615	13305
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R03615	13305
FOL-MEDIUM-POSTER	SURF-CAW2026R03615	13305
FOL-REGION-UKRAINE	SURF-CAW2026R03619	13306
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R03619	13306
FOL-MEDIUM-POSTER	SURF-CAW2026R03619	13306
FOL-REGION-JORDAN	SURF-CAW2026R03640	13307
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R03640	13307
FOL-MEDIUM-POSTER	SURF-CAW2026R03640	13307
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CAW2026R03643	13308
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CAW2026R03643	13308
FOL-REGION-INDONESIA	SURF-CAW2026R03643	13308
FOL-REGION-POLAND	SURF-CCE2026R00877	13309
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCE2026R00877	13309
FOL-MEDIUM-ADVERTISEMENT	SURF-CCE2026R00877	13309
FOL-REGION-TURKEY	SURF-CCR2026R0105	13310
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCR2026R0105	13310
FOL-MEDIUM-POSTER	SURF-CCR2026R0105	13310
FOL-REGION-MOROCCO	SURF-CCT2026R00513	13311
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00513	13311
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R00513	13311
FOL-REGION-SOUTH-AFRICA	SURF-CCT2026R00646	13312
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00646	13312
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CCT2026R00646	13312
FOL-REGION-TUNISIA	SURF-CCT2026R00730	13313
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00730	13313
FOL-MEDIUM-POSTER	SURF-CCT2026R00730	13313
FOL-REGION-TUNISIA	SURF-CCT2026R00731	13314
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00731	13314
FOL-MEDIUM-POSTER	SURF-CCT2026R00731	13314
FOL-REGION-TUNISIA	SURF-CCT2026R00732	13315
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R00732	13315
FOL-MEDIUM-POSTER	SURF-CCT2026R00732	13315
FOL-REGION-CHINA-HONG-KONG	SURF-CCT2026R01199	13316
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01199	13316
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R01199	13316
FOL-REGION-CHINA-HONG-KONG	SURF-CCT2026R01200	13317
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01200	13317
FOL-MEDIUM-POSTER	SURF-CCT2026R01200	13317
FOL-REGION-CHINA-HONG-KONG	SURF-CCT2026R01245	13318
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01245	13318
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CCT2026R01245	13318
FOL-REGION-KOREAN-PENINSULA	SURF-CCT2026R01299	13319
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01299	13319
FOL-MEDIUM-POSTER	SURF-CCT2026R01299	13319
FOL-REGION-TAIWAN	SURF-CCT2026R01379	13320
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01379	13320
FOL-MEDIUM-POSTER	SURF-CCT2026R01379	13320
FOL-REGION-AZERBAIJAN	SURF-CCT2026R01426	13321
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01426	13321
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R01426	13321
FOL-REGION-AZERBAIJAN	SURF-CCT2026R01427	13322
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01427	13322
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R01427	13322
FOL-REGION-ROMANIA	SURF-CCT2026R01641	13323
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01641	13323
FOL-MEDIUM-PUBLICATION-DESIGN	SURF-CCT2026R01641	13323
FOL-REGION-UKRAINE	SURF-CCT2026R01812	13324
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01812	13324
FOL-MEDIUM-POSTER	SURF-CCT2026R01812	13324
FOL-REGION-UKRAINE	SURF-CCT2026R01815	13325
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01815	13325
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R01815	13325
FOL-REGION-UKRAINE	SURF-CCT2026R01816	13326
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01816	13326
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R01816	13326
FOL-REGION-UKRAINE	SURF-CCT2026R01817	13327
FOL-THEME-TRAVEL-AND-TRANSPORT-POSTER-CULTURE	SURF-CCT2026R01817	13327
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R01817	13327
FOL-REGION-ARGENTINA	SURF-CCT2026R01854	13328
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R01854	13328
FOL-MEDIUM-POSTER	SURF-CCT2026R01854	13328
FOL-REGION-LATIN-AMERICA	SURF-CCT2026R02417	13329
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02417	13329
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02417	13329
FOL-REGION-URUGUAY	SURF-CCT2026R02572	13330
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R02572	13330
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R02572	13330
FOL-REGION-TURKEY	SURF-CCT2026R03233	13331
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03233	13331
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03233	13331
FOL-REGION-AOTEAROA-NEW-ZEALAND	SURF-CCT2026R03397	13332
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03397	13332
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03397	13332
FOL-REGION-INDIA	SURF-CCT2026R03791	13333
FOL-THEME-WORLD-WAR-AND-PUBLIC-INFORMATION-GRAPHICS	SURF-CCT2026R03791	13333
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R03791	13333
FOL-REGION-INDIA	SURF-CCT2026R03792	13334
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R03792	13334
FOL-MEDIUM-POSTER	SURF-CCT2026R03792	13334
FOL-REGION-INDONESIA	SURF-CCT2026R04195	13335
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R04195	13335
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R04195	13335
FOL-REGION-VIETNAM	SURF-CCT2026R04487	13336
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R04487	13336
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R04487	13336
FOL-REGION-VIETNAM	SURF-CCT2026R04488	13337
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CCT2026R04488	13337
FOL-MEDIUM-GRAPHIC-DESIGN-OBJECT-RECORD	SURF-CCT2026R04488	13337
FOL-REGION-ARGENTINA	SURF-CGS2026R0264	13338
FOL-THEME-MODERN-TYPOGRAPHY-AND-LAYOUT	SURF-CGS2026R0264	13338
FOL-MEDIUM-POSTER	SURF-CGS2026R0264	13338
