source_ordinal	json_pointer	surface_id_exact	source_record_id_exact	record_semantic_sha256	archive_object_uuid	raw_record_uuid	trace_root_legacy_id	tier_presence	tier_exact_value	research_disposition	workflow_reason	import_disposition	parse_error	quarantine_id
11861	/surfaces/11861	SURF-MODERNAPITRACE2026R0245	MODERNAPITRACE2026R0245	cc2c92ebed540289723c01a8426642aad92f2b72d0de2aef578deeee1f37a5af	587fc024-1671-524c-a595-f7dd4e8d80e2	42aeb3be-42c2-54e5-8804-5345dfbcec73	TRN-OBJ-5116F88AF0F5D2	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11862	/surfaces/11862	SURF-MODERNAPITRACE2026R0246	MODERNAPITRACE2026R0246	bb9c46ff3d63de1668003de3effb0b5d54254d854790892aa74924a7b6a30a3b	81b823a5-8718-559f-a218-c6edb08098ed	feb46310-32a9-55e5-8743-424d49782510	TRN-OBJ-99303938079041	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11863	/surfaces/11863	SURF-MODERNAPITRACE2026R0247	MODERNAPITRACE2026R0247	b6bf4c94f31cd1619efe418036c4cc9ddb3c63ebb24ae2f024530787ba44cbb8	aefaa32f-7f73-5f8a-988e-20bb9bc3704c	ffb754a7-08ca-50ff-ab0e-a780d1e5a1fc	TRN-OBJ-E9751C8B386461	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11864	/surfaces/11864	SURF-MODERNAPITRACE2026R0248	MODERNAPITRACE2026R0248	4aaf5acfe1ca47e4d33edb3e7c2986298e93dd9812ec8d0f723a9d7474131755	0d24a687-38c8-5f52-ac19-52ad5fc9f397	67cc45b4-6438-593a-bfcb-107e2b3b44d7	TRN-OBJ-8CA3B780CF8288	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11865	/surfaces/11865	SURF-NBPOSTERTRACE2026V1R0101	NBPOSTERTRACE2026V1R0101	85ef0e26a31ff480fd1a2fbf83c59d6297bf8094ae21061af0fecfcdb73cb61e	c6b23ffa-f2af-50f0-8822-1e22420862f1	81d356b9-237b-5939-8df3-245cbf1c5709	TRN-OBJ-A9FF5AF291641F	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11866	/surfaces/11866	SURF-NBPOSTERTRACE2026V1R0104	NBPOSTERTRACE2026V1R0104	9eca8383f04d457a2b22e54efec827a3651065db3de2002a787613a817fb48ba	915354df-a108-5a1f-b563-585ec95bca7a	df8fa04b-89d9-5e25-928f-8ff59667508a	TRN-OBJ-C2935914F4876B	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11867	/surfaces/11867	SURF-NBPOSTERTRACE2026V1R0168	NBPOSTERTRACE2026V1R0168	da16623f77f1e5accc916eb0323f3d7f25f11e48eef7d3ca76e22116fc5906fd	ad9c95d3-d21d-5d35-86a0-9c6c5fde0f2e	dae3189c-335e-585a-8336-2ca392661102	TRN-OBJ-DEA12B10BE5209	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11868	/surfaces/11868	SURF-NBPOSTERTRACE2026V1R0188	NBPOSTERTRACE2026V1R0188	af4d97476853c30e17667e29cbbb13e83e24ec573f7bcefe0df6a74af7e87007	dc66e65b-0229-59db-aa67-7f29515c16f0	08aa8aab-77b3-5616-88c8-d6e308015273	TRN-OBJ-B4BC671F8A0EA9	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11869	/surfaces/11869	SURF-NBPOSTERTRACE2026V1R0195	NBPOSTERTRACE2026V1R0195	cc6df9c5562f82a37a54e71a0d2afcf82d31acb990e1c12419c6b0b39edfb943	2a48310b-8c1f-5dfd-bfed-8f98297051f5	4e318c5e-d3a9-5dcd-8165-fbb1b972fc40	TRN-OBJ-22657BEBD9651F	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11870	/surfaces/11870	SURF-NBPOSTERTRACE2026V1R0217	NBPOSTERTRACE2026V1R0217	181f478ab921a206e802c611a2fc1f5baa1bacd030966be4dee0923c354ec46c	b36a7667-b6f0-5eb4-8fe7-c809b912aef4	f9b75a2e-e656-5884-8a01-be1e030b2a02	TRN-OBJ-4F24CC3BF866D8	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11871	/surfaces/11871	SURF-NBPOSTERTRACE2026V1R0231	NBPOSTERTRACE2026V1R0231	9e937bf00ee0b50d5faaa8bb446070e89dc7a5303ccfa8754590531f9282d211	9d9d022f-c75f-5253-a3d1-149f3aeeb431	0614470f-a7bb-5379-b111-0ecca10ea634	TRN-OBJ-8222B4AA659C4F	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11872	/surfaces/11872	SURF-NBPOSTERTRACE2026V1R0239	NBPOSTERTRACE2026V1R0239	ef8950cca0a110abcf3a2a03271a973d6d1e4bfd795983fa740e07f091de6488	02a07c6a-5815-5b8f-a1c4-c7973d993c81	0f2b7e1f-e0e5-552e-ad66-ceb459efc23f	TRN-OBJ-8C7BC6ABE169A2	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11873	/surfaces/11873	SURF-NBPOSTERTRACE2026V1R0295	NBPOSTERTRACE2026V1R0295	4dc086bba63c389ca5e6c37a9aedd8ec03bb809ce96cdbd69ed412e89711a4f1	97e4cbe8-f00b-5b56-856a-b9bddc45f3c6	54c1531f-2c86-5575-b330-e2f557c4341c	TRN-OBJ-B5D11857341D16	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11874	/surfaces/11874	SURF-NBPOSTERTRACE2026V1R0313	NBPOSTERTRACE2026V1R0313	348da3d7a9f6520a85bde80d00102eaec298a42a48579b1e6650958d9bcd5ba3	2ea97a31-5008-536a-9771-875f150942bf	84792b21-82eb-54a8-a38c-8922f38a24dc	TRN-OBJ-02F673BB1D851A	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11875	/surfaces/11875	SURF-NBPOSTERTRACE2026V2R0013	NBPOSTERTRACE2026V2R0013	e571767f1d1662d046de450ae1d892ee1ebe6ac692718ba7518ce19214fae475	9573c18c-0872-583c-9e90-3b37cdf2c274	d8537a68-b0ef-549e-8543-77a47f5ce69c	TRN-OBJ-807B21B0E337FB	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11876	/surfaces/11876	SURF-NBPOSTERTRACE2026V2R0029	NBPOSTERTRACE2026V2R0029	099ac955e9597609195b5bc00a2e76dfea05c941ffcd2525476d6d1967e038ec	58236e09-a850-5ecc-b612-38ba52518b44	919c0531-93a7-5010-b6aa-366c7d62f027	TRN-OBJ-DBC31EFAD3370C	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11877	/surfaces/11877	SURF-NBPOSTERTRACE2026V2R0044	NBPOSTERTRACE2026V2R0044	89023cde5fea79f2bda3d4445e30c995adfd55a3f37aa2b54c51b580339e5e8f	09b14768-615d-5344-aaed-71112e18f0c4	cb32b096-311b-5e57-8bf3-8ff6f06137fc	TRN-OBJ-F95D5FF8E31F44	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11878	/surfaces/11878	SURF-NBPOSTERTRACE2026V2R0099	NBPOSTERTRACE2026V2R0099	583da032f3baf430218310a7732e3cf340cf8c6d6d2c951aefc08885f64da489	68582970-d01c-574f-b897-e70529e4924b	12974d70-83eb-5623-b31a-8df1928085dd	TRN-OBJ-3B6CFBE1D27F36	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11879	/surfaces/11879	SURF-NBPOSTERTRACE2026V2R0106	NBPOSTERTRACE2026V2R0106	611314bc61ad3d134cdba9a9574181082428cd7afb9b613f2c64350732c66ebc	4ad71b29-c292-5e4e-8e6e-59b858965998	f030637b-8026-5d8e-b2d2-71fd98a556b9	TRN-OBJ-8F5F350AB17957	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11880	/surfaces/11880	SURF-NBPOSTERTRACE2026V2R0129	NBPOSTERTRACE2026V2R0129	4f631e0a0c8fc501abc64e078667dcd3585f4f95dd5efc152c9ee8acfd69e5af	6779dde4-2de1-534a-84ad-2cb25b2eac8f	ec3c302d-fff6-57b4-81c9-e7eccad223ec	TRN-OBJ-87CEF74809A6E6	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11881	/surfaces/11881	SURF-NBPOSTERTRACE2026V2R0132	NBPOSTERTRACE2026V2R0132	a378e0e7e8736dd3dc22ac05c0ae90aa1ec054d2a872f2e469542dce21ce1da3	0f44fb22-a6ed-5f2a-a1e2-8f5b4d5c3fdd	f28e88e7-8e6a-52dd-96e6-ac6e09fa76fd	TRN-OBJ-2A350506D5A877	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11882	/surfaces/11882	SURF-SBC1970R0008	SBC1970R0008	f7358ed5fb59fc7f60f39f3de157524b6be14f5dd5aeaeef294edabc5a8d05d8	82826275-ba14-5f0e-b945-7be549f70c31	8fc88dfc-6b6e-582b-832e-79feec1bdfc4	TRN-OBJ-31537534B05634	PRESENT	metadata_supported	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held		NONE
11883	/surfaces/11883	SURF-VAM20K-03207	VAM20K-03207	9b0a0057d2598431a58fe6d0a08da7a4b5509c17d334d06d0abf8c9641b3c15f	08b114e8-9552-5c83-b47b-bd9dfba307bb	1c490435-8a48-5ccb-b196-c635cabc99b5	TRN-OBJ-11D683B7E79121	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11884	/surfaces/11884	SURF-VAM20K-03208	VAM20K-03208	38f614929457514572d64c15719d34ddae4a7cc6a9915d2651965575fdcb72c4	cf34374d-3df9-5f70-aa1a-b7fa5b474508	41ab6a3a-2cb7-5594-90e1-5ba0cf2a8d92	TRN-OBJ-13DFA37FF7E0F2	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11885	/surfaces/11885	SURF-YALEPOSTERTRACE2026V1R0001	YALEPOSTERTRACE2026V1R0001	ef68ddd3d3cbd276eb2ad9caf2656acebf34e5fa34a919a90c90d53fe4d20ec0	bb04f2ea-2119-5832-81fa-412ce0b12eef	5b25cd46-93f2-5d2c-97a7-bb60b0434251	TRN-OBJ-A0F523A7B0A2E3	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11886	/surfaces/11886	SURF-YALEPOSTERTRACE2026V1R0020	YALEPOSTERTRACE2026V1R0020	9aabe582c090ed02da32e81a4ddc7fd671e4cfb87c05ab953e332cd2f50fd4c9	b011b109-7d48-530e-94a0-c5ff37145eb3	0a52c2d7-2faa-52a3-ae88-9a76b1036348	TRN-OBJ-80432136DED15C	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11887	/surfaces/11887	SURF-YALEPOSTERTRACE2026V1R0064	YALEPOSTERTRACE2026V1R0064	e77608f24c1f6710f191b076cb6d9143fb9e2528f1d064ee8d5c0cdd3b53209e	d0d43778-6ef2-580c-87c4-e850ca1e866e	05e83125-de53-5d71-a9c1-e89bd5fe111d	TRN-OBJ-25371C14EEBBDC	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11888	/surfaces/11888	SURF-CAW2026R03281	CAW2026R03281	361dbf08009c1695af76a0e3e5072b09f567cba6d7616c9d7cf00d037b5e3368	f12fe03b-6c9b-5326-a088-6ecb5c314731	fbd3ed10-1b78-5144-80e3-0691b4192a0e	TRN-OBJ-8F5FBB78E07443	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11889	/surfaces/11889	SURF-CAW2026R03284	CAW2026R03284	5685d79d4497bc18dfec3bac83d632ff63b6f4dd03a9087e2cc14f3e69240973	191a2d24-7bcf-59c9-8ab5-870c362f925c	45b748e4-dd27-5f2e-81c2-a7e06e9f9f01	TRN-OBJ-504B712D7456CF	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11890	/surfaces/11890	SURF-CAW2026R03285	CAW2026R03285	d5ab6fea3960e3caee1af53e45670c078d1e896901290394cbb536cec6d8178a	5cc150c5-2038-5987-9342-06c02dbceab9	fc7ad04f-f1c0-523b-a799-adeb6148eea5	TRN-OBJ-5EF0E6F23A8943	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11891	/surfaces/11891	SURF-CAW2026R03286	CAW2026R03286	42c53c80ec7ecd876b3142c49aaabd298984fbd0a48f40de04f7a2db9a550ca1	2ef68437-3f8c-51ec-ba70-06c95d05823e	a77086a0-534f-583c-95ab-8bea6c5d42c1	TRN-OBJ-0180A6961EA1A9	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11892	/surfaces/11892	SURF-CAW2026R03288	CAW2026R03288	3569842d2298b3a397f4628d8f888591544adae7dbdf5d7f11cf87a4f61c3311	1e44cdde-1571-52cb-be05-cd0a4aeb58e5	5c02732f-04b7-5668-8fc0-2f617aca2167	TRN-OBJ-923256E6861228	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11893	/surfaces/11893	SURF-CAW2026R03293	CAW2026R03293	06efb6bc9deae451f7dfdb73d75a92506b9c0eeb12a16b288b823141daeae90e	1ed8d3a0-b1dd-5c31-b7b9-9fea68a6bad7	0d1fdca3-342b-5022-992e-2935903fa4fc	TRN-OBJ-E8F4CFBC881676	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11894	/surfaces/11894	SURF-CAW2026R03294	CAW2026R03294	159441e9a1c88d5da0008d111eae715b44f9177691ce222ecc16d102432fe71c	1bf85b93-f0be-5af8-8233-6b8d5c9afdbf	c7099792-b32e-5438-8047-4fccbec20f26	TRN-OBJ-2AE1E4E4D13437	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11895	/surfaces/11895	SURF-CAW2026R03296	CAW2026R03296	41905b299f7fa97999c0f37c96cfa19a1147de965128f68b14f761a69af25af8	0b5d9e9c-2257-5bea-a318-787c63c24800	b5701fe8-7370-59a6-8580-634a3c1ff0dd	TRN-OBJ-BA2B0849F9E8B2	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11896	/surfaces/11896	SURF-CAW2026R03297	CAW2026R03297	fbfc29b34b11064ca8afe98f4d51203afa3e01f58009fdcc8b340eb8fb3843d7	b6bcf848-28a4-52ae-8507-73cf083a2e4a	628120f0-2dc2-5e44-9f99-bbbf98fd69b8	TRN-OBJ-C68C4D2E4AECC2	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11897	/surfaces/11897	SURF-CAW2026R03299	CAW2026R03299	57667bac9cc2270290b0905bb67b25c5a7b2b5ee94eea3b0b5578500dd90ea4b	98f5cbea-0850-569f-a81d-f599d7b45974	2c6aa7f6-cd7a-5c24-9b62-54311b896f01	TRN-OBJ-3BD4FF4BC4C8C7	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11898	/surfaces/11898	SURF-CAW2026R03300	CAW2026R03300	5655cdca10f03828ae9869994e5ccf8886b31bd62624c1f3d57634546ac4bda7	3a9b77aa-9dde-5422-91ac-20bedcae69fc	6976c12a-1c85-528f-9bf7-fc1bd427720d	TRN-OBJ-99DF939C1C016D	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11899	/surfaces/11899	SURF-CAW2026R03301	CAW2026R03301	185e2723ac5a2729b9d5fa7b628cdd2f29e5047d40caff983face25b47f44d8a	bd169366-0197-544a-ad67-b84a42f20938	510ac401-15e8-58d6-8a67-2261f5e88809	TRN-OBJ-9347634198E404	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11900	/surfaces/11900	SURF-CCE2026R00857	CCE2026R00857	3be8ee48007cf0387de27295b9156f127de40d355696471fe07a29598ce456fe	13a5ef19-70fa-5747-830b-a9d4953808d5	b3ea8106-7107-5898-bfb8-9a6dc34eede4	TRN-OBJ-D7612C4FB71E99	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11901	/surfaces/11901	SURF-CCR2026R0029	CCR2026R0029	b42e6d6234ae939ee7e2ec269e9ed90f8384e149748d4efb6a309c31d9d1b8d8	a73c2202-603b-5268-b697-5f197bf30ecb	d84bd955-76fa-50c1-aa77-1c31eb4e0b35	TRN-OBJ-8477EF893405B8	PRESENT	metadata_supported	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held		NONE
11902	/surfaces/11902	SURF-CCT2026R00871	CCT2026R00871	60bb2950300668630b34604e80d294eba378c5eacbd45966667fb8c3747e0c1c	7f94e3a5-d488-5163-8613-6189c418238d	01850a97-1f13-5bbd-aa75-981b69d992a6	TRN-OBJ-8F46C80067A701	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11903	/surfaces/11903	SURF-CCT2026R00872	CCT2026R00872	fa760f0b629439271e40a5b58498eda9c43906331d86c30ee15c68c8253df5c7	3856ba77-67ff-53d9-bb86-421fa6e3fa9d	6063ca36-3d2c-5b4a-91bc-4e9a3d89798d	TRN-OBJ-CD4A21179EE928	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11904	/surfaces/11904	SURF-CCT2026R01491	CCT2026R01491	1358d9f12dd8c521a4559e6d289277e4d9a7c1a373706227c74916f417a851ba	196f87ab-e797-5890-a0b8-7ea9e53135e7	61479876-71c3-5f93-a03f-95c4e3054adf	TRN-OBJ-F6DC872A162462	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11905	/surfaces/11905	SURF-CCT2026R01800	CCT2026R01800	273afbdb0d4b8bdea31c68b01a9f4b5b2ae52b90f5a0d8b41ccfde099364d6c8	46e98861-98e1-5ad0-8632-d0cfcee91233	472aec7e-8e41-5f33-a5f1-11597235ccbc	TRN-OBJ-8AE91AF71EC85F	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11906	/surfaces/11906	SURF-CCT2026R02569	CCT2026R02569	4de51211c53248293fa7d7e1bd569f7d2739efbf93381ef2150daaf36492d294	204de6f5-60c9-538d-b642-fc2ebb7ae158	04300599-7ebc-5a83-a3f4-498d3a368a14	TRN-OBJ-7956F3A73CCB83	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11907	/surfaces/11907	SURF-CCT2026R04136	CCT2026R04136	4c5ebb73f7d5e4111695346b726e6a064519cc317740fc3520dbec98ebf58e03	049b7bbb-8990-589f-964f-20a4cb9fb121	ccaa6002-1258-58d2-b1de-f87d550ed8be	TRN-OBJ-4EF71F2BAFA718	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11908	/surfaces/11908	SURF-CCT2026R04137	CCT2026R04137	9022264528cbcfca9ba9766c1cd084df6458c28cb5bee31aa0b7245c6059f519	838520a0-7954-54b8-ace2-1ce974e8ac32	8658ee5b-a745-57f1-8494-ac2f50ab624f	TRN-OBJ-652775E8D818D9	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11909	/surfaces/11909	SURF-CCT2026R04138	CCT2026R04138	78537aec5beb68cfd10a38caa36763c6298b511a44a004ab27269d59df730cdb	58a4f825-1cb3-542a-830d-c19becdf913d	b908ab79-ee85-5359-8a64-8832c577d842	TRN-OBJ-751177754309BB	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11910	/surfaces/11910	SURF-CCT2026R04139	CCT2026R04139	a8f38b0a6eac7e0002b6c829c7c130bd04f5d8e4c1b282227f2c80fcbdc803ba	23fd6e7d-3b36-53c0-8035-cd158e67c27f	fb1b27e5-57c6-5ba3-a581-1570f83145b3	TRN-OBJ-6D502056292919	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11911	/surfaces/11911	SURF-CCT2026R04140	CCT2026R04140	f1942336b010a9f3caf1829c3b1cbcb61827d6fc8f408a405ef380899272491c	f8130880-dc03-5527-8b98-c73c5fcbea5b	13d26a01-d1b2-5afd-b38a-23aedfa85028	TRN-OBJ-56199CA070F619	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11912	/surfaces/11912	SURF-CCT2026R04141	CCT2026R04141	ac09d40ccd609ddfb3fe8735e3d041b73e155a5be3b584b2bcb123be118204ae	b57db728-07de-5307-8078-fd85b8aeddf6	613249e3-2118-5bcb-aea6-468f64ccc59e	TRN-OBJ-1EE4A0A33AB587	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11913	/surfaces/11913	SURF-CGS2026R0251	CGS2026R0251	e8f92d13fc191020e2c1302ebe2d0f693f2c538c9e418f4923eb41651332c221	f3ac2798-d14f-553e-953d-5ba422e7063b	71ddaa3d-bd5f-5758-a2a6-c9731173c639	TRN-OBJ-A490B4F4A89C69	PRESENT	metadata_supported	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held		NONE
11914	/surfaces/11914	SURF-CGS2026R0252	CGS2026R0252	fdca3b21ce68c4f7e486180c1802c82eacfa1f8be7699fa761f0b3504f59ae5d	d33da141-7ea9-5ce7-a736-8900b7ddac54	e0ae1fc6-29ce-5268-a4df-e01426bf2929	TRN-OBJ-47CA7E3B3EE923	PRESENT	metadata_supported	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held		NONE
11915	/surfaces/11915	SURF-CGS2026R0701	CGS2026R0701	a775555b228fb5917657c7788c74eed65d296899e99eae858365e0486b690fbe	41a587b1-3d78-5ed5-829f-3c56a009f5f7	bb3c76e3-f72d-5e5e-b53b-12e14fd7ef6f	TRN-OBJ-C9CD4DB9A5FEA3	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11916	/surfaces/11916	SURF-CRB2026V2R0103	CRB2026V2R0103	9fbdec6cde3473e241eee886a6d28a023625de71b321522520ac59730e01c8de	63db1969-1249-59ca-8aae-364daa23bccd	4bfffe36-d471-53b1-8b10-a6f2c8420d39	TRN-OBJ-8AC543491E96B6	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11917	/surfaces/11917	SURF-CRB2026V2R0104	CRB2026V2R0104	e490a9e74f354106bc3cf5737d07ce1269636521b8ef6be41f69bf1a033c080f	e08e037e-3d41-5d41-aacd-6a9dae7d8bd0	fe1524dc-8f54-5111-a7a0-75399b44bf7a	TRN-OBJ-F791F9B9B8FF8F	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11918	/surfaces/11918	SURF-CRB2026V2R0105	CRB2026V2R0105	41f0849c8034b8450816a60f851e7b5c216318c61f164ba8fba35f4b20fbb5f4	93305c2c-2631-5362-9e52-f0a87aac11b4	9d924735-fe5e-51fe-b90e-74fc2fa74443	TRN-OBJ-32141F6AD86ED3	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11919	/surfaces/11919	SURF-CRB2026V2R0106	CRB2026V2R0106	b53da8036a7bbe787de2d8a1a2e886a761c18305b9856f69cd2cf822cb880b54	ec427b0c-222b-5e88-9592-e6a6ac81e8cc	f64c3019-ef4a-54d0-8e39-f1d8db18e772	TRN-OBJ-C354D7A9B99B12	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11920	/surfaces/11920	SURF-CRB2026V2R0107	CRB2026V2R0107	61c57038c76a06456355a6bbd3a20dc022527beb880ae9f02c815d971ec5dc40	a30c3871-18cd-51bf-8f57-bd9da0e1f717	629db6b7-2da9-5d5c-b10c-cadf1299cc4a	TRN-OBJ-169689E01802EF	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11921	/surfaces/11921	SURF-CRB2026V2R0242	CRB2026V2R0242	bf234c7bb81a0c7e3c17939ec089f65bc1cc624430e3b9344964e1e87abacbb4	a97977b4-026b-58f6-a1f8-6b1b42c15f65	5dce92a0-2783-5a3f-b4fe-749c3792777b	TRN-OBJ-F6DEC58B9D2612	MISSING		held	MISSING_EXPLICIT_EVIDENCE_TIER	held		NONE
11922	/surfaces/11922	SURF-DNZPOSTR055	DNZPOSTR055	6c5b437dab9cbc209d27142a87f34d9c622fa62be4f58f2ab8a666dd188d45aa	fe5ecf44-9225-5a61-a7b7-272a8223ac0c	a0d0fd27-ee01-57ca-8204-931a00f62038	TRN-OBJ-A61E728F7C3213	PRESENT	metadata_supported	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held		NONE
11923	/surfaces/11923	SURF-DNZPOSTR056	DNZPOSTR056	9197e8baaae2995601a630a5ac89f9f38b802eed7b4d1773c164be0d5a6e5a4a	7f601b58-bfd4-5ceb-a428-010ba213aa14	d07b8bac-ef6c-5804-85c5-30b886f53bce	TRN-OBJ-232D43675BB15F	PRESENT	metadata_supported	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held		NONE
11924	/surfaces/11924	SURF-GAPIT2026R052	GAPIT2026R052	3e83a2945872343da173e858a3bc7ded769affa15a72cbe610061d8251c9d7d1	3adaf44a-1a6c-5681-9c4f-3b6f0932caef	08fa9c42-13cb-5d6b-b0d8-58789113828e	TRN-OBJ-69CBCF18836DC4	PRESENT	metadata_supported	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held		NONE
11925	/surfaces/11925	SURF-GSU2026R044	GSU2026R044	ceda1f517e9ca8b3b5569bac2ae6c8aa7fce8d14c192dcc65d7c2a789ce0340a	e90419d8-e90f-5857-ac77-6b6bc339a6a3	55983dc7-da7b-5587-b914-2131196bdfec	TRN-OBJ-02C23E8BE1AE27	PRESENT	metadata_supported	held	METADATA_SUPPORTED_BELOW_STRICT_EVIDENCE_THRESHOLD	held		NONE
11926	/surfaces/11926	SURF-MDAFATRACE2026R0093	MDAFATRACE2026R0093	4b8f3542af70cf43b2e36ed90ff880182eada0559094f5bc37431e6342a129d9	3afc2eb6-93a5-514f-96fe-ad6955467532	07c0b35d-5683-56b5-9557-f767383abe79	TRN-OBJ-FECFEE5C7A963B	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11927	/surfaces/11927	SURF-MODERNAPITRACE2026R0249	MODERNAPITRACE2026R0249	2188ef033a3a8fd296235c20baea3e7cab44de8c0d6f72b23cc69d21c35d250c	d34918fa-24d9-5b33-a6bb-368639d71193	ed872527-fe9a-536e-b4cb-30815cdebb69	TRN-OBJ-6D48E6082AA78F	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
11928	/surfaces/11928	SURF-MODERNAPITRACE2026R0250	MODERNAPITRACE2026R0250	a6102f7fa18390f0fd8226305e29bcce79e09467f2cee2f85c9c460d3df54bf9	16991733-a72f-557f-b272-bef9e98c2c1b	fa480031-7806-5353-b5f2-fdd0a0b8d00a	TRN-OBJ-5633988E7ACB79	PRESENT	source_verified	eligible	EXPLICIT_SOURCE_VERIFIED_TIER	accounted		NONE
