source_ordinal	surface_id	reference_bearing	visual_reference_count	locator_occurrence_count	overall_disposition	rights_axis	policy_axis	provider_axis
12735	SURF-YALEPRODUCTTRACE2026V3R0053	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12736	SURF-YALEPRODUCTTRACE2026V3R0054	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12737	SURF-YALEPRODUCTTRACE2026V3R0055	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12738	SURF-YALEPRODUCTTRACE2026V3R0056	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12739	SURF-YALEPRODUCTTRACE2026V3R0057	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12740	SURF-YALEPRODUCTTRACE2026V3R0058	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12741	SURF-CAW2026R03476	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12742	SURF-CAW2026R03477	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12743	SURF-CAW2026R03478	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12744	SURF-CAW2026R03479	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12745	SURF-CAW2026R03480	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12746	SURF-CAW2026R03481	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12747	SURF-CAW2026R03482	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12748	SURF-CAW2026R03489	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12749	SURF-CAW2026R03490	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12750	SURF-CCR2026R0101	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12751	SURF-CCT2026R01055	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12752	SURF-CCT2026R01056	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12753	SURF-CCT2026R01057	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12754	SURF-CCT2026R01058	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12755	SURF-CCT2026R01059	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12756	SURF-CGS2026R1224	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12757	SURF-CRB2026V2R0120	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12758	SURF-CRB2026V2R0287	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12759	SURF-CRB2026V2R0288	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12760	SURF-CRB2026V2R0289	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12761	SURF-CRB2026V2R0367	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12762	SURF-CRB2026V2R0524	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12763	SURF-CRB2026V3R00277	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12764	SURF-CRB2026V3R00278	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12765	SURF-CRB2026V3R00279	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12766	SURF-CRB2026V3R00280	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12767	SURF-CRB2026V3R00281	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12768	SURF-CRB2026V3R00282	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12769	SURF-CRB2026V3R00283	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12770	SURF-GSU2026R048	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12771	SURF-LPC2026R027	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12772	SURF-MODERNAPITRACE2026R0011	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12773	SURF-MODERNAPITRACE2026R0012	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12774	SURF-MODERNAPITRACE2026R0013	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12775	SURF-MODERNAPITRACE2026R0014	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12776	SURF-MODERNAPITRACE2026R0015	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12777	SURF-MODERNAPITRACE2026R0016	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12778	SURF-MODERNAPITRACE2026R0017	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12779	SURF-NBPOSTERTRACE2026V1R0061	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12780	SURF-NBPOSTERTRACE2026V2R0104	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12781	SURF-SPCTRACE2026V2R0037	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12782	SURF-SPCTRACE2026V2R0038	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12783	SURF-SPCTRACE2026V2R0039	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12784	SURF-SPCTRACE2026V2R0255	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12785	SURF-VAM20K-00613	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12786	SURF-VAM20K-00643	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12787	SURF-VAMMODERNTRACE2026R0190	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12788	SURF-VAMMODERNTRACE2026R0191	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12789	SURF-VAMMODERNTRACE2026R0194	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12790	SURF-VAMMODERNTRACE2026R0195	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12791	SURF-VAMMODERNTRACE2026R0196	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12792	SURF-VAMMODERNTRACE2026R0197	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12793	SURF-VAMMODERNTRACE2026R0198	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12794	SURF-VAMMODERNTRACE2026R0199	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12795	SURF-VAMMODERNTRACE2026R0200	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12796	SURF-VAMMODERNTRACE2026R0201	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12797	SURF-VAMMODERNTRACE2026R0202	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12798	SURF-VAMMODERNTRACE2026R0203	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12799	SURF-VAMMODERNTRACE2026R0204	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12800	SURF-VAMMODERNTRACE2026R0205	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12801	SURF-YALEDESIGNTRACE2026V2R0064	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12802	SURF-YALEDESIGNTRACE2026V2R0065	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12803	SURF-YALEDESIGNTRACE2026V2R0066	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12804	SURF-YALEDESIGNTRACE2026V2R0067	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12805	SURF-YALEDESIGNTRACE2026V2R0068	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12806	SURF-YALEDESIGNTRACE2026V2R0069	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12807	SURF-YALEDESIGNTRACE2026V2R0070	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12808	SURF-YALEDESIGNTRACE2026V2R0071	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12809	SURF-YALEDESIGNTRACE2026V2R0072	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12810	SURF-YALEDESIGNTRACE2026V2R0073	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12811	SURF-YALEPOSTERTRACE2026V1R0040	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12812	SURF-YALEPOSTERTRACE2026V1R0041	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12813	SURF-YALEPOSTERTRACE2026V1R0042	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12814	SURF-YALEPRODUCTTRACE2026V3R0059	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12815	SURF-YALEPRODUCTTRACE2026V3R0060	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12816	SURF-YALEPRODUCTTRACE2026V3R0061	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12817	SURF-YALEPRODUCTTRACE2026V3R0062	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12818	SURF-YALEPRODUCTTRACE2026V3R0063	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12819	SURF-YALEPRODUCTTRACE2026V3R0064	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12820	SURF-YALEPRODUCTTRACE2026V3R0065	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12821	SURF-YALEPRODUCTTRACE2026V3R0066	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12822	SURF-YALEPRODUCTTRACE2026V3R0067	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12823	SURF-YALEPRODUCTTRACE2026V3R0068	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12824	SURF-YALEPRODUCTTRACE2026V3R0069	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12825	SURF-YALEPRODUCTTRACE2026V3R0070	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12826	SURF-YALEPRODUCTTRACE2026V3R0071	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12827	SURF-YALEPRODUCTTRACE2026V3R0072	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12828	SURF-YALEPRODUCTTRACE2026V3R0073	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12829	SURF-YALEPRODUCTTRACE2026V3R0074	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12830	SURF-YALEPRODUCTTRACE2026V3R0075	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12831	SURF-YALEPRODUCTTRACE2026V3R0076	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12832	SURF-YALEPRODUCTTRACE2026V3R0077	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12833	SURF-YALEPRODUCTTRACE2026V3R0078	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12834	SURF-YALEPRODUCTTRACE2026V3R0079	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12835	SURF-YALEPRODUCTTRACE2026V3R0080	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12836	SURF-YALEPRODUCTTRACE2026V3R0081	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12837	SURF-YALEPRODUCTTRACE2026V3R0082	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12838	SURF-YALEPRODUCTTRACE2026V3R0083	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12839	SURF-YALEPRODUCTTRACE2026V3R0084	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12840	SURF-YALEPRODUCTTRACE2026V3R0085	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12841	SURF-YALEPRODUCTTRACE2026V3R0086	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12842	SURF-YALEPRODUCTTRACE2026V3R0087	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12843	SURF-YALEPRODUCTTRACE2026V3R0088	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12844	SURF-YALEPRODUCTTRACE2026V3R0089	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12845	SURF-YALEPRODUCTTRACE2026V3R0090	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12846	SURF-YALEPRODUCTTRACE2026V3R0091	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12847	SURF-YALEPRODUCTTRACE2026V3R0092	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12848	SURF-CAW2026R03492	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12849	SURF-CAW2026R03495	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12850	SURF-CAW2026R03501	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12851	SURF-CCT2026R01060	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12852	SURF-CCT2026R01061	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12853	SURF-CCT2026R01062	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12854	SURF-CCT2026R01063	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12855	SURF-CCT2026R01110	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12856	SURF-CCT2026R01514	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12857	SURF-CCT2026R02382	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12858	SURF-CCT2026R03512	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12859	SURF-CGS2026R0497	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12860	SURF-CGS2026R1385	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12861	SURF-CONTEMPORARYAICTRACE2026V1R0003	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12862	SURF-CONTEMPORARYAICTRACE2026V1R0007	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12863	SURF-CRB2026V2R0121	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12864	SURF-CRB2026V2R0369	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12865	SURF-CRB2026V2R0525	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12866	SURF-CRB2026V2R0526	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12867	SURF-CRB2026V2R0527	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12868	SURF-CRB2026V2R0528	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12869	SURF-CRB2026V2R0529	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12870	SURF-CRB2026V2R0530	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12871	SURF-CRB2026V2R0531	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12872	SURF-CRB2026V2R0532	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12873	SURF-CRB2026V2R0628	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12874	SURF-CRB2026V2R0629	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12875	SURF-CRB2026V2R0699	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12876	SURF-CRB2026V2R0700	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12877	SURF-CRB2026V2R0701	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12878	SURF-CRB2026V3R00183	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12879	SURF-CRB2026V3R00197	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12880	SURF-CRB2026V3R00285	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12881	SURF-CRB2026V3R00286	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12882	SURF-CRB2026V3R00287	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12883	SURF-CRB2026V3R00288	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12884	SURF-CRB2026V3R00289	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12885	SURF-CRB2026V3R00290	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12886	SURF-CRB2026V3R00291	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12887	SURF-CRB2026V3R00292	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12888	SURF-CRB2026V3R00293	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12889	SURF-CRB2026V3R00294	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12890	SURF-CRB2026V3R00295	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12891	SURF-CRB2026V3R00296	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12892	SURF-CRB2026V3R00297	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12893	SURF-CRB2026V3R00298	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12894	SURF-CRB2026V3R00299	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12895	SURF-CRB2026V3R00300	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12896	SURF-CRB2026V3R00301	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12897	SURF-CRB2026V3R00494	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12898	SURF-CRB2026V3R00495	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12899	SURF-LPC2026R028	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12900	SURF-MODERNAPITRACE2026R0018	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12901	SURF-MODERNAPITRACE2026R0019	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12902	SURF-MODERNAPITRACE2026R0020	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12903	SURF-MODERNAPITRACE2026R0021	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12904	SURF-MODERNAPITRACE2026R0022	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12905	SURF-MODERNAPITRACE2026R0023	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12906	SURF-MODERNAPITRACE2026R0024	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12907	SURF-MODERNAPITRACE2026R0025	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12908	SURF-MODERNAPITRACE2026R0026	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12909	SURF-MODERNAPITRACE2026R0027	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12910	SURF-NBPOSTERTRACE2026V1R0063	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12911	SURF-NBPOSTERTRACE2026V1R0118	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12912	SURF-NBPOSTERTRACE2026V1R0136	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12913	SURF-NBPOSTERTRACE2026V1R0272	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12914	SURF-SCG1931R0002	false	0	0	no_visual_reference	not_applicable	not_applicable	not_applicable
12915	SURF-SPCMTRACE2026V1R0154	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12916	SURF-SPCTRACE2026V2R0040	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12917	SURF-SPCTRACE2026V2R0041	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12918	SURF-SPCTRACE2026V2R0042	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12919	SURF-VAM20K-02042	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12920	SURF-VAM20K-02043	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12921	SURF-VAMMODERNTRACE2026R0001	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12922	SURF-VAMMODERNTRACE2026R0002	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12923	SURF-VAMMODERNTRACE2026R0003	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12924	SURF-VAMMODERNTRACE2026R0004	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
12925	SURF-VAMMODERNTRACE2026R0005	true	1	1	rights_unknown	rights_unknown	policy_unknown	unmapped_provider
