verification_id	record_type	record_key	reviewer_role	process_receipt_id	review_decision	independent_process	evidence_checked	issue_found
VERIFY-01722	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0008	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01723	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0009	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01724	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0009	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01725	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0009	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01726	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0009	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01727	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0009	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01728	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0009	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01729	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0009	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01730	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0010	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01731	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0010	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01732	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0010	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01733	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0010	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01734	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0010	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01735	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0010	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01736	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0010	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01737	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0011	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01738	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0011	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01739	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0011	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01740	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0011	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01741	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0011	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01742	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0011	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01743	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0011	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01744	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0012	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01745	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0012	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01746	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0012	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01747	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0012	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01748	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0012	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01749	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0012	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01750	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0012	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01751	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0023	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01752	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0023	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01753	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0023	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01754	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0023	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01755	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0023	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01756	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0023	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01757	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0023	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01758	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0024	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01759	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0024	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01760	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0024	AGENT-GRAMMAR-VERIFY-B	PROCESS-REVIEW-003	PASS_REVIEW_COMPLETE	true	stable regenerated package, exact attestation contexts, source metadata, directionality, pair evidence, explanations, and default-deny coverage	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01761	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0024	AGENT-GRAMMAR-SEMANTIC	PROCESS-REVIEW-004	PASS_REVIEW_COMPLETE	true	anti-flattening comparisons, process/condition distinctions, bounded roles, contestation, normative qualifiers, and natural-language records	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01762	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0024	AGENT-GRAMMAR-ADVERSARIAL	PROCESS-REVIEW-005	PASS_REVIEW_COMPLETE	true	two-source composition gate, design-history article gate, source-cluster independence, role mapping, directionality, co-occurrence ban, and transitivity ban	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01763	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0024	AGENT-UNIVERSAL-NODE-RED-TEAM	PROCESS-REVIEW-006	PASS_REVIEW_COMPLETE	true	literal and semantic any-like roles, generic wording, scope, connectivity, bridge use, pair-specific support, and allowed/deferred/default-denied degree counts	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01764	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0024	AGENT-SOURCE-BREADTH-REVIEW	PROCESS-REVIEW-007	PASS_REVIEW_COMPLETE	true	author/work independence, venue, publisher, language, source stratum, peer-review status, JDH/OUP concentration, and final saturation batches	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01765	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0025	AGENT-GRAMMAR-DISCOVERY	PROCESS-REVIEW-001	PASS_REVIEW_COMPLETE	true	new term-specific grammar sources, bounded contexts, roles, directionality, and pair-composition challenge sources	no unresolved issue after the finding and resolution recorded by the linked process receipt
VERIFY-01766	ORDERED_PAIR_CELL	REL-CAND-0032->REL-CAND-0025	AGENT-GRAMMAR-VERIFY-A	PROCESS-REVIEW-002	PASS_REVIEW_COMPLETE	true	Round 9 lineage, Round 10 sources and attestations, role contracts, matrix Cartesian coverage, and hard-gate fields	no unresolved issue after the finding and resolution recorded by the linked process receipt
