object_key	object_kind	schema_name	object_name	identity_arguments	parent_schema	parent_name	owner_role	relation_persistence	relation_security_barrier	routine_language	routine_volatility	routine_security_definer	routine_search_path	type_category	definition_sha256_replay_1	definition_sha256_replay_2	replay_match
TABLE_COLUMN|research|epistemic_class|epistemic_class_id	TABLE_COLUMN	research	epistemic_class_id	\N	research	epistemic_class	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|epistemic_class|profile_sha256	TABLE_COLUMN	research	profile_sha256	\N	research	epistemic_class	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	aba46954bf5bb5683211bdbbe5bb54286067ae97bd4770599bb4e87a90ab0256	aba46954bf5bb5683211bdbbe5bb54286067ae97bd4770599bb4e87a90ab0256	true
TABLE_COLUMN|research|epistemic_class|profile_version	TABLE_COLUMN	research	profile_version	\N	research	epistemic_class	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	2c46e13e4b439825f4416c2e8cdc102abba06be508f9a1630ce9634bb59ce9f0	2c46e13e4b439825f4416c2e8cdc102abba06be508f9a1630ce9634bb59ce9f0	true
TABLE_COLUMN|research|epistemic_class|requires_analysis_run	TABLE_COLUMN	research	requires_analysis_run	\N	research	epistemic_class	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e24fafe9acea1b878e270ff1f2bfab559f590b0a5fe84ccacbaec9086b3fd320	e24fafe9acea1b878e270ff1f2bfab559f590b0a5fe84ccacbaec9086b3fd320	true
TABLE_COLUMN|research|epistemic_class|requires_claimant_source	TABLE_COLUMN	research	requires_claimant_source	\N	research	epistemic_class	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7848127e237bb6575d233d50263ecce4735538f963f3e8033e88cf04b46c6e1a	7848127e237bb6575d233d50263ecce4735538f963f3e8033e88cf04b46c6e1a	true
TABLE_COLUMN|research|folder|created_at	TABLE_COLUMN	research	created_at	\N	research	folder	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	95b5176aaf8f2d039f0d49ff01c9dfed09f5b267051a194bd45c05ba45f55f55	95b5176aaf8f2d039f0d49ff01c9dfed09f5b267051a194bd45c05ba45f55f55	true
TABLE_COLUMN|research|folder|folder_id	TABLE_COLUMN	research	folder_id	\N	research	folder	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|folder|folder_token	TABLE_COLUMN	research	folder_token	\N	research	folder	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	481267b50a52896eac43ce2c2e570768bf5b42d9feb4326e1abee3cd3a0e24d1	481267b50a52896eac43ce2c2e570768bf5b42d9feb4326e1abee3cd3a0e24d1	true
TABLE_COLUMN|research|folder|label	TABLE_COLUMN	research	label	\N	research	folder	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	true
TABLE_COLUMN|research|legacy_projection_fact|disposition	TABLE_COLUMN	research	disposition	\N	research	legacy_projection_fact	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	cb281b38858d93facc42ac065d696461e09790fa3ab9729ba11ab203864b3970	cb281b38858d93facc42ac065d696461e09790fa3ab9729ba11ab203864b3970	true
TABLE_COLUMN|research|legacy_projection_fact|legacy_fact_id	TABLE_COLUMN	research	legacy_fact_id	\N	research	legacy_projection_fact	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	d133cd41ffe30cbc7955d7250e9027636c470ea24f292edfb330ecb7463015c3	d133cd41ffe30cbc7955d7250e9027636c470ea24f292edfb330ecb7463015c3	true
TABLE_COLUMN|research|legacy_projection_fact|legacy_fact_kind	TABLE_COLUMN	research	legacy_fact_kind	\N	research	legacy_projection_fact	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	true
TABLE_COLUMN|research|legacy_projection_fact|legacy_projection_fact_id	TABLE_COLUMN	research	legacy_projection_fact_id	\N	research	legacy_projection_fact	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|legacy_projection_fact|payload_fingerprint	TABLE_COLUMN	research	payload_fingerprint	\N	research	legacy_projection_fact	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	6f2aec924e99eb4e92381427f6e2cc3512d713b00a7df60d2502a817a587763f	6f2aec924e99eb4e92381427f6e2cc3512d713b00a7df60d2502a817a587763f	true
TABLE_COLUMN|research|legacy_projection_fact|reason_code	TABLE_COLUMN	research	reason_code	\N	research	legacy_projection_fact	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5014b8559582d281b970761c11ab3b45a6558b5ede8453a9430234d9f28aa391	5014b8559582d281b970761c11ab3b45a6558b5ede8453a9430234d9f28aa391	true
TABLE_COLUMN|research|legacy_projection_fact|recorded_at	TABLE_COLUMN	research	recorded_at	\N	research	legacy_projection_fact	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	080b7a1c158bfc634c74e1aa320cb98cf6d19a9d23fee7fdd4c6cd85531d77f8	080b7a1c158bfc634c74e1aa320cb98cf6d19a9d23fee7fdd4c6cd85531d77f8	true
TABLE_COLUMN|research|legacy_projection_fact|source_asset_id	TABLE_COLUMN	research	source_asset_id	\N	research	legacy_projection_fact	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|missingness_observation|confidence_note	TABLE_COLUMN	research	confidence_note	\N	research	missingness_observation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	b141c6eca27a76589ce06c6d9c853cf9fe974b9eea1da8f0228acaf0e53c8a66	b141c6eca27a76589ce06c6d9c853cf9fe974b9eea1da8f0228acaf0e53c8a66	true
TABLE_COLUMN|research|missingness_observation|missingness_snapshot_id	TABLE_COLUMN	research	missingness_snapshot_id	\N	research	missingness_observation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|missingness_observation|observed_count	TABLE_COLUMN	research	observed_count	\N	research	missingness_observation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	923f7786bf8142e54cbc9805092d7121eaa4847534a9871e8c9fa88837f6d9fe	923f7786bf8142e54cbc9805092d7121eaa4847534a9871e8c9fa88837f6d9fe	true
TABLE_COLUMN|research|missingness_observation|reason_code	TABLE_COLUMN	research	reason_code	\N	research	missingness_observation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	2e9e3309e2902e5a67098e913c5c71bc6ec6f17ce4920b368ae34b0fe79b3a0a	2e9e3309e2902e5a67098e913c5c71bc6ec6f17ce4920b368ae34b0fe79b3a0a	true
TABLE_COLUMN|research|missingness_observation|unit	TABLE_COLUMN	research	unit	\N	research	missingness_observation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	true
TABLE_COLUMN|research|missingness_snapshot|corpus_version_id	TABLE_COLUMN	research	corpus_version_id	\N	research	missingness_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|missingness_snapshot|denominator_count	TABLE_COLUMN	research	denominator_count	\N	research	missingness_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	2aa44d1430e05bd5c3ba02b6e34e322caeba45409ac0e47e00f294a060bbf97a	2aa44d1430e05bd5c3ba02b6e34e322caeba45409ac0e47e00f294a060bbf97a	true
TABLE_COLUMN|research|missingness_snapshot|denominator_unit	TABLE_COLUMN	research	denominator_unit	\N	research	missingness_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	true
TABLE_COLUMN|research|missingness_snapshot|generated_at	TABLE_COLUMN	research	generated_at	\N	research	missingness_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	080b7a1c158bfc634c74e1aa320cb98cf6d19a9d23fee7fdd4c6cd85531d77f8	080b7a1c158bfc634c74e1aa320cb98cf6d19a9d23fee7fdd4c6cd85531d77f8	true
TABLE_COLUMN|research|missingness_snapshot|input_sha256	TABLE_COLUMN	research	input_sha256	\N	research	missingness_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a373ef9040255ef6204b16ecc752199b234727c12d90f6bfebb3c9eaa310b581	a373ef9040255ef6204b16ecc752199b234727c12d90f6bfebb3c9eaa310b581	true
TABLE_COLUMN|research|missingness_snapshot|method_version	TABLE_COLUMN	research	method_version	\N	research	missingness_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	ab6a66f7bee84f568a2be6fc20c7b886f04550fec9cb47bffcffed8378724a78	ab6a66f7bee84f568a2be6fc20c7b886f04550fec9cb47bffcffed8378724a78	true
TABLE_COLUMN|research|missingness_snapshot|missingness_snapshot_id	TABLE_COLUMN	research	missingness_snapshot_id	\N	research	missingness_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|missingness_snapshot|snapshot_token	TABLE_COLUMN	research	snapshot_token	\N	research	missingness_snapshot	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	1316f15d6c361942f3299abd87b9b0079db36356cb29cf1bc433f33159ca5dec	1316f15d6c361942f3299abd87b9b0079db36356cb29cf1bc433f33159ca5dec	true
TABLE_COLUMN|research|object_relation_membership|archive_object_id	TABLE_COLUMN	research	archive_object_id	\N	research	object_relation_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|object_relation_membership|membership_role	TABLE_COLUMN	research	membership_role	\N	research	object_relation_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	true
TABLE_COLUMN|research|object_relation_membership|semantic_relation_id	TABLE_COLUMN	research	semantic_relation_id	\N	research	object_relation_membership	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|object_trace_node|archive_object_id	TABLE_COLUMN	research	archive_object_id	\N	research	object_trace_node	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|object_trace_node|node_role	TABLE_COLUMN	research	node_role	\N	research	object_trace_node	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	33bb043a7c855ef792210309d4a83f90a6194837387d55aa0a3c90f5bc466053	true
TABLE_COLUMN|research|object_trace_node|trace_node_id	TABLE_COLUMN	research	trace_node_id	\N	research	object_trace_node	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|relation_claim|claim_id	TABLE_COLUMN	research	claim_id	\N	research	relation_claim	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|relation_claim|claim_revision_id	TABLE_COLUMN	research	claim_revision_id	\N	research	relation_claim	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7da2da1838058cbe42b6a0dde236e5ff47e6e313afb487e040213d72df30af10	7da2da1838058cbe42b6a0dde236e5ff47e6e313afb487e040213d72df30af10	true
TABLE_COLUMN|research|relation_claim|claim_role	TABLE_COLUMN	research	claim_role	\N	research	relation_claim	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	a0e895a0b5669bcfb2e587dcf501b3b6c730be31341fd00e0a59520f2b771b2d	a0e895a0b5669bcfb2e587dcf501b3b6c730be31341fd00e0a59520f2b771b2d	true
TABLE_COLUMN|research|relation_claim|semantic_relation_id	TABLE_COLUMN	research	semantic_relation_id	\N	research	relation_claim	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|relation_context_evidence|evidence_item_id	TABLE_COLUMN	research	evidence_item_id	\N	research	relation_context_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|relation_context_evidence|evidence_role	TABLE_COLUMN	research	evidence_role	\N	research	relation_context_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e87444c12aa47cd26d222c4dc738408b4e15fcecfad8241600d09ccb2fa621b8	e87444c12aa47cd26d222c4dc738408b4e15fcecfad8241600d09ccb2fa621b8	true
TABLE_COLUMN|research|relation_context_evidence|semantic_relation_id	TABLE_COLUMN	research	semantic_relation_id	\N	research	relation_context_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|relation_decision_evidence|evidence_item_id	TABLE_COLUMN	research	evidence_item_id	\N	research	relation_decision_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|relation_decision_evidence|evidence_role	TABLE_COLUMN	research	evidence_role	\N	research	relation_decision_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e87444c12aa47cd26d222c4dc738408b4e15fcecfad8241600d09ccb2fa621b8	e87444c12aa47cd26d222c4dc738408b4e15fcecfad8241600d09ccb2fa621b8	true
TABLE_COLUMN|research|relation_decision_evidence|relation_review_decision_id	TABLE_COLUMN	research	relation_review_decision_id	\N	research	relation_decision_evidence	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|relation_endpoint_entity|entity_id	TABLE_COLUMN	research	entity_id	\N	research	relation_endpoint_entity	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|relation_endpoint_entity|relation_endpoint_id	TABLE_COLUMN	research	relation_endpoint_id	\N	research	relation_endpoint_entity	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|relation_endpoint|endpoint_kind	TABLE_COLUMN	research	endpoint_kind	\N	research	relation_endpoint	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	698c04d55619e7ce7255ea931b8f5fb423f4672c636cad04179386a979b44e09	698c04d55619e7ce7255ea931b8f5fb423f4672c636cad04179386a979b44e09	true
TABLE_COLUMN|research|relation_endpoint|relation_endpoint_id	TABLE_COLUMN	research	relation_endpoint_id	\N	research	relation_endpoint	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|relation_review_decision|decided_at	TABLE_COLUMN	research	decided_at	\N	research	relation_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	080b7a1c158bfc634c74e1aa320cb98cf6d19a9d23fee7fdd4c6cd85531d77f8	080b7a1c158bfc634c74e1aa320cb98cf6d19a9d23fee7fdd4c6cd85531d77f8	true
TABLE_COLUMN|research|relation_review_decision|outcome	TABLE_COLUMN	research	outcome	\N	research	relation_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	193d6be306c1ec6946bf2d68deba58aacbae1ded61827a141bbaeede99a8d86a	193d6be306c1ec6946bf2d68deba58aacbae1ded61827a141bbaeede99a8d86a	true
TABLE_COLUMN|research|relation_review_decision|rationale	TABLE_COLUMN	research	rationale	\N	research	relation_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	7a7ddcdef3aefdacb9d63253c32b231b4bb8664f6ff33e5fd9237401ea33e64f	true
TABLE_COLUMN|research|relation_review_decision|relation_review_decision_id	TABLE_COLUMN	research	relation_review_decision_id	\N	research	relation_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|relation_review_decision|reviewer_actor	TABLE_COLUMN	research	reviewer_actor	\N	research	relation_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	d133cd41ffe30cbc7955d7250e9027636c470ea24f292edfb330ecb7463015c3	d133cd41ffe30cbc7955d7250e9027636c470ea24f292edfb330ecb7463015c3	true
TABLE_COLUMN|research|relation_review_decision|reviewer_agent_id	TABLE_COLUMN	research	reviewer_agent_id	\N	research	relation_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	71db40dcd4e3c5ef65c95e82074bf15f30679a06b350c30a5b96074d0f8c36b6	71db40dcd4e3c5ef65c95e82074bf15f30679a06b350c30a5b96074d0f8c36b6	true
TABLE_COLUMN|research|relation_review_decision|semantic_relation_id	TABLE_COLUMN	research	semantic_relation_id	\N	research	relation_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	5a9f843cb289b1d17350470e43289470516c6cd93c78d9f79b445abb190aa1d0	true
TABLE_COLUMN|research|relation_review_decision|supersedes_decision_id	TABLE_COLUMN	research	supersedes_decision_id	\N	research	relation_review_decision	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	fe3afe1cf0bf0fda0778830d40c7497578d6049b8e274d4807a96f82cff39a7f	fe3afe1cf0bf0fda0778830d40c7497578d6049b8e274d4807a96f82cff39a7f	true
TABLE_COLUMN|research|relation_type|active	TABLE_COLUMN	research	active	\N	research	relation_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	340f6dd6cca025d19aba41d8230c93cb3688cb5ceb9c7fbed4e8c5b349781676	340f6dd6cca025d19aba41d8230c93cb3688cb5ceb9c7fbed4e8c5b349781676	true
TABLE_COLUMN|research|relation_type|automatic_influence_inference	TABLE_COLUMN	research	automatic_influence_inference	\N	research	relation_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	e2c791abd0bf1cf6c8b687d6aeb7046750ad16a443a0c88b061caa1774dca4be	e2c791abd0bf1cf6c8b687d6aeb7046750ad16a443a0c88b061caa1774dca4be	true
TABLE_COLUMN|research|relation_type|description	TABLE_COLUMN	research	description	\N	research	relation_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	c2b99a9d7e72db750ff59e4e32c073dd36e0a09cac5dab2deba4865001d1ce65	c2b99a9d7e72db750ff59e4e32c073dd36e0a09cac5dab2deba4865001d1ce65	true
TABLE_COLUMN|research|relation_type|evidence_profile_version	TABLE_COLUMN	research	evidence_profile_version	\N	research	relation_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	2c46e13e4b439825f4416c2e8cdc102abba06be508f9a1630ce9634bb59ce9f0	2c46e13e4b439825f4416c2e8cdc102abba06be508f9a1630ce9634bb59ce9f0	true
TABLE_COLUMN|research|relation_type|evidence_required	TABLE_COLUMN	research	evidence_required	\N	research	relation_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	9c9988e38bb3c9e309ef7924f4762a8e1de7520613d5e05589e6c1e2146fffe7	9c9988e38bb3c9e309ef7924f4762a8e1de7520613d5e05589e6c1e2146fffe7	true
TABLE_COLUMN|research|relation_type|implicit_transitivity	TABLE_COLUMN	research	implicit_transitivity	\N	research	relation_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	b1b38c0f407d063546204e998466fea63459e78511f0b09ffa03e2ee7acb06f0	b1b38c0f407d063546204e998466fea63459e78511f0b09ffa03e2ee7acb06f0	true
TABLE_COLUMN|research|relation_type|object_entity_kind	TABLE_COLUMN	research	object_entity_kind	\N	research	relation_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	183a0f53462c7f16300bf94b17f4c69e6ff389dfd4c1062bc2169131fb83aa63	183a0f53462c7f16300bf94b17f4c69e6ff389dfd4c1062bc2169131fb83aa63	true
TABLE_COLUMN|research|relation_type|registry_version	TABLE_COLUMN	research	registry_version	\N	research	relation_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	56605632b191f6b744b0bf89300feda486a844831b40968670fc955c91148bca	56605632b191f6b744b0bf89300feda486a844831b40968670fc955c91148bca	true
TABLE_COLUMN|research|relation_type|relation_code	TABLE_COLUMN	research	relation_code	\N	research	relation_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	2e9e3309e2902e5a67098e913c5c71bc6ec6f17ce4920b368ae34b0fe79b3a0a	2e9e3309e2902e5a67098e913c5c71bc6ec6f17ce4920b368ae34b0fe79b3a0a	true
TABLE_COLUMN|research|relation_type|relation_type_id	TABLE_COLUMN	research	relation_type_id	\N	research	relation_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	75ff3686f51f4285fbf4ce099c258e3777b67de37ec5c05238f5eb43a8d5af35	true
TABLE_COLUMN|research|relation_type|subject_entity_kind	TABLE_COLUMN	research	subject_entity_kind	\N	research	relation_type	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	1c136188d5c969681fbd45a8692ebd8738dbaec57cef380fad6d286a823f3e7c	1c136188d5c969681fbd45a8692ebd8738dbaec57cef380fad6d286a823f3e7c	true
TABLE_COLUMN|research|semantic_relation|created_at	TABLE_COLUMN	research	created_at	\N	research	semantic_relation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	175f1ac3116620efbca13616285be93afc1cff41a22e878f29518e05600de1fc	175f1ac3116620efbca13616285be93afc1cff41a22e878f29518e05600de1fc	true
TABLE_COLUMN|research|semantic_relation|object_endpoint_id	TABLE_COLUMN	research	object_endpoint_id	\N	research	semantic_relation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	f2a4e034ed60ec90564ccb6deecd8a84fd282d4f36e23d6cf42699ab0257feb4	f2a4e034ed60ec90564ccb6deecd8a84fd282d4f36e23d6cf42699ab0257feb4	true
TABLE_COLUMN|research|semantic_relation|origin	TABLE_COLUMN	research	origin	\N	research	semantic_relation	gda_v49_phase2a_schema_owner	\N	\N	\N	\N	\N	\N	\N	5642f7a9a2ca925ed76f0954656bf9ea94e1a481e8173a8ec0599c07f2685f61	5642f7a9a2ca925ed76f0954656bf9ea94e1a481e8173a8ec0599c07f2685f61	true
