control_key	table_schema	table_name	control_kind	control_name	column_names_json	referenced_schema	referenced_table	referenced_columns_json	match_type	on_update	on_delete	deferrable	initially_deferred	validated	enabled_state	trigger_timing	trigger_events_json	trigger_level	guard_function_identity	predicate_escaped	definition_sha256_replay_1	definition_sha256_replay_2	replay_match	backing_constraint_key	normative_invariant	test_ids_json	status
rights|delivery_rights_assessment|NOT_NULL|rights_assessment_id:NOT_NULL	rights	delivery_rights_assessment	NOT_NULL	rights_assessment_id:NOT_NULL	["rights_assessment_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	65a9a71ba97139c3ffac3f7625ece4d1134604e1db0f1978e17da3c8cb81d3a2	65a9a71ba97139c3ffac3f7625ece4d1134604e1db0f1978e17da3c8cb81d3a2	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|delivery_rights_assessment|PRIMARY_KEY|delivery_rights_assessment_pkey	rights	delivery_rights_assessment	PRIMARY_KEY	delivery_rights_assessment_pkey	["delivery_assessment_id","rights_assessment_id","evidence_role"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	5ab2ef1e1bbe9d5621717619d4ce39805ea7229174630f0be52a8d0e165a74d1	5ab2ef1e1bbe9d5621717619d4ce39805ea7229174630f0be52a8d0e165a74d1	true	\N	NATURAL_KEY	[]	PASS
rights|delivery_rights_assessment|ROW_TRIGGER|delivery_rights_append_only	rights	delivery_rights_assessment	ROW_TRIGGER	delivery_rights_append_only	[]	\N	\N	[]	\N	\N	\N	false	false	true	O	BEFORE	["DELETE","UPDATE"]	ROW	audit.reject_update_delete()	\N	6e8546b0561f0e3e5c94f69571f26cc203deed46a35786c59302d2f891ed2dd7	6e8546b0561f0e3e5c94f69571f26cc203deed46a35786c59302d2f891ed2dd7	true	\N	APPEND_ONLY	[]	PASS
rights|digital_representation|CHECK|digital_representation_byte_length_check	rights	digital_representation	CHECK	digital_representation_byte_length_check	["byte_length"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (byte_length IS NULL OR byte_length >= 0)	36ddf0f8154297e2f10f9b49da8dddc067046f9286312429c1509f5573516e33	36ddf0f8154297e2f10f9b49da8dddc067046f9286312429c1509f5573516e33	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|digital_representation|CHECK|digital_representation_check	rights	digital_representation	CHECK	digital_representation_check	["content_sha256","evidence_item_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (content_sha256 IS NOT NULL OR evidence_item_id IS NOT NULL)	2a5a5f538702fe7519e2e6b11dc63afaece716a16b756eee632a61528b5081c0	2a5a5f538702fe7519e2e6b11dc63afaece716a16b756eee632a61528b5081c0	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|digital_representation|CHECK|digital_representation_media_type_check	rights	digital_representation	CHECK	digital_representation_media_type_check	["media_type"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (btrim(media_type) <> ''::text)	1ec0852d6e8b46b1c599cdec86d50030ac4ba253886f72254351fb6b30914362	1ec0852d6e8b46b1c599cdec86d50030ac4ba253886f72254351fb6b30914362	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|digital_representation|FOREIGN_KEY|digital_representation_evidence_item_id_fkey	rights	digital_representation	FOREIGN_KEY	digital_representation_evidence_item_id_fkey	["evidence_item_id"]	provenance	evidence_item	["evidence_item_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	c19a280751322ba61e437401dfd4e22d8fc6081f7fd8b13bcd29a38d756ed098	c19a280751322ba61e437401dfd4e22d8fc6081f7fd8b13bcd29a38d756ed098	true	\N	CANONICAL_PARENT_RESTRICT	[]	PASS
rights|digital_representation|INDEX|digital_representation_content_sha256_byte_length_evidence__key	rights	digital_representation	INDEX	digital_representation_content_sha256_byte_length_evidence__key	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	3b3ed54c898e9303dc9d448721abd0f7c4c188a133723b57aa38cd33305a1f6d	3b3ed54c898e9303dc9d448721abd0f7c4c188a133723b57aa38cd33305a1f6d	true	rights|digital_representation|UNIQUE_CONSTRAINT|digital_representation_content_sha256_byte_length_evidence__key	ACCESS_PATH_ONLY	[]	PASS
rights|digital_representation|INDEX|digital_representation_pkey	rights	digital_representation	INDEX	digital_representation_pkey	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	605ba1e404dbc4b67bf8894899d3c9ad4e26e1acd51f04cabea17281800c1b6b	605ba1e404dbc4b67bf8894899d3c9ad4e26e1acd51f04cabea17281800c1b6b	true	rights|digital_representation|PRIMARY_KEY|digital_representation_pkey	ACCESS_PATH_ONLY	[]	PASS
rights|digital_representation|NOT_NULL|created_at:NOT_NULL	rights	digital_representation	NOT_NULL	created_at:NOT_NULL	["created_at"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	783a11b219a23dce728eb74e4c655eff111252f8b5b1fe6d7323aa896ff6c993	783a11b219a23dce728eb74e4c655eff111252f8b5b1fe6d7323aa896ff6c993	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|digital_representation|NOT_NULL|digital_representation_id:NOT_NULL	rights	digital_representation	NOT_NULL	digital_representation_id:NOT_NULL	["digital_representation_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	f924a014da68e911c58c769a848a5f4a15a0ad852957d0e171b3a555a133270b	f924a014da68e911c58c769a848a5f4a15a0ad852957d0e171b3a555a133270b	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|digital_representation|NOT_NULL|media_type:NOT_NULL	rights	digital_representation	NOT_NULL	media_type:NOT_NULL	["media_type"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	8ddc37f18cd863d98795bcd6b9840aaba010a9425e20536e3df18cee8dfe22be	8ddc37f18cd863d98795bcd6b9840aaba010a9425e20536e3df18cee8dfe22be	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|digital_representation|PRIMARY_KEY|digital_representation_pkey	rights	digital_representation	PRIMARY_KEY	digital_representation_pkey	["digital_representation_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	2e43e5b633d67f6888d3758c00ab09bfee9e9a34b797f21dcadd98958c4a5c29	2e43e5b633d67f6888d3758c00ab09bfee9e9a34b797f21dcadd98958c4a5c29	true	\N	NATURAL_KEY	[]	PASS
rights|digital_representation|ROW_TRIGGER|digital_representation_append_only	rights	digital_representation	ROW_TRIGGER	digital_representation_append_only	[]	\N	\N	[]	\N	\N	\N	false	false	true	O	BEFORE	["DELETE","UPDATE"]	ROW	audit.reject_update_delete()	\N	bb01f2138238a55ac2a8d0514e5362d5391d88b882063f34881b89fdc02e357d	bb01f2138238a55ac2a8d0514e5362d5391d88b882063f34881b89fdc02e357d	true	\N	APPEND_ONLY	[]	PASS
rights|digital_representation|UNIQUE_CONSTRAINT|digital_representation_content_sha256_byte_length_evidence__key	rights	digital_representation	UNIQUE_CONSTRAINT	digital_representation_content_sha256_byte_length_evidence__key	["content_sha256","byte_length","evidence_item_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	71d315ebfdf199315acf19e5d5a5077aff0e63052b63147f36b761884279e83a	71d315ebfdf199315acf19e5d5a5077aff0e63052b63147f36b761884279e83a	true	\N	NATURAL_KEY	[]	PASS
rights|endpoint_health_observation|CHECK|endpoint_health_observation_check	rights	endpoint_health_observation	CHECK	endpoint_health_observation_check	["valid_until","checked_at"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (valid_until IS NULL OR valid_until > checked_at)	5f112696952a61201b8ca963dd90695e11c52b56cf49672ff68a13a4e9b94b64	5f112696952a61201b8ca963dd90695e11c52b56cf49672ff68a13a4e9b94b64	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|endpoint_health_observation|CHECK|endpoint_health_observation_check1	rights	endpoint_health_observation	CHECK	endpoint_health_observation_check1	["valid_until","checked_at"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (valid_until IS NULL OR valid_until <= (checked_at + '31 days'::interval))	ad1e9fbad3093497fc0ec5579345126f937cc3f413be0ae00d78731700f9fc43	ad1e9fbad3093497fc0ec5579345126f937cc3f413be0ae00d78731700f9fc43	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|endpoint_health_observation|FOREIGN_KEY|endpoint_health_observation_visual_locator_id_fkey	rights	endpoint_health_observation	FOREIGN_KEY	endpoint_health_observation_visual_locator_id_fkey	["visual_locator_id"]	rights	visual_locator	["visual_locator_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	846fe3ea239c8e307731e91c95cf080732d17260ef4f32329d95877d6f41db9f	846fe3ea239c8e307731e91c95cf080732d17260ef4f32329d95877d6f41db9f	true	\N	IDENTITY_FK	[]	PASS
rights|endpoint_health_observation|INDEX|endpoint_health_locator_idx	rights	endpoint_health_observation	INDEX	endpoint_health_locator_idx	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	bd834091933ed7587cad36768c165fc264fe7eb525a421637fa0d596f42823a8	bd834091933ed7587cad36768c165fc264fe7eb525a421637fa0d596f42823a8	true	\N	ACCESS_PATH_ONLY	[]	PASS
rights|endpoint_health_observation|INDEX|endpoint_health_observation_pkey	rights	endpoint_health_observation	INDEX	endpoint_health_observation_pkey	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	7b1a2d1b34a9135c5ace5b0e503b25e5256e805c9ae42b8b7929bb6e8ccb239c	7b1a2d1b34a9135c5ace5b0e503b25e5256e805c9ae42b8b7929bb6e8ccb239c	true	rights|endpoint_health_observation|PRIMARY_KEY|endpoint_health_observation_pkey	ACCESS_PATH_ONLY	[]	PASS
rights|endpoint_health_observation|INDEX|endpoint_health_observation_visual_locator_id_checked_at_me_key	rights	endpoint_health_observation	INDEX	endpoint_health_observation_visual_locator_id_checked_at_me_key	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	25973fb1907740c358247f31d7aeaa95cc8ce50ba8e3bd5a2586e2752f475f87	25973fb1907740c358247f31d7aeaa95cc8ce50ba8e3bd5a2586e2752f475f87	true	rights|endpoint_health_observation|UNIQUE_CONSTRAINT|endpoint_health_observation_visual_locator_id_checked_at_me_key	ACCESS_PATH_ONLY	[]	PASS
rights|endpoint_health_observation|NOT_NULL|checked_at:NOT_NULL	rights	endpoint_health_observation	NOT_NULL	checked_at:NOT_NULL	["checked_at"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	83461d8893b3b00f6cdf698fde13fe76478bf0a82acccc290024cb4039e81278	83461d8893b3b00f6cdf698fde13fe76478bf0a82acccc290024cb4039e81278	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|endpoint_health_observation|NOT_NULL|endpoint_health_observation_id:NOT_NULL	rights	endpoint_health_observation	NOT_NULL	endpoint_health_observation_id:NOT_NULL	["endpoint_health_observation_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	6393e3b81cc916322dc7fd1bdc93dd1926ea431a1384a71b0d92b54e97a8dfd0	6393e3b81cc916322dc7fd1bdc93dd1926ea431a1384a71b0d92b54e97a8dfd0	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|endpoint_health_observation|NOT_NULL|health_state:NOT_NULL	rights	endpoint_health_observation	NOT_NULL	health_state:NOT_NULL	["health_state"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	ffb449864b27cdd07f83b1b02956d65441b08cb97b2ba4a675359a9f881ad74d	ffb449864b27cdd07f83b1b02956d65441b08cb97b2ba4a675359a9f881ad74d	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|endpoint_health_observation|NOT_NULL|method_version:NOT_NULL	rights	endpoint_health_observation	NOT_NULL	method_version:NOT_NULL	["method_version"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	f46b6a509fe439ccab61b4a797f103f15e78c0c5ce6a66cb35a580220513fc75	f46b6a509fe439ccab61b4a797f103f15e78c0c5ce6a66cb35a580220513fc75	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|endpoint_health_observation|NOT_NULL|request_fingerprint:NOT_NULL	rights	endpoint_health_observation	NOT_NULL	request_fingerprint:NOT_NULL	["request_fingerprint"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	ef9b9a5bfd31d1a0479a3f7ab6e4331f9fa38f53daf57888c4c2a01e5514b7f7	ef9b9a5bfd31d1a0479a3f7ab6e4331f9fa38f53daf57888c4c2a01e5514b7f7	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|endpoint_health_observation|NOT_NULL|visual_locator_id:NOT_NULL	rights	endpoint_health_observation	NOT_NULL	visual_locator_id:NOT_NULL	["visual_locator_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	9b93423db7fb56c52c6b3e88423ff7e3a3d5e5c9364cc9ef96450caf92f23890	9b93423db7fb56c52c6b3e88423ff7e3a3d5e5c9364cc9ef96450caf92f23890	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|endpoint_health_observation|PRIMARY_KEY|endpoint_health_observation_pkey	rights	endpoint_health_observation	PRIMARY_KEY	endpoint_health_observation_pkey	["endpoint_health_observation_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	0f3de22c0d93bbeec45960555341e56db14ffb70ee6d36009afbaee4ab409bc3	0f3de22c0d93bbeec45960555341e56db14ffb70ee6d36009afbaee4ab409bc3	true	\N	NATURAL_KEY	[]	PASS
rights|endpoint_health_observation|ROW_TRIGGER|endpoint_health_observation_append_only	rights	endpoint_health_observation	ROW_TRIGGER	endpoint_health_observation_append_only	[]	\N	\N	[]	\N	\N	\N	false	false	true	O	BEFORE	["DELETE","UPDATE"]	ROW	audit.reject_update_delete()	\N	8b4f2aab00aaf3490c3541ed0541b08626d7131f3f45b3e97b8d84ff3ff56481	8b4f2aab00aaf3490c3541ed0541b08626d7131f3f45b3e97b8d84ff3ff56481	true	\N	APPEND_ONLY	[]	PASS
rights|endpoint_health_observation|UNIQUE_CONSTRAINT|endpoint_health_observation_visual_locator_id_checked_at_me_key	rights	endpoint_health_observation	UNIQUE_CONSTRAINT	endpoint_health_observation_visual_locator_id_checked_at_me_key	["visual_locator_id","checked_at","method_version","request_fingerprint"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	391a3902c6e48adeaa1eed2a7e6ed0c250ee418c01b1e95a881fb57cf3803bbd	391a3902c6e48adeaa1eed2a7e6ed0c250ee418c01b1e95a881fb57cf3803bbd	true	\N	NATURAL_KEY	[]	PASS
rights|external_visual_reference|CHECK|external_visual_reference_source_field_or_json_pointer_check	rights	external_visual_reference	CHECK	external_visual_reference_source_field_or_json_pointer_check	["source_field_or_json_pointer"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (source_field_or_json_pointer ~ '^/'::text)	0cddc751808be27daa5ccba91061af944f8026bf2cd0c8baa03494bae42a3e33	0cddc751808be27daa5ccba91061af944f8026bf2cd0c8baa03494bae42a3e33	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|external_visual_reference|CHECK|external_visual_reference_source_occurrence_ordinal_check	rights	external_visual_reference	CHECK	external_visual_reference_source_occurrence_ordinal_check	["source_occurrence_ordinal"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	CHECK (source_occurrence_ordinal >= 0)	bfc114866401e004bacd84bf4476fe2930c35e320bcb3e2409310ef96d2bc068	bfc114866401e004bacd84bf4476fe2930c35e320bcb3e2409310ef96d2bc068	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|external_visual_reference|FOREIGN_KEY|external_visual_reference_provider_object_id_fkey	rights	external_visual_reference	FOREIGN_KEY	external_visual_reference_provider_object_id_fkey	["provider_object_id"]	rights	provider_object	["provider_object_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	0e05a84dc0db58147764a14d2447f4fc94c22536a538f5622c208851a6ff8f1a	0e05a84dc0db58147764a14d2447f4fc94c22536a538f5622c208851a6ff8f1a	true	\N	IDENTITY_FK	[]	PASS
rights|external_visual_reference|FOREIGN_KEY|external_visual_reference_source_asset_id_fkey	rights	external_visual_reference	FOREIGN_KEY	external_visual_reference_source_asset_id_fkey	["source_asset_id"]	raw	source_asset	["source_asset_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	518a131255be644dfb7cb747fa95b7d7ba73be0f2e906cd2eba1205f396464a4	518a131255be644dfb7cb747fa95b7d7ba73be0f2e906cd2eba1205f396464a4	true	\N	CANONICAL_PARENT_RESTRICT	[]	PASS
rights|external_visual_reference|FOREIGN_KEY|external_visual_reference_source_asset_id_source_record_id_fkey	rights	external_visual_reference	FOREIGN_KEY	external_visual_reference_source_asset_id_source_record_id_fkey	["source_asset_id","source_record_id"]	raw	source_record	["source_asset_id","source_record_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	405657d9ab29c02979365cd49191d01d682bc308a0eb9da56e865c12e0194a9d	405657d9ab29c02979365cd49191d01d682bc308a0eb9da56e865c12e0194a9d	true	\N	CANONICAL_PARENT_RESTRICT	[]	PASS
rights|external_visual_reference|FOREIGN_KEY|external_visual_reference_source_record_id_fkey	rights	external_visual_reference	FOREIGN_KEY	external_visual_reference_source_record_id_fkey	["source_record_id"]	raw	source_record	["source_record_id"]	SIMPLE	NO ACTION	RESTRICT	false	false	true	\N	\N	[]	\N	\N	\N	537ec9e0f825dce3859d854863cd03b3692ecf34a41327b4ffaa2c2d0b23c2e6	537ec9e0f825dce3859d854863cd03b3692ecf34a41327b4ffaa2c2d0b23c2e6	true	\N	CANONICAL_PARENT_RESTRICT	[]	PASS
rights|external_visual_reference|GENERATED_COLUMN|visual_reference_urn:GENERATED	rights	external_visual_reference	GENERATED_COLUMN	visual_reference_urn:GENERATED	["visual_reference_urn"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	2658cffe65a5b98d4b1fc4f1004873798609baf2e4da4d2487c0297c82d29145	2658cffe65a5b98d4b1fc4f1004873798609baf2e4da4d2487c0297c82d29145	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|external_visual_reference|INDEX|external_visual_reference_pkey	rights	external_visual_reference	INDEX	external_visual_reference_pkey	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	4f90f3d2cf3043164f2d220cd6e0bab0b00282ffeb9e249d51e492b4e744f548	4f90f3d2cf3043164f2d220cd6e0bab0b00282ffeb9e249d51e492b4e744f548	true	rights|external_visual_reference|PRIMARY_KEY|external_visual_reference_pkey	ACCESS_PATH_ONLY	[]	PASS
rights|external_visual_reference|INDEX|external_visual_reference_source_asset_id_source_record_id__key	rights	external_visual_reference	INDEX	external_visual_reference_source_asset_id_source_record_id__key	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	c069427890987f6657d5a21de12511fb443738ed2af34db16889782911066339	c069427890987f6657d5a21de12511fb443738ed2af34db16889782911066339	true	rights|external_visual_reference|UNIQUE_CONSTRAINT|external_visual_reference_source_asset_id_source_record_id__key	ACCESS_PATH_ONLY	[]	PASS
rights|external_visual_reference|INDEX|external_visual_reference_visual_reference_urn_key	rights	external_visual_reference	INDEX	external_visual_reference_visual_reference_urn_key	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	13fb5b9c97bb284d368188d91507459de45b02e904e1593e1e0c383842a8765e	13fb5b9c97bb284d368188d91507459de45b02e904e1593e1e0c383842a8765e	true	rights|external_visual_reference|UNIQUE_CONSTRAINT|external_visual_reference_visual_reference_urn_key	ACCESS_PATH_ONLY	[]	PASS
rights|external_visual_reference|INDEX|visual_reference_fingerprint_idx	rights	external_visual_reference	INDEX	visual_reference_fingerprint_idx	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	4fa1a9e3c63dd2d6c420d1babd6fa3f42247ef4274b14d24afca3ea4c42323e2	4fa1a9e3c63dd2d6c420d1babd6fa3f42247ef4274b14d24afca3ea4c42323e2	true	\N	ACCESS_PATH_ONLY	[]	PASS
rights|external_visual_reference|INDEX|visual_reference_provider_object_idx	rights	external_visual_reference	INDEX	visual_reference_provider_object_idx	[]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	89090738f60a18b138d9e7c597f0351a8f1d8cd97eacde0a133ffad884976672	89090738f60a18b138d9e7c597f0351a8f1d8cd97eacde0a133ffad884976672	true	\N	ACCESS_PATH_ONLY	[]	PASS
rights|external_visual_reference|NOT_NULL|created_at:NOT_NULL	rights	external_visual_reference	NOT_NULL	created_at:NOT_NULL	["created_at"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	783a11b219a23dce728eb74e4c655eff111252f8b5b1fe6d7323aa896ff6c993	783a11b219a23dce728eb74e4c655eff111252f8b5b1fe6d7323aa896ff6c993	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|external_visual_reference|NOT_NULL|external_visual_reference_id:NOT_NULL	rights	external_visual_reference	NOT_NULL	external_visual_reference_id:NOT_NULL	["external_visual_reference_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	3b0c02ccdc86220eee104a373dc9d5743c3eb78a0185d36dab5c75ee8bb68194	3b0c02ccdc86220eee104a373dc9d5743c3eb78a0185d36dab5c75ee8bb68194	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|external_visual_reference|NOT_NULL|reference_fingerprint:NOT_NULL	rights	external_visual_reference	NOT_NULL	reference_fingerprint:NOT_NULL	["reference_fingerprint"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	71da3ecc54c0a31490eddb5ef4ceead5fdcb056a6a8f55ae26d6ea6d2ab53c97	71da3ecc54c0a31490eddb5ef4ceead5fdcb056a6a8f55ae26d6ea6d2ab53c97	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|external_visual_reference|NOT_NULL|source_asset_id:NOT_NULL	rights	external_visual_reference	NOT_NULL	source_asset_id:NOT_NULL	["source_asset_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	45ec7d2073eacd55820e1c5148ce80d965d43fe68ea2e8e36a70359561ccac1c	45ec7d2073eacd55820e1c5148ce80d965d43fe68ea2e8e36a70359561ccac1c	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|external_visual_reference|NOT_NULL|source_field_or_json_pointer:NOT_NULL	rights	external_visual_reference	NOT_NULL	source_field_or_json_pointer:NOT_NULL	["source_field_or_json_pointer"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	8347d94238f2434f7734252f3e9e3d94dcf1b7f1cb01f51bc3ea7d89ccc4db21	8347d94238f2434f7734252f3e9e3d94dcf1b7f1cb01f51bc3ea7d89ccc4db21	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|external_visual_reference|NOT_NULL|source_occurrence_ordinal:NOT_NULL	rights	external_visual_reference	NOT_NULL	source_occurrence_ordinal:NOT_NULL	["source_occurrence_ordinal"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	51f9b407ca3c87c6dfe31653719759a054a85e6312dbdcb90c78def972c379b1	51f9b407ca3c87c6dfe31653719759a054a85e6312dbdcb90c78def972c379b1	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|external_visual_reference|NOT_NULL|source_record_id:NOT_NULL	rights	external_visual_reference	NOT_NULL	source_record_id:NOT_NULL	["source_record_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	0500d8fd3e9b5a5778d0d227a4cf60ce8dc3b1d5215289a363e5f501572732ca	0500d8fd3e9b5a5778d0d227a4cf60ce8dc3b1d5215289a363e5f501572732ca	true	\N	CLOSED_SUBTYPE	[]	PASS
rights|external_visual_reference|PRIMARY_KEY|external_visual_reference_pkey	rights	external_visual_reference	PRIMARY_KEY	external_visual_reference_pkey	["external_visual_reference_id"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	3511920d29841a84c433757c4a2aeaedb04123d181330da164c6f2c2e5fcee4c	3511920d29841a84c433757c4a2aeaedb04123d181330da164c6f2c2e5fcee4c	true	\N	NATURAL_KEY	[]	PASS
rights|external_visual_reference|ROW_TRIGGER|visual_reference_append_only	rights	external_visual_reference	ROW_TRIGGER	visual_reference_append_only	[]	\N	\N	[]	\N	\N	\N	false	false	true	O	BEFORE	["DELETE","UPDATE"]	ROW	audit.reject_update_delete()	\N	8a6be7c0fd523ec0ac74ac08a5c47afa075034bc290b2940fea97ef775be7c63	8a6be7c0fd523ec0ac74ac08a5c47afa075034bc290b2940fea97ef775be7c63	true	\N	APPEND_ONLY	[]	PASS
rights|external_visual_reference|UNIQUE_CONSTRAINT|external_visual_reference_source_asset_id_source_record_id__key	rights	external_visual_reference	UNIQUE_CONSTRAINT	external_visual_reference_source_asset_id_source_record_id__key	["source_asset_id","source_record_id","source_field_or_json_pointer","source_occurrence_ordinal"]	\N	\N	[]	\N	\N	\N	false	false	true	\N	\N	[]	\N	\N	\N	de41439c318febc565de31241316fce370dbd30c0a535ba0463b10055823f8e7	de41439c318febc565de31241316fce370dbd30c0a535ba0463b10055823f8e7	true	\N	NATURAL_KEY	[]	PASS
