packet_row_id	anchor_public_id	anchor_title	anchor_selection_strata	blind_profile_slot	candidate_ordinal	candidate_public_id	candidate_title	retrieval_reasons	shared_independent_signals	distinctive_signals	unavailable_families	comparability_ratio	anchor_source_name	candidate_source_name	source_composition	source_bias_notes	interaction_evidence	useful_for_further_exploration	explanation_intelligible	merely_broad_category	new_defensible_research_direction	accidental_relation_suggestion	reviewer_notes	human_review_completed	historical_relation	semantic_relation	probability
HR-062-PROFILE-2-1	SURF-BNDCLTRACE2026V1R0032	Casa de la luna	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-2	1	SURF-BNDCLDANIELGLEISER2026V2R0024	4a. Olimpiada Universitaria 1968	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-062-PROFILE-2-2	SURF-BNDCLTRACE2026V1R0032	Casa de la luna	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-2	2	SURF-BNDCLDANIELGLEISER2026V2R0035	Trabajos de invierno 1968 erradicación pob. Nueva Matucana	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-062-PROFILE-2-3	SURF-BNDCLTRACE2026V1R0032	Casa de la luna	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-2	3	SURF-BNDCLTRACE2026V1R0075	Seminario de Arica	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-062-PROFILE-2-4	SURF-BNDCLTRACE2026V1R0032	Casa de la luna	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-2	4	SURF-BNDCLTRACE2026V1R0121	Por una universidad libre al servicio del pueblo 5° Congreso NacionalUFUCH.	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-062-PROFILE-3-1	SURF-BNDCLTRACE2026V1R0032	Casa de la luna	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-3	1	SURF-BNDCLDANIELGLEISER2026V2R0021	Primeras Jornadas de Estudio de la segunda generación judía de Chile	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-062-PROFILE-3-2	SURF-BNDCLTRACE2026V1R0032	Casa de la luna	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-3	2	SURF-BNDCLDANIELGLEISER2026V2R0022	Folklore chileno-israeli teatro IEM	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-062-PROFILE-3-3	SURF-BNDCLTRACE2026V1R0032	Casa de la luna	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-3	3	SURF-BNDCLDANIELGLEISER2026V2R0024	4a. Olimpiada Universitaria 1968	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-062-PROFILE-3-4	SURF-BNDCLTRACE2026V1R0032	Casa de la luna	UNKNOWN_CREATOR_SOURCE_VALUE	PROFILE-3	4	SURF-BNDCLDANIELGLEISER2026V2R0025	2° Carnaval universitario	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-1-1	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-1	1	SURF-VAM20K-00137	O1163468	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-1-2	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-1	2	SURF-VAM20K-00138	A Sensation Novel	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-1-3	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-1	3	SURF-VAM20K-00139	Poster	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-1-4	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-1	4	SURF-VAM20K-00140	O1165807	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-2-1	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-2	1	SURF-VAM20K-00137	O1163468	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-2-2	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-2	2	SURF-VAM20K-00138	A Sensation Novel	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-2-3	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-2	3	SURF-VAM20K-00139	Poster	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-2-4	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-2	4	SURF-VAM20K-00140	O1165807	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-3-1	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-3	1	SURF-VAM20K-00033	O1164070	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-3-2	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-3	2	SURF-VAM20K-00034	O1164689	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-3-3	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-3	3	SURF-VAM20K-00035	O1170035	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-063-PROFILE-3-4	SURF-VAM20K-00143	Exhibition relating to the Siege of Paris, Palais Royal Exhibition Room, London, 1871	QUALIFIED_UNKNOWN_CREATOR	PROFILE-3	4	SURF-VAM20K-00036	Hanging card advertising Hamilton's New Route to India , Egyptian Hall, Piccadilly 1876	curatorialRecall; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE			1	V&A Collections API	V&A Collections API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-1-1	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-1	1	SURF-ER1830R011	Use Getz cockroach and bed bug exterminators, sold by all druggists I sink I tan hit it.	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-1-2	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-1	2	SURF-ER1830R017	"[Advertising card for play ""Deacon Crankett""]"	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-1-3	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-1	3	SURF-ER1830R030	Cats can, but Bon Ami can not scratch for it lacks grit	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-1-4	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-1	4	SURF-ER1830R077	Schools. Trade card image	context; curatorialRecall; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	descriptive		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-2-1	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-2	1	SURF-ER1830R011	Use Getz cockroach and bed bug exterminators, sold by all druggists I sink I tan hit it.	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-2-2	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-2	2	SURF-ER1830R017	"[Advertising card for play ""Deacon Crankett""]"	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-2-3	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-2	3	SURF-ER1830R030	Cats can, but Bon Ami can not scratch for it lacks grit	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	context; descriptive		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-2-4	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-2	4	SURF-ER1830R077	Schools. Trade card image	context; curatorialRecall; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT	descriptive		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-3-1	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-3	1	SURF-ER1830R008	Gardner's photographic advertising card	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	context; descriptive		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-3-2	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-3	2	SURF-ER1830R011	Use Getz cockroach and bed bug exterminators, sold by all druggists I sink I tan hit it.	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	context; temporal		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-3-3	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-3	3	SURF-ER1830R077	Schools. Trade card image	context; curatorialRecall; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	descriptive; temporal		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-064-PROFILE-3-4	SURF-ER1830R004	[Trade card for McKay Iron and Locomotive Works and an Arkansas railroad]	RARE_MEDIUM:CTX:MEDIUM:2c3964813071dafc3ab29af1fea1549defb971fbeedfada150f9ed6da98aff2c	PROFILE-3	4	SURF-ER1830R017	"[Advertising card for play ""Deacon Crankett""]"	curatorialRecall; descriptive; geography	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-DECADE	context; descriptive; temporal		1	Library of Congress loc.gov API	Library of Congress loc.gov API	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-065-PROFILE-1-1	SURF-BNDCLDANIELGLEISER2026V2R0029	Ariel capítulo juvenil de la comunidad israelíta sefaradí	COMMON_MEDIUM:CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751;COMMON_THEME:CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	PROFILE-1	1	SURF-BNDCLDANIELGLEISER2026V2R0005	25° Aniversario del Estado de Israel Estadio Israelita-Maccabi	curatorialRecall; descriptive; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-065-PROFILE-1-2	SURF-BNDCLDANIELGLEISER2026V2R0029	Ariel capítulo juvenil de la comunidad israelíta sefaradí	COMMON_MEDIUM:CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751;COMMON_THEME:CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	PROFILE-1	2	SURF-BNDCLDANIELGLEISER2026V2R0027	Purim 5733 grandioso baile de disfraces	curatorialRecall; descriptive; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-CREATOR; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
HR-065-PROFILE-1-3	SURF-BNDCLDANIELGLEISER2026V2R0029	Ariel capítulo juvenil de la comunidad israelíta sefaradí	COMMON_MEDIUM:CTX:MEDIUM:d64b03f2bd55a27dd76c69049442616ce238e8e1212ea16af95db9ce493a3751;COMMON_THEME:CTX:THEME:eb268354d0e71366fb495290bb538687d5d4be7cf5f45d7cd1b50f776bbcb1f0	PROFILE-1	3	SURF-BNDCLTRACE2026V1R0033	Mexico exposición de pintura, libros y artesanía de Mexico.	curatorialRecall; geography; temporal	context:SIG-CONTEXT-MEDIUM; context:SIG-CONTEXT-THEME; descriptive:SIG-DESCRIPTIVE-OBJECT-TYPE; geography:SIG-GEOGRAPHY-ASSIGNMENT; temporal:SIG-TEMPORAL-EXTENT			1	Biblioteca Nacional Digital de Chile	Biblioteca Nacional Digital de Chile	SAME_GOVERNED_SOURCE_NAME	SAME_GOVERNED_SOURCE_REPORTED_WITH_ZERO_AUTOMATIC_CREDIT								false	false	false	false
