control_record_id	surface_id	source_path	source_record_ref	source_record_locator	selector_rule	record_class	emission_decision	net_trigger_occurrence_count	alias_or_blocker_ref	authority_dependency	notes	source_record_sha256	record_sha256
R16B-DEFERRED-CONTROL:e3562fedc5670c4b370bfad968498f6f37394b112dae6e8a6f7d23e8c6749552	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:e9a311c451a59b79fc914e0fb49c863931776e6b50f82adb4b91fbfc401f2193-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:e9a311c451a59b79fc914e0fb49c863931776e6b50f82adb4b91fbfc401f2193-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:09d6ed776f64267cf0992d84a1e0f51ea2bcfabc20f3021c49fc17d79c9684d2	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	50627b30afddf134e0243b9ee838e30a3aa9561ce0749c4da89f8100f38545eb	f13e690e2f9365227c7163941c4c96b05fcf9a06652e6a989f5cede43282e5da
R16B-DEFERRED-CONTROL:e38ab7b13dda66804ba4041661ae5998ee69aafe8da3c4513bd8129cc88b7b00	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:26d6107f19dea8a2bbc8c1ca648833be41ad563269411661215c92e43a291586	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:26d6107f19dea8a2bbc8c1ca648833be41ad563269411661215c92e43a291586	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:07918a63dcf2d7fbd3408e332a8d637cdf3d4a29a5d71cc59e079b1b8e25d108"",""R16B-R16A-QUERY-ALIAS:665a62ba4f02d0f1df26cbce421537eb24962459df310eb50190bf4023e8b5ad"",""R16B-R16A-QUERY-ALIAS:ada81b29ac3d271c469bae1a2864929041d4deef9829afaeb955d445cd000e8a"",""R16B-R16A-QUERY-ALIAS:bed53e6a6ba60677ad31f520c8ccf0ebdcc9d531cdc0f157b38877105b84c134"",""R16B-R16A-QUERY-ALIAS:edd90820092bf5536b22673525ec78dd19df822ade3592fc79012f81ffce7289""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	54d58ed47a860564610d40fd0a2833dac2e8e19b64f11d8cfe2d9730ad84f76f	c2d115e5a4fcec53994e85c050c7aed0a98a9f0bd554f250490ff1727c5f990c
R16B-DEFERRED-CONTROL:e3963bc35c6729a6f4ae8dbcb360ae2fad0d2f9af4cd0903a5f6c13e732c3a90	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:9162175da0c2f5adc8ec4e38eae5703d835001f65f4221e9004495aa1c3c716c	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:9162175da0c2f5adc8ec4e38eae5703d835001f65f4221e9004495aa1c3c716c	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:410976ed8956d1b7111fcdd2897f86400f477a26e14f5d2dc56b3649b5a5c9ab"",""R16B-R16A-QUERY-ALIAS:855742e9ae5f1ad160d27a104ee5ec7854b787cad5588661c67227374d45ddf4"",""R16B-R16A-QUERY-ALIAS:a08135b101a62e91f744a1c3b54e2417ba2240e00f633ed5c4d34af258f55dcc"",""R16B-R16A-QUERY-ALIAS:bcf45b857c4c6c87a8bdef1adc9d90d48378d4b87cbd335f729ef37634c54977"",""R16B-R16A-QUERY-ALIAS:d55f77bc6c3a5ed7554d57cba1e175182897d1f9bfc540d5a727e9de72e737cd""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	17cbd03a946b0921663f7b0d200bddd76e985ca13f44329b143938c84f2236c2	1b35e5b9cd711b5ad3dcc3eb5d1065cef117b17bdf7cb7dd7243049ae9a89677
R16B-DEFERRED-CONTROL:e3af9fca396c16db1d2d635d0421e193b685f83ff2d9dbb8279bfc2f71bb466c	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:16167d1f133fc5a32c00f176c08d33f84ae7844f13a167c7f3428ab0a05e982b	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:16167d1f133fc5a32c00f176c08d33f84ae7844f13a167c7f3428ab0a05e982b	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:05fcdbd27e280c15fb43f9b7b9bbe29417f140960f37386737067e314108b5c1"",""R16B-R16A-QUERY-ALIAS:34dcd8e7cee68e66f0ae794ae4726a0153f570c9766fb68bcbefd8896f5c9ce6"",""R16B-R16A-QUERY-ALIAS:453968f8373f9ef2a27b7bf3442631f3c2c9a8b24f62fd29fdaad93a1e80d493"",""R16B-R16A-QUERY-ALIAS:727bc9c3270146f9bd65136f6069639bb017ff442a75ef37f18b8cb525507080"",""R16B-R16A-QUERY-ALIAS:c8ef7b963e30b2209b808965e13d1cf6c82a289d8a2219602357f7323688df7d""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	10a73833b02abe8e66a8acef57ce59f4a97f54d1aa16e56f3e2ea06212a6acc8	fa4f69f546d771c90e37a9ad495bb5d9238177e15a8cb67aa8880d4a100fe7bd
R16B-DEFERRED-CONTROL:e3b20d17f7d3a9bbcb4e918abfe914982f3fcfce2886ecdf659e23cc3f952c89	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:04d35a95702e4c43c0913c9e64dfb1f02728def0b5063fd8c254e56562988be6-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:04d35a95702e4c43c0913c9e64dfb1f02728def0b5063fd8c254e56562988be6-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:edcea9fa81b03a663a56c59c74364bd96939019bdadd7d16d16e69516570fbef	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	0de33aecc20d302c6acf940e0daedb3aa3f6e2e51e0962f958cac06aa4578128	9f1e1b1063a8c5fdf91474cffb4e110c083025b3784f000b87660d6b27ff5872
R16B-DEFERRED-CONTROL:e3e043c3f3eed805c98001679b384477a81d34242a76f01555082f7bdf139fd4	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:dbd15ecef31545400b6af2249407d801efc9ed8eaea686fd9edf8cf2a14e0693-XREF-05	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:dbd15ecef31545400b6af2249407d801efc9ed8eaea686fd9edf8cf2a14e0693-XREF-05	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:3ca0a3701205a7cb1beb8c662bb8f648ec2b4628a07380a3bacdfa493a3412ed	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	7f04e6b7ff1d8761caaec1d68f622c38ac322ff2f6086e857a9bc299e483247f	b5571885485b5a6f83554595b7e48d8c3a38739ad268dd238efbdd2af6c15058
R16B-DEFERRED-CONTROL:e3e4f12cc6e69e7e6440cddbccde15064686e6c008b9349efe3cf13c5d4b1abf	SURF-R13-006	docs/research/trace-v49-exploration-composition-review-round1/16_EXTERNAL_DOMAIN_REVIEW_REGISTRY.tsv	REVIEW-ACT-028	docs/research/trace-v49-exploration-composition-review-round1/16_EXTERNAL_DOMAIN_REVIEW_REGISTRY.tsv#review_unit_id=REVIEW-ACT-028	REVIEWER_ANSWER_STATUS_EXACT_NOT_COMPLETED	PENDING_EXTERNAL_HUMAN_REVIEW_BLOCKER	ZERO_EMISSION_HUMAN_AUTHORITY_BLOCKED	0	NODE_ACTIVATION_CANDIDATE	EXTERNAL_DOMAIN_REVIEWER_REQUIRED	ACTIVE_FALSE	e86c3a54d98d42b1f5d952ef262a8aafb9688829344ee2b177baa4373d2dd472	165ba68f0769be3ee949f34495523d6e1723bab27a5ff1cd671a7046b63685f1
R16B-DEFERRED-CONTROL:e3e58e0a83ba3c7143db04e109f86efaac54aed7564320d4de64bd7891520dc0	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:464b1eb0bd197d1b648e9ab97850c76392d9f55d15e1d54096417381a4b1ba28-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:464b1eb0bd197d1b648e9ab97850c76392d9f55d15e1d54096417381a4b1ba28-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:db60dc28944e1272b6a1a6fb6090c6f64bb2b992767ac9250dea88954434ea3d	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	2e6933f8139d24c8901b3f9ee03bea44599d4550de6a4168156f9c926b0fb7c0	1de244a1b41ea372dfdd7b2ac952c6d0bc5d31c51c1ff7eb7b54f86d6f98341a
R16B-DEFERRED-CONTROL:e3e9a9d90a7d58504904459a835cd0b78089dc6c6e3030ac45b86294d44b5de8	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:58e0ce6f12106d2c33065ba5942f27fb41016c379af90511855a3665feb31cb0-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:58e0ce6f12106d2c33065ba5942f27fb41016c379af90511855a3665feb31cb0-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:9a734389c090a3276442ca413a3da11dd904338aa65f48af30efe568e4e8b685	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	313acc02ab882e59329d57e5fc9d2cb79f682a9ae36b92e9c64e8e99f4c8690d	e01adbee61406c44f4b2664c1cbbf3557879841f38a1a6ea7fea405cecca01bc
R16B-DEFERRED-CONTROL:e3fe95aee0dd12b7cebbe45469fbe2b3240c8c55c825151e28bfe14a9ca0e27f	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:091ab35ed795f8e113ca5a9f2ab00d2f975cc83c5528df3dcb646eaeb9dbb1bd-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:0d4136aa05ce16f203cf7633235ff42d45718f160cf1a9380a239e487f4f6c69	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	5441565c2319e42ff28d19165e4f67b93a0869ea1eead8cddb120da6e1484029	376217849681e035127ed669a34469ed390af9ad620977ad81c5e1790beb00d1
R16B-DEFERRED-CONTROL:e40a683cbde4051ebeafdd2469eabacf93bb5b91b8d626edf1b8c2cf381e9f9f	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:7f62012e83fa7c77999628dbc74f683c892caf73343864e3ed119ebc2c4f6e55-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:7f62012e83fa7c77999628dbc74f683c892caf73343864e3ed119ebc2c4f6e55-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:737ac0b206e150d94e35859f8b777bbb3aff4b6166262c91d6d9d70454c1e307	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	3619b64eeb8c929a4900cc17401592b4a49f6b8e91e4e531cf07a46d3bfef930	dd6122224da73147e0bafdffb52689278c33afdd720bf554c33b63cbef124154
R16B-DEFERRED-CONTROL:e40b0dd744099235245095f7306fc6351171b0682b8b94aac0bf5a647b4dcb42	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:416f4be603d0311e47af52fd48970e4b0daa0e10d13bce75a81ed5be88371149-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:416f4be603d0311e47af52fd48970e4b0daa0e10d13bce75a81ed5be88371149-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:bb6271862168df20c73e745fe0fad3773e40bfbac98a282499b66e464772db2e	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	93349444b66a66a418bbb5bbeb9c5e167429d3c8212067580a7cd5a9fd058d73	446f9246e986167a96e3ec93e92cf551a8b3d33e98fc4378efa71dbe1d4f87aa
R16B-DEFERRED-CONTROL:e42b742346903e37a7b7dde54e897de84a4487ddc5b44a924c7ea5723db7f166	SURF-R10-004	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv	REL-CAND-0001->REL-CAND-0004	docs/research/trace-v49-design-history-relation-grammar-round1/08_ORDERED_PAIR_COMPATIBILITY_MATRIX.tsv#ordered_pair_key=REL-CAND-0001->REL-CAND-0004	EXACT_ORDERED_PAIR_DECISION_WITHOUT_GROUP_LIFT	PAIR_PROJECTION_CONTROL	ZERO_EMISSION_PAIR_CONTROL_ONLY	0	UNSUPPORTED_DEFAULT_DENY	PAIR_PROJECTION_POLICY	No pair-specific composition evidence meeting the two-source hard gate.	6e4a767a0afcdba9b3db7e759dfec48efd2ca73c17136e4300b65de4aec0f73d	6663c4e266224c46055b17f14f8655f06220d2ce3212481d41a676c48e54df0f
R16B-DEFERRED-CONTROL:e42c9dcacb5ebf7f168cb5ad4dfaa99a4a97be62f710b15753a51410cb1a9177	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:b44cd30a985bce693685ec7e6ddbec6d084068f9646ca21a83a4992951af9fe4-XREF-03	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:b44cd30a985bce693685ec7e6ddbec6d084068f9646ca21a83a4992951af9fe4-XREF-03	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:23114dea81b0f3b4e74eda9897b54ecd27c540ff335238e626fecb13b81174ae	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	aa96551b983384b1589dbadc58a6497a8df2f1b50e8f03ba4279ee08f7c51df3	8bf41bc584fc90b4483be4bf7247b52cbbf000e82dae201b6db01ffac7531bfa
R16B-DEFERRED-CONTROL:e43d4e55bdf95b3bfc9800259960e3406ef85be98f19856c63f880eb29f3a422	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:5ef2754b1380e65519be532646e9182272ee4811e90cdd6a6cac329073fa81e9-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:5ef2754b1380e65519be532646e9182272ee4811e90cdd6a6cac329073fa81e9-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:4db7e146e82164583a546096a7fa369f072a0e556226aacbf7060fae69a86762	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	992aab4efe45d79c7056a3e412a58c409be247d54f3354fd46e6d9c6a5c2e39c	363ca623c586c292eabfcfccaff1ebf820ebb3c7b2f9d0fdffc15c84357b2d83
R16B-DEFERRED-CONTROL:e44e3a900368c7510eeb44320b90913a5cba783a80f227998b975a3775a8dfd9	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:3ffaa447757bc9bde7353fddf44efcc88db1e04c4f69f2150791623d38f19b4e	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:3ffaa447757bc9bde7353fddf44efcc88db1e04c4f69f2150791623d38f19b4e	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:152176a60103bb9fa46e7db64f99a916ab78f1bbc53d3e6a228f8b8f709fa651"",""R16B-R16A-QUERY-ALIAS:77d88a7f9e8dbb2c629c7454d6c0dfc92014e6c8639d1fceb425ce7a21f64997"",""R16B-R16A-QUERY-ALIAS:acd403e7a0e5c556a8fe9dbeb19fb88eedcc20f893baefc24eb645481a6ad6c6"",""R16B-R16A-QUERY-ALIAS:b72fe73c922890ce20da96909b9a1eb371981da38352254a7f964c81149f0d54"",""R16B-R16A-QUERY-ALIAS:ede996a4caa76cad777b1de94b7ca90246016b4d62fe8a9525e207d7b5bb148c""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	d9914c3d5829d407c98fe426cb6b4c15eb14dd8d919b071afcf570fe81d23022	c2d469a8387627106b4e811c92ea853b9b0b10256a09ebaf9d979aaed967c288
R16B-DEFERRED-CONTROL:e47d00cfb1751760ec43daf2009aa32acf06d8bf161e6899e6322fe8901d7377	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:991b37d7fe525ce8f0c559b89e56fadfbf4c4f8c997b2a0e9c76522a872d56fb-XREF-04	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:991b37d7fe525ce8f0c559b89e56fadfbf4c4f8c997b2a0e9c76522a872d56fb-XREF-04	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:2e80a91639b9f3e416353cd7c16ebfc9ce287e5166016f25558a6a082f45edf3	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	aadefa395a68417d25e0fa96d93dfe50f2897e7ced832d48ac74e55dcdb37ece	27caf344222f4df6671e486c2586f8d0363c43338d9d073cc9e5fa506020b5b3
R16B-DEFERRED-CONTROL:e480861faf899e3d926ee420a7c048ed24a684fa0485ba96dabeae64abe956b8	SURF-R16A-010	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl	R16A-CROSSREF-QUERY:4abd4ec8f8fe49234c6dd12824f7b3b7f9f96f20b798874aea79348eb544bcef	docs/audits/v49-exploration-full-space-closure-round1/raw/association-query-log-v2.jsonl#query_id=R16A-CROSSREF-QUERY:4abd4ec8f8fe49234c6dd12824f7b3b7f9f96f20b798874aea79348eb544bcef	FIVE_RESULTS_PER_QUERY_EXACT_ALIAS_AND_ZERO_ACCEPTED	METADATA_QUERY_CONTROL	ZERO_EMISSION_METADATA_ONLY	0	"[""R16B-R16A-QUERY-ALIAS:517e98885099f40f5605d9fe7947b618d50d899099943b32d3d2bb61d189b333"",""R16B-R16A-QUERY-ALIAS:76639775cc89abf36fc9d051605c9cdaa1f77ee4aaf1171c57129a4d3856ee0f"",""R16B-R16A-QUERY-ALIAS:a20fb6ac522238d64607a012ac2dc8814e0813d8750701ee026a8bbb8bdbf19f"",""R16B-R16A-QUERY-ALIAS:a5f83d796e6dca71b33dcc6fa7dec12d65079fbda56b1ffe13d858f09557926f"",""R16B-R16A-QUERY-ALIAS:d4cfe6212bf4251c5b2a205ee94ac5077ef3ca7467532860476bf15f3c3cc566""]"	LAWFUL_SOURCE_TEXT_AND_LOCATOR_REVIEW	Five Crossref results are exact aliases to metadata-only evidence rows; no result was accepted.	7f4416b4a40b4de4853246d10cf33343cfe6abff3aa3bac4d39bd550a47f91e2	5042ebd728c4e856d1bf14dd68783e41d4f0e5ede578fa8c6b301bf77db96f5b
R16B-DEFERRED-CONTROL:e48269ca1d31fe41f7cbc05bcce199e6302aef479c022fad915f72edf6d38e10	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:43fa33f1a987090224619eb68e83d246be7705f94d1b2e364bdfb2b73fc1a94f-XREF-02	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:43fa33f1a987090224619eb68e83d246be7705f94d1b2e364bdfb2b73fc1a94f-XREF-02	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:b4b73ffe81f6bb101e2c74940c9c9b14c3ad97931eebf2f5bd84cdb174481435	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	c04a801f90c84f21d6ca2fa9b233b3ae534e0eca03f1b962d5a3508a959b908e	73ae9fd6fdd68ea8e81efdc42dc9c821979520a3b393573d5fe6e21cd6033a60
R16B-DEFERRED-CONTROL:e484f6ebf52b3a46d23e4652964bbaa586f922645ccedc5b2617ab192fea0bec	SURF-R13-006	docs/research/trace-v49-exploration-composition-review-round1/16_EXTERNAL_DOMAIN_REVIEW_REGISTRY.tsv	REVIEW-ACT-035	docs/research/trace-v49-exploration-composition-review-round1/16_EXTERNAL_DOMAIN_REVIEW_REGISTRY.tsv#review_unit_id=REVIEW-ACT-035	REVIEWER_ANSWER_STATUS_EXACT_NOT_COMPLETED	PENDING_EXTERNAL_HUMAN_REVIEW_BLOCKER	ZERO_EMISSION_HUMAN_AUTHORITY_BLOCKED	0	INQUIRY_GRAMMAR_ACTIVATION_CANDIDATE	EXTERNAL_DOMAIN_REVIEWER_REQUIRED	ACTIVE_FALSE	797542f7d066bdab2d44c2ab663d242bd49bd2d9e6481c8bb57330628972618a	4c3053e58c1137423b978de91f9bbf0fb289b8ccd81ace10c7a80fdedb5768fe
R16B-DEFERRED-CONTROL:e492787b8749fa4c005b0f14fd9dd079c8389542927e868be860e37694be7a3d	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:4172247222415ae5410d1a79aacda1adce34c702c9a4876f2d871ab19fe4269c-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:4172247222415ae5410d1a79aacda1adce34c702c9a4876f2d871ab19fe4269c-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:fae91d607c09255ec16ad3b776c5cecd8b4bc3e4e1fd47710450591ec149b350	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	94966efa89f56f8516677b3f80736305ee8be3d1de39dab5344e0bba0c15e3ec	2f8ffdb8385c4b390afc9dd7c68ee675188f3f5eb451b8d56bc2d0b40b1ac36e
R16B-DEFERRED-CONTROL:e49696ed578288cee1eb5fd8d49e1192643302184d5060ddd74c2437bce7e930	SURF-R16A-003	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv	R16A-R16A-PAIR:452531b8a163bc3a85ed91cfcdc60fae783703955635f923a46558b29d832ad0-XREF-01	docs/audits/v49-exploration-full-space-closure-round1/raw/association-evidence-ledger-v2.tsv#ledger_id=R16A-R16A-PAIR:452531b8a163bc3a85ed91cfcdc60fae783703955635f923a46558b29d832ad0-XREF-01	R14_EXACT_ALIAS_OR_QUERY_RESULT_EXACT_ALIAS	ROUND16A_PAIR_EVIDENCE_DERIVATIVE	ZERO_NET_EMISSION_ALL_ROWS_ALIASED	0	R16B-R16A-QUERY-ALIAS:00028fda195730a44fe6f656a906c114b269d9e8d99e3e90e12a1be98c9ad6f8	UPSTREAM_ALIAS_ONLY_NO_GROUP_LIFT	Exact query-result metadata derivative; rejected as evidence.	4caf151c50f5cc8d1b422363693ed0e51e1f21b461f6a052383693d3c2019574	63d188e23ae4d9dc2137a1fa330552de333189ffe7ba956d42ba464e6dcdffb9
