surface_id,capture_id,year,period_band,five_year_bucket,region,theme,source_family,source_name,title,image_state,source_text_chars,generated_text_chars,total_text_chars,cluster_key,cluster_size,dossier_text_pages,dossier_support_pages,compound_children,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,region_scarcity_score,period_value_score,editorial_need_score,overall_research_anchor_score,risk_flags,positive_flags,recommended_next_action,action_confidence,action_reason,sample_priority
SURF-ER1830R018,ER1830R018,1880,pre_1930,1880-1884,Unresolved region,Midcentury modern graphic communication,Library of Congress,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],IMG04,593,2045,2638,Unresolved region|Midcentury modern graphic communication|Library of Congress|1880-1884,4,1,1,0,42,74,27,94,0,12,70,0,6,42,source_register:catalog record,,convert_to_text_or_appendix,medium,Source/register evidence should become text or appendix rather than object main.,53
SURF-CAW2026R02119,CAW2026R02119,1942,1930_1970,1940-1944,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Road to Morocco (1942 poster).jpg / page 86867300,Road to Morocco (1942 poster).jpg,IMG03,244,2470,2714,Morocco|Modern typography and layout|Wikimedia Commons|1940-1944,1,1,1,0,37,24,12,65,78,8,0,0,35,37,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CCE2026R00595,CCE2026R00595,1953,1930_1970,1950-1954,Oceania and Pacific,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Beco Lighting advertisement.jpg / page 112789100,Beco Lighting advertisement.jpg,IMG03,242,2549,2791,Australia / Indigenous|Modern typography and layout|Wikimedia Commons|1950-1954,3,1,1,0,39,24,22,65,78,8,0,0,35,39,commons_file_source,advertisement; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R02269,CAW2026R02269,1949,1930_1970,1945-1949,Syria,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Diplomatic Terminology MamunAlHamui.png / page 107099220,Diplomatic Terminology MamunAlHamui.png,IMG03,243,2549,2792,Syria|Modern typography and layout|Wikimedia Commons|1945-1949,1,1,0,0,40,24,0,65,78,8,84,0,35,40,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-PWC2026R002,PWC2026R002,1950,1930_1970,1950-1954,Unresolved region,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons,Santos Toledo Argudín 2022.jpg,IMG03,241,2385,2626,Unresolved region|World War and public-information graphics|Wikimedia Commons|1950-1954,1,1,0,0,31,24,0,65,44,8,70,0,35,31,commons_file_source,graphic; poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CGS2026R0028,CGS2026R0028,1999,1970_2000,1995-1999,North America,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Serbian poster ""Sorry we didn't know it was invisible"".jpg / page 39804160","Serbian poster ""Sorry we didn't know it was invisible"".jpg",IMG03,249,2637,2886,United States|Modern typography and layout|Wikimedia Commons|1995-1999,4,1,0,0,41,24,15,65,78,8,31,20,35,41,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R03408,CAW2026R03408,1999,1970_2000,1995-1999,Oceania and Pacific,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / SummerCity1999.jpg / page 124990453,SummerCity1999.jpg,IMG03,245,2476,2721,Aotearoa New Zealand|Modern typography and layout|Wikimedia Commons|1995-1999,2,1,0,0,37,24,5,65,78,8,0,20,35,37,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CRG2026R2738,CRG2026R2738,1975,1970_2000,1975-1979,Serbia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Ida Ciric Cvetnik detinjstva 1975.jpg / page 185952109,Ida Ciric Cvetnik detinjstva 1975.jpg,IMG03,243,2609,2852,Serbia|Modern typography and layout|Wikimedia Commons|1975-1979,2,1,0,0,39,24,5,65,78,8,30,20,35,39,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R04007,CAW2026R04007,2015,2000_2026,2015-2019,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / The Haters Poster.png / page 143465215,The Haters Poster.png,IMG03,241,2432,2673,Armenia|Modern typography and layout|Wikimedia Commons|2015-2019,1,1,0,0,37,24,0,65,78,8,0,37,35,37,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CRB2026V2R0296,CRB2026V2R0296,2008,2000_2026,2005-2009,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / Propaganda poster in a primary school - DPRK (2604154887).jpg / page 47897396,Propaganda poster in a primary school - DPRK (2604154887).jpg,IMG03,245,2721,2966,Georgia|World War and public-information graphics|Wikimedia Commons|2005-2009,1,1,0,0,37,24,0,65,78,8,0,37,35,37,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R03968,CAW2026R03968,2014,2000_2026,2010-2014,Jordan,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / The poster of Zinko Talk Show on Roya TV, Director Abdulrahman Thaher 2014.jpg / page 157109757","The poster of Zinko Talk Show on Roya TV, Director Abdulrahman Thaher 2014.jpg",IMG03,264,2663,2927,Jordan|Modern typography and layout|Wikimedia Commons|2010-2014,1,1,1,0,44,26,12,67,78,20,92,37,33,44,weak_context:talk; commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R04786,CAW2026R04786,2023,2000_2026,2020-2024,Jordan,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Power of faith determines the battle.jpg / page 140024596,Power of faith determines the battle.jpg,IMG03,247,2580,2827,Jordan|Modern typography and layout|Wikimedia Commons|2020-2024,1,1,0,0,42,24,0,65,78,8,92,37,35,42,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CGS2026R0524,CGS2026R0524,2020,2000_2026,2020-2024,Latin America and the Caribbean,Corporate identity and design systems,Wikimedia Commons,Wikimedia Commons file source / Arezzo Inverno 2020 por Deborah Secco - 06.jpg / page 90376699,Arezzo Inverno 2020 por Deborah Secco - 06.jpg,IMG03,247,2664,2911,Brazil|Corporate identity and design systems|Wikimedia Commons|2020-2024,5,1,0,0,45,24,20,65,95,8,0,37,35,45,commons_file_source,advertising; brand; campaign; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CGS2026R0525,CGS2026R0525,2020,2000_2026,2020-2024,Latin America and the Caribbean,Corporate identity and design systems,Wikimedia Commons,Wikimedia Commons file source / Arezzo Inverno 2020 por Deborah Secco - 07.jpg / page 90376698,Arezzo Inverno 2020 por Deborah Secco - 07.jpg,IMG03,247,2659,2906,Brazil|Corporate identity and design systems|Wikimedia Commons|2020-2024,5,1,0,0,45,24,20,65,95,8,0,37,35,45,commons_file_source,advertising; brand; campaign; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CGS2026R0527,CGS2026R0527,2020,2000_2026,2020-2024,Latin America and the Caribbean,Corporate identity and design systems,Wikimedia Commons,Wikimedia Commons file source / Arezzo Inverno 2020 por Deborah Secco - 27.jpg / page 90376791,Arezzo Inverno 2020 por Deborah Secco - 27.jpg,IMG03,247,2662,2909,Brazil|Corporate identity and design systems|Wikimedia Commons|2020-2024,5,1,0,0,45,24,20,65,95,8,0,37,35,45,commons_file_source,advertising; brand; campaign; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R04041,CAW2026R04041,2015,2000_2026,2015-2019,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / MyIsraelFacebook--StonesTerror001.jpg / page 43466510,MyIsraelFacebook--StonesTerror001.jpg,IMG03,242,2541,2783,Palestine / transnational|Modern typography and layout|Wikimedia Commons|2015-2019,4,1,0,0,40,24,15,65,78,8,0,37,35,40,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R04397,CAW2026R04397,2019,2000_2026,2015-2019,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / The Morphine Melody - Poster 2019 72px.jpg / page 99646655,The Morphine Melody - Poster 2019 72px.jpg,IMG03,247,2546,2793,Morocco|Modern typography and layout|Wikimedia Commons|2015-2019,1,1,0,0,37,24,0,65,78,8,0,37,35,37,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CRB2026V3R00152,CRB2026V3R00152,2005,2000_2026,2005-2009,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Koechler-kueresel adalet mi-book cover.jpg / page 4857108,Koechler-kueresel adalet mi-book cover.jpg,IMG03,241,2680,2921,Turkey|Modern typography and layout|Wikimedia Commons|2005-2009,5,1,0,0,40,24,20,65,78,8,0,37,35,40,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R03526,CAW2026R03526,2005,2000_2026,2005-2009,Oceania and Pacific,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / MA I321290 TePapa Maoriphylina-dimorpha full.jpg / page 95911916,MA I321290 TePapa Maoriphylina-dimorpha full.jpg,IMG03,362,2588,2950,Aotearoa New Zealand|Modern typography and layout|Wikimedia Commons|2005-2009,2,1,0,0,39,36,5,75,78,28,0,37,25,39,non_design_drift:specimen; commons_file_source,design; graphic; packaging; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R04807,CAW2026R04807,2023,2000_2026,2020-2024,Southeast Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / RC Cola Ad.jpg / page 132135616,RC Cola Ad.jpg,IMG03,242,2471,2713,Philippines|Modern typography and layout|Wikimedia Commons|2020-2024,4,1,0,0,44,24,15,65,95,8,0,37,35,44,commons_file_source,advertisement; advertising; campaign; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R03751,CAW2026R03751,2011,2000_2026,2010-2014,Uganda,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Ssali (5415477864).jpg / page 116255963,Ssali (5415477864).jpg,IMG03,244,2530,2774,Uganda|Modern typography and layout|Wikimedia Commons|2010-2014,5,1,0,0,50,24,20,65,95,8,86,37,35,50,commons_file_source,campaign; design; graphic; magazine; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R04135,CAW2026R04135,2016,2000_2026,2015-2019,Western and Central Europe,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Dublin Airport ""Croatia"" poster, Belfast (January 2016) - geograph.org.uk - 4803360.jpg / page 132175652","Dublin Airport ""Croatia"" poster, Belfast (January 2016) - geograph.org.uk - 4803360.jpg",IMG03,246,2641,2887,United Kingdom|Modern typography and layout|Wikimedia Commons|2015-2019,1,1,1,0,39,24,12,65,78,8,0,37,35,39,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R00496,CAW2026R00496,1887,pre_1930,1885-1889,East Asia,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Back cover (China's Spiritual Need and Claims, 1887).png / page 72664521","Back cover (China's Spiritual Need and Claims, 1887).png",IMG03,242,2530,2772,China / Hong Kong|Modern typography and layout|Wikimedia Commons|1885-1889,5,1,0,0,41,24,20,65,78,8,48,0,35,41,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R01557,CAW2026R01557,1925,pre_1930,1925-1929,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / Кооперация снабжает дешёвыми и доброкачественными товарами.jpg / page 132078366,Кооперация снабжает дешёвыми и доброкачественными товарами.jpg,IMG03,248,2797,3045,Ukraine|World War and public-information graphics|Wikimedia Commons|1925-1929,4,1,0,0,38,24,15,65,78,8,0,0,35,38,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CCE2026R00256,CCE2026R00256,1922,pre_1930,1920-1924,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Sampanie Basilescu.jpg / page 132495754,Sampanie Basilescu.jpg,IMG03,244,2460,2704,Romania|Modern typography and layout|Wikimedia Commons|1920-1924,2,1,1,0,38,24,17,65,78,8,0,0,35,38,commons_file_source,advertisement; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CRB2026V2R0265,CRB2026V2R0265,1884,pre_1930,1880-1884,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Visramiani book cover 1884.jpg / page 41603869,Visramiani book cover 1884.jpg,IMG03,248,2627,2875,Georgia|Modern typography and layout|Wikimedia Commons|1880-1884,1,1,0,0,35,24,0,65,78,8,0,0,35,35,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CRG2026R0023,CRG2026R0023,1858,pre_1930,1855-1859,Global / transnational,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / MU VAA 645 Webb - The Wages of Men and Women.jpg / page 109281826,MU VAA 645 Webb - The Wages of Men and Women.jpg,IMG03,248,2678,2926,Global / transnational|Modern typography and layout|Wikimedia Commons|1855-1859,4,1,1,0,40,24,27,65,78,8,0,0,35,40,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CCE2026R00125,CCE2026R00125,1901,pre_1930,1900-1904,Jordan,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Cover--Tales of the cloister.jpg / page 68620942,Cover--Tales of the cloister.jpg,IMG03,245,2540,2785,Jordan|Modern typography and layout|Wikimedia Commons|1900-1904,2,1,0,0,41,24,5,65,78,8,92,0,35,41,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R00347,CAW2026R00347,1875,pre_1930,1875-1879,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Carlos Maria Herrera - Niño.jpg / page 8132707,Carlos Maria Herrera - Niño.jpg,IMG03,247,2546,2793,Uruguay|Modern typography and layout|Wikimedia Commons|1875-1879,3,1,0,0,37,24,10,65,78,8,0,0,35,37,commons_file_source,design; graphic; packaging; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
SURF-CAW2026R01539,CAW2026R01539,1924,pre_1930,1920-1924,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Political Poster Juan Manuel Lasso Ascásubi.jpg / page 124223538,Political Poster Juan Manuel Lasso Ascásubi.jpg,IMG03,245,2510,2755,Latin America|Modern typography and layout|Wikimedia Commons|1920-1924,2,1,0,0,36,24,5,65,78,8,0,0,35,36,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53
