surface_id,title,period_band,macro_region,source_name,template_id,publication_role,image_state,source_text_chars,generated_text_chars,total_reading_chars,impact_score,impact_rating,impact_basis,group_candidate_count,max_group_member_count,strong_group_candidate,research_value_score,recommended_action,action_reason
SURF-ESR1931R042,DesignSingapore Council,2000_2026,Singapore,DesignSingapore Council,sheet.text.v0,support_packet_appendix_text,IMG04,326,2355,2681,51,C,heuristic baseline; internet/contemporary period; design-term hits=2,1,4,false,43,promote_text_or_appendix,Text-forward or image-withheld evidence should become an explicit research text/appendix page.
SURF-CRB2026V2R0287,Europa 2003 Georgia series.jpg,2000_2026,Georgia,Wikimedia Commons file source / Europa 2003 Georgia series.jpg / page 80802182,sheet.main.v0,main_sheet,IMG03,235,2687,2922,64,C,heuristic baseline; internet/contemporary period; design-term hits=4; verified open image,0,0,false,56,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRB2026V3R00273,Martinus Putuhena 2003 Indonesia stamp.jpg,2000_2026,Indonesia,Wikimedia Commons file source / Martinus Putuhena 2003 Indonesia stamp.jpg / page 34932792,sheet.main.v0,main_sheet,IMG03,576,2516,3092,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,64,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-LPC2026R027,NAIDOC 2003 Poster,2000_2026,Australia,NAIDOC Poster Gallery,sheet.main.v0,main_sheet,IMG02,444,2493,2937,47,D,heuristic baseline; internet/contemporary period; design-term hits=1,3,46,true,66,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CRB2026V3R00274,Nurtanio Pringgoadisuryo 2003 Indonesia stamp.jpg,2000_2026,Indonesia,Wikimedia Commons file source / Nurtanio Pringgoadisuryo 2003 Indonesia stamp.jpg / page 34932739,sheet.main.v0,main_sheet,IMG03,583,2553,3136,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,65,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R01740,"O promeni-kulturoloski eseji, Ljiljana Bogoeva Sedlar.jpg",2000_2026,Unresolved region,"Wikimedia Commons file source / O promeni-kulturoloski eseji, Ljiljana Bogoeva Sedlar.jpg / page 124700001",sheet.main.v0,main_sheet,IMG03,236,2781,3017,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,57,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRB2026V2R0366,"Oliver Steinke, Die Flamme der Liebe und des Aufstandes 2003.jpg",2000_2026,Ukraine,"Wikimedia Commons file source / Oliver Steinke, Die Flamme der Liebe und des Aufstandes 2003.jpg / page 159295127",sheet.main.v0,main_sheet,IMG03,204,2703,2907,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,57,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CRG2026R3857,Plon - Anne Rice - Le Sang et l'Or.jpg,2000_2026,Unresolved region,Wikimedia Commons file source / Plon - Anne Rice - Le Sang et l'Or.jpg / page 107182145,sheet.main.v0,main_sheet,IMG03,430,2541,2971,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,61,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V3R00275,Roosseno Soerjohadikoesoemo 2003 Indonesia stamp.jpg,2000_2026,Indonesia,Wikimedia Commons file source / Roosseno Soerjohadikoesoemo 2003 Indonesia stamp.jpg / page 34932804,sheet.main.v0,main_sheet,IMG03,586,2601,3187,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,65,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V3R00276,Sia ferox 2003 Indonesia stamp.jpg,2000_2026,Indonesia,Wikimedia Commons file source / Sia ferox 2003 Indonesia stamp.jpg / page 34970880,sheet.main.v0,main_sheet,IMG03,568,2491,3059,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,64,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V2R0288,Stamp of Georgia - 2003 - Colnect 292432 - Laurocerasus officinalis.jpeg,2000_2026,Georgia,Wikimedia Commons file source / Stamp of Georgia - 2003 - Colnect 292432 - Laurocerasus officinalis.jpeg / page 98483000,sheet.main.v0,main_sheet,IMG03,682,2739,3421,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,69,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V2R0289,Stamp of Georgia - 2003 - Colnect 292904 - Poster Art.jpeg,2000_2026,Georgia,Wikimedia Commons file source / Stamp of Georgia - 2003 - Colnect 292904 - Poster Art.jpeg / page 98483069,sheet.main.v0,main_sheet,IMG03,660,2638,3298,64,C,heuristic baseline; internet/contemporary period; design-term hits=4; verified open image,0,0,false,67,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V3R00277,Stamp of Indonesia - 2003 - Colnect 265973 - Folk Tales - Danau Ranau.jpeg,2000_2026,Indonesia,Wikimedia Commons file source / Stamp of Indonesia - 2003 - Colnect 265973 - Folk Tales - Danau Ranau.jpeg / page 114874757,sheet.main.v0,main_sheet,IMG03,679,2759,3438,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,68,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V3R00278,Stamp of Indonesia - 2003 - Colnect 265993 - Folk Tales.jpeg,2000_2026,Indonesia,Wikimedia Commons file source / Stamp of Indonesia - 2003 - Colnect 265993 - Folk Tales.jpeg / page 114875442,sheet.main.v0,main_sheet,IMG03,652,2659,3311,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,67,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V3R00279,Stamp of Indonesia - 2003 - Colnect 265995 - South East Asia Games.jpeg,2000_2026,Indonesia,Wikimedia Commons file source / Stamp of Indonesia - 2003 - Colnect 265995 - South East Asia Games.jpeg / page 114875493,sheet.main.v0,main_sheet,IMG03,822,2756,3578,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,72,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRB2026V3R00280,Stamp of Indonesia - 2003 - Colnect 266004 - Astronomy - Moon.jpeg,2000_2026,Indonesia,Wikimedia Commons file source / Stamp of Indonesia - 2003 - Colnect 266004 - Astronomy - Moon.jpeg / page 114875767,sheet.main.v0,main_sheet,IMG03,662,2726,3388,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,68,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V3R00281,Stamp of Indonesia - 2003 - Colnect 266010 - Bank of Indonesia.jpeg,2000_2026,Indonesia,Wikimedia Commons file source / Stamp of Indonesia - 2003 - Colnect 266010 - Bank of Indonesia.jpeg / page 114875964,sheet.main.v0,main_sheet,IMG03,673,2715,3388,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,68,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V3R00282,Stamp of Indonesia - 2003 - Colnect 266014 - Independence Day Games - Balap kelom.jpeg,2000_2026,Indonesia,Wikimedia Commons file source / Stamp of Indonesia - 2003 - Colnect 266014 - Independence Day Games - Balap kelom.jpeg / page 114876120,sheet.main.v0,main_sheet,IMG03,715,2692,3407,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,68,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V3R00283,Stamp of Indonesia - 2003 - Colnect 266043 - Flowers and Insects - Saraca declinata.jpeg,2000_2026,Indonesia,Wikimedia Commons file source / Stamp of Indonesia - 2003 - Colnect 266043 - Flowers and Insects - Saraca declinata.jpeg / page 114877318,sheet.main.v0,main_sheet,IMG03,925,2810,3735,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,75,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRB2026V2R0120,Stamp of Kazakhstan 416.jpg,2000_2026,Kazakhstan,Wikimedia Commons file source / Stamp of Kazakhstan 416.jpg / page 5294042,sheet.main.v0,main_sheet,IMG03,580,2432,3012,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,64,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R01055,Stamp of Kazakhstan 427.jpg,2000_2026,Kazakhstan,Wikimedia Commons file source / Stamp of Kazakhstan 427.jpg / page 5294056,sheet.main.v0,main_sheet,IMG03,594,2566,3160,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,65,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R01056,Stamp of Kazakhstan 428.jpg,2000_2026,Kazakhstan,Wikimedia Commons file source / Stamp of Kazakhstan 428.jpg / page 5294057,sheet.main.v0,main_sheet,IMG03,594,2550,3144,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,65,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R01057,Stamp of Kazakhstan 430-432.jpg,2000_2026,Kazakhstan,Wikimedia Commons file source / Stamp of Kazakhstan 430-432.jpg / page 5294061,sheet.main.v0,main_sheet,IMG03,598,2557,3155,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,65,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R01058,Stamp of Kazakhstan 433.jpg,2000_2026,Kazakhstan,Wikimedia Commons file source / Stamp of Kazakhstan 433.jpg / page 5294062,sheet.main.v0,main_sheet,IMG03,594,2535,3129,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,65,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R01059,Stamp of Kazakhstan 438.jpg,2000_2026,Kazakhstan,Wikimedia Commons file source / Stamp of Kazakhstan 438.jpg / page 5294067,sheet.main.v0,main_sheet,IMG03,594,2566,3160,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,65,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CCT2026R01104,Stamp of Kyrgyzstan 125.jpg,2000_2026,Kyrgyzstan,Wikimedia Commons file source / Stamp of Kyrgyzstan 125.jpg / page 5353057,sheet.main.v0,main_sheet,IMG03,596,2562,3158,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,65,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRG2026R3858,Stamp of Tajikistan - 2003 - Colnect 599469 - Racing planes.jpeg,2000_2026,Unresolved region,Wikimedia Commons file source / Stamp of Tajikistan - 2003 - Colnect 599469 - Racing planes.jpeg / page 115142744,sheet.main.v0,main_sheet,IMG03,649,2619,3268,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,1,54,true,82,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRB2026V2R0367,Stamp of Ukraine sua609-10 (Michel).jpg,2000_2026,Ukraine,Wikimedia Commons file source / Stamp of Ukraine sua609-10 (Michel).jpg / page 40567925,sheet.main.v0,main_sheet,IMG03,216,2704,2920,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,57,demote_to_sub,Thin source-derived text and insufficient impact basis for standalone main.
SURF-CCT2026R04197,"Stamps Indonesia 2003 - tata surya - solar system (Galaksi Andromeda, Bumi Mars, Satelit Alam Bumi, Gedung Teropom Zeiss, Alat Ukur Astronomi).png",2000_2026,Indonesia,"Wikimedia Commons file source / Stamps Indonesia 2003 - tata surya - solar system (Galaksi Andromeda, Bumi Mars, Satelit Alam Bumi, Gedung Teropom Zeiss, Alat Ukur Astronomi).png / page 93192816",sheet.main.v0,main_sheet,IMG03,348,3007,3355,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,60,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V2R0290,"Stamps of Georgia, 2003-12.jpg",2000_2026,Georgia,"Wikimedia Commons file source / Stamps of Georgia, 2003-12.jpg / page 31165542",sheet.main.v0,main_sheet,IMG03,569,2446,3015,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,64,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V2R0147,"Stamps of Uzbekistan, 2003-06.jpg",2000_2026,Uzbekistan,"Wikimedia Commons file source / Stamps of Uzbekistan, 2003-06.jpg / page 30939729",sheet.main.v0,main_sheet,IMG03,557,2420,2977,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,63,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V2R0148,"Stamps of Uzbekistan, 2003-13.jpg",2000_2026,Uzbekistan,"Wikimedia Commons file source / Stamps of Uzbekistan, 2003-13.jpg / page 30939748",sheet.main.v0,main_sheet,IMG03,557,2432,2989,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,63,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V2R0149,"Stamps of Uzbekistan, 2003-46.jpg",2000_2026,Uzbekistan,"Wikimedia Commons file source / Stamps of Uzbekistan, 2003-46.jpg / page 30942256",sheet.main.v0,main_sheet,IMG03,557,2463,3020,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,63,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-GSU2026R048,"The Collegian, 2003-12-08",2000_2026,Unresolved region,Georgia State University Library Digital Collections / CONTENTdm,sheet.main.v0,main_sheet,IMG02,410,2469,2879,43,D,heuristic baseline; internet/contemporary period,1,5,true,64,demote_to_sub,Likely belongs under a stronger grouped parent rather than standalone main.
SURF-CCT2026R03198,Unshoudat Al Matar.jpg,2000_2026,Unresolved region,Wikimedia Commons file source / Unshoudat Al Matar.jpg / page 8963997,sheet.main.v0,main_sheet,IMG03,433,2733,3166,64,C,heuristic baseline; internet/contemporary period; design-term hits=4; verified open image,0,0,false,62,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CGS2026R0497,"Anine Suruí, in Cacoal (Brazil), 2004.jpg",2000_2026,Brazil,"Wikimedia Commons file source / Anine Suruí, in Cacoal (Brazil), 2004.jpg / page 36367183",sheet.main.v0,main_sheet,IMG03,381,2630,3011,64,C,heuristic baseline; internet/contemporary period; design-term hits=4; verified open image,0,0,false,60,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
SURF-CRB2026V3R00494,August2004 1-2.jpg,2000_2026,Thailand,Wikimedia Commons file source / August2004 1-2.jpg / page 1722660,sheet.main.v0,main_sheet,IMG03,804,2635,3439,68,B,heuristic baseline; internet/contemporary period; design-term hits=5; verified open image,0,0,false,72,keep_main,Sufficient image/source/text/impact balance for main-sheet treatment.
SURF-CRB2026V3R00284,Bidonville de Jakarta.jpg,2000_2026,Indonesia,Wikimedia Commons file source / Bidonville de Jakarta.jpg / page 2981438,sheet.main.v0,main_sheet,IMG03,666,2654,3320,60,C,heuristic baseline; internet/contemporary period; design-term hits=3; verified open image,0,0,false,67,demote_to_sub,Research value is not yet strong enough for standalone main treatment.
