surface_id,capture_id,year,period_band,five_year_bucket,region,theme,source_family,source_name,title,image_state,source_text_chars,generated_text_chars,total_text_chars,cluster_key,cluster_size,dossier_text_pages,dossier_support_pages,compound_children,anchor_strength_score,source_depth_score,relation_density_score,text_depth_score,design_object_confidence_score,risk_pressure_score,region_scarcity_score,period_value_score,editorial_need_score,overall_research_anchor_score,risk_flags,positive_flags,recommended_next_action,action_confidence,action_reason,sample_priority,calibration_question,review_status,reviewer_notes
SURF-ER1830R018,ER1830R018,1880,pre_1930,1880-1884,Unresolved region,Midcentury modern graphic communication,Library of Congress,Library of Congress loc.gov API,[Pearsall Photography Studio trade card],IMG04,593,2045,2638,Unresolved region|Midcentury modern graphic communication|Library of Congress|1880-1884,4,1,1,0,42,74,27,94,0,12,70,0,6,42,source_register:catalog record,,convert_to_text_or_appendix,medium,Source/register evidence should become text or appendix rather than object main.,53,"Should this evidence become text, appendix, or source register?",pending,
SURF-CAW2026R02656,CAW2026R02656,1964,1930_1970,1960-1964,Yemen,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / FLOSY propaganda poster.png / page 145582058,FLOSY propaganda poster.png,IMG03,227,2544,2771,Yemen|World War and public-information graphics|Wikimedia Commons|1960-1964,2,1,0,0,40,22,5,63,78,8,90,0,37,40,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,55,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CRB2026V3R00005,CRB2026V3R00005,1977,1970_2000,1975-1979,Africa,World War and public-information graphics,Wikimedia Commons,Wikimedia Commons file source / Mengistu Haile Mariam propaganda poster.jpg / page 162641994,Mengistu Haile Mariam propaganda poster.jpg,IMG03,219,2659,2878,Ethiopia|World War and public-information graphics|Wikimedia Commons|1975-1979,2,1,0,0,38,21,5,63,78,8,36,20,37,38,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,55,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R03397,CAW2026R03397,1999,1970_2000,1995-1999,Albania,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Book of Mormon - Albanian.jpg / page 90920161,Book of Mormon - Albanian.jpg,IMG03,337,2515,2852,Albania|Modern typography and layout|Wikimedia Commons|1995-1999,1,1,0,0,45,33,0,73,78,8,87,20,27,45,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,35,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R02896,CAW2026R02896,1975,1970_2000,1975-1979,Angola,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Looked like everybody in Africa was in there waitin' for us! LCCN2015649159 (cropped).jpg / page 134237291,Looked like everybody in Africa was in there waitin' for us! LCCN2015649159 (cropped).jpg,IMG03,439,2638,3077,Angola|Modern typography and layout|Wikimedia Commons|1975-1979,3,1,0,0,53,43,10,81,90,8,82,20,19,53,commons_file_source,design; graphic; poster; print; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,27,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R02949,CAW2026R02949,1978,1970_2000,1975-1979,Democratic Republic of the Congo,World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / Photograph of Nathanael Mbumba, 1978.png / page 83404080","Photograph of Nathanael Mbumba, 1978.png",IMG03,336,2586,2922,Democratic Republic of the Congo|World War and public-information graphics|Wikimedia Commons|1975-1979,1,1,0,0,44,33,0,73,78,8,69,20,27,44,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,35,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R02951,CAW2026R02951,1978,1970_2000,1975-1979,East Asia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Head East – Cash Box 1978.jpg / page 137119554,Head East – Cash Box 1978.jpg,IMG03,203,2494,2697,China / Hong Kong|Modern typography and layout|Wikimedia Commons|1975-1979,6,1,0,0,46,20,25,61,95,8,48,20,39,46,commons_file_source,advertisement; advertising; design; graphic; magazine; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,57,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-GSU2026R044,GSU2026R044,1994,1970_2000,1990-1994,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Midcentury modern graphic communication,Georgia State CONTENTdm,Georgia State University Library Digital Collections / CONTENTdm,"The Update, 1994-03",IMG02,246,2201,2447,Georgia|Midcentury modern graphic communication|Georgia State CONTENTdm|1990-1994,1,1,0,0,25,39,0,65,14,0,0,20,35,25,,,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,35,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CRB2026V2R0361,CRB2026V2R0361,1989,1970_2000,1985-1989,"Eastern Europe, Balkans, and Central/Eastern socialist contexts",Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Poster denouncing the Molotov–Ribbentrop Pact.jpeg / page 81609660,Poster denouncing the Molotov–Ribbentrop Pact.jpeg,IMG03,189,2677,2866,Ukraine|Modern typography and layout|Wikimedia Commons|1985-1989,2,1,0,0,35,18,5,60,78,8,0,20,40,35,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,58,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R03086,CAW2026R03086,1987,1970_2000,1985-1989,Fiji,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Book of Mormon - Fijian.jpg / page 90919206,Book of Mormon - Fijian.jpg,IMG03,320,2499,2819,Fiji|Modern typography and layout|Wikimedia Commons|1985-1989,1,1,0,0,45,32,0,71,78,8,98,20,29,45,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,37,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CPB2026R0085,CPB2026R0085,1986,1970_2000,1985-1989,Global / transnational,World War and public-information graphics,Wikimedia Commons,"Wikimedia Commons file source / US Army Reserve recruiting poster, c. 1986.jpg / page 93907998","US Army Reserve recruiting poster, c. 1986.jpg",IMG03,198,2570,2768,Global / transnational|World War and public-information graphics|Wikimedia Commons|1985-1989,1,1,0,0,34,19,0,61,78,8,0,20,39,34,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,57,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R03298,CAW2026R03298,1994,1970_2000,1990-1994,Jordan,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / JADIS book.jpg / page 93045143,JADIS book.jpg,IMG03,267,2485,2752,Jordan|Modern typography and layout|Wikimedia Commons|1990-1994,1,1,1,0,44,26,12,67,78,8,92,20,33,44,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,41,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R03052,CAW2026R03052,1984,1970_2000,1980-1984,Latin America and the Caribbean,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / 0HINDS5-R1-E042.jpg / page 184622100,0HINDS5-R1-E042.jpg,IMG03,178,2504,2682,Latin America|Modern typography and layout|Wikimedia Commons|1980-1984,6,1,0,0,41,17,25,59,90,8,0,20,41,41,commons_file_source,advertisement; advertising; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,59,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R03429,CAW2026R03429,2000,1970_2000,2000-2004,Latvia,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Book of Mormon - Latvian.jpg / page 90929883,Book of Mormon - Latvian.jpg,IMG03,332,2511,2843,Latvia|Modern typography and layout|Wikimedia Commons|2000-2004,1,1,0,0,45,33,0,72,78,8,86,20,28,45,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,36,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R03430,CAW2026R03430,2000,1970_2000,2000-2004,Lithuania,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Book of Mormon - Lithuanian.jpg / page 90929907,Book of Mormon - Lithuanian.jpg,IMG03,342,2521,2863,Lithuania|Modern typography and layout|Wikimedia Commons|2000-2004,1,1,0,0,44,34,0,73,78,8,74,20,27,44,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,35,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CAW2026R03422,CAW2026R03422,2000,1970_2000,2000-2004,Madagascar,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Book of Mormon - Malagasy.jpg / page 90920502,Book of Mormon - Malagasy.jpg,IMG03,323,2500,2823,Madagascar|Modern typography and layout|Wikimedia Commons|2000-2004,1,1,1,0,47,32,12,71,78,8,91,20,29,47,commons_file_source,book cover; design; graphic; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,37,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CGS2026R1383,CGS2026R1383,1984,1970_2000,1980-1984,Middle East and North Africa,Modern typography and layout,Wikimedia Commons,Wikimedia Commons file source / Bitter Fruit - Land Day 1984.jpg / page 172042829,Bitter Fruit - Land Day 1984.jpg,IMG03,186,2472,2658,Palestine / transnational|Modern typography and layout|Wikimedia Commons|1980-1984,2,1,1,0,37,18,17,60,78,8,0,20,40,37,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,58,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-GSU2026R011,GSU2026R011,1971,1970_2000,1970-1974,North America,Midcentury modern graphic communication,Georgia State CONTENTdm,Georgia State University Library Digital Collections / CONTENTdm,"Open Door, 1971-03",IMG02,341,2281,2622,United States|Midcentury modern graphic communication|Georgia State CONTENTdm|1970-1974,1,1,0,0,31,49,0,73,14,0,31,20,27,31,,,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,27,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-SBC1970R0028,SBC1970R0028,1983,1970_2000,1980-1984,North America,Midcentury modern graphic communication,SMU Libraries Digital Collections / CONTENTdm,SMU Libraries Digital Collections / CONTENTdm,1983 aerial poster of campus from the northeast,IMG02,168,2111,2279,United States|Midcentury modern graphic communication|SMU Libraries Digital Collections / CONTENTdm|1980-1984,1,1,0,0,33,31,0,59,50,0,31,20,41,33,,design; graphic; poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,41,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-SBC1970R0036,SBC1970R0036,1995,1970_2000,1995-1999,North America,Midcentury modern graphic communication,Temple University Libraries Digital Collections / CONTENTdm,Temple University Libraries Digital Collections / CONTENTdm,Cover of Pennsylvania Ballet 1994/1995 season flyer,IMG02,178,2100,2278,United States|Midcentury modern graphic communication|Temple University Libraries Digital Collections / CONTENTdm|1995-1999,1,1,1,0,27,32,12,59,14,0,31,20,41,27,,,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,41,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-SBC1970R0034,SBC1970R0034,1995,1970_2000,1995-1999,North America,Midcentury modern graphic communication,University of Miami Libraries Digital Collections / CONTENTdm,University of Miami Libraries Digital Collections / CONTENTdm,"""Cuba Libre: A Musical Celebration"" flyer and poster",IMG02,134,2073,2207,United States|Midcentury modern graphic communication|University of Miami Libraries Digital Collections / CONTENTdm|1995-1999,1,1,1,0,28,28,12,56,26,0,31,20,44,28,,poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,44,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-CGS2026R0028,CGS2026R0028,1999,1970_2000,1995-1999,North America,Modern typography and layout,Wikimedia Commons,"Wikimedia Commons file source / Serbian poster ""Sorry we didn't know it was invisible"".jpg / page 39804160","Serbian poster ""Sorry we didn't know it was invisible"".jpg",IMG03,249,2637,2886,United States|Modern typography and layout|Wikimedia Commons|1995-1999,4,1,0,0,41,24,15,65,78,8,31,20,35,41,commons_file_source,design; graphic; poster; visual communication,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,53,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-SBC1970R0003,SBC1970R0003,1978,1970_2000,1975-1979,Oceania and Pacific,Midcentury modern graphic communication,Auckland Libraries Heritage Collections / CONTENTdm,Auckland Libraries Heritage Collections / CONTENTdm,"Gig poster and sign, Parnell, 1978",IMG03,81,1932,2013,Aotearoa New Zealand|Midcentury modern graphic communication|Auckland Libraries Heritage Collections / CONTENTdm|1975-1979,1,1,0,0,29,23,0,51,56,0,0,20,49,29,,design; graphic; poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,59,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-DNZPOSTR026,DNZPOSTR026,1982,1970_2000,1980-1984,Oceania and Pacific,Midcentury modern graphic communication,DigitalNZ,DigitalNZ,Turakina Maori Girls' College poster,IMG02,225,1745,1970,Aotearoa New Zealand|Midcentury modern graphic communication|DigitalNZ|1980-1984,1,1,1,0,32,37,12,63,38,0,0,20,37,32,,poster; print,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,37,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-GAPIT2026R053,GAPIT2026R053,1995,1970_2000,1995-1999,Oceania and Pacific,Travel and transport poster culture,NAIDOC Poster Gallery,NAIDOC Poster Gallery,NAIDOC 1995 Poster,IMG02,261,2206,2467,Australia / Indigenous|Travel and transport poster culture|NAIDOC Poster Gallery|1995-1999,1,1,1,0,28,26,12,66,26,0,0,20,34,28,,poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,34,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
SURF-GAPIT2026R047,GAPIT2026R047,1991,1970_2000,1990-1994,Oceania and Pacific,Postwar exhibition and cultural posters,Te Papa,Te Papa Collections Online,'Back to the Past' poster,IMG02,345,2369,2714,Aotearoa New Zealand|Postwar exhibition and cultural posters|Te Papa|1990-1994,1,1,1,0,37,49,12,73,38,0,0,20,27,37,,graphic; poster,manual_review,low,Signals are mixed; keep in review rather than applying a structural rule.,27,"Which signal is decisive: impact, source depth, relation density, or risk?",pending,
