cluster_key,source_family,region,theme,five_year_bucket,actual_year_span,global_scope_policy,cluster_size,role_rows,packet_scale,packet_readiness,cover_main_requirement,normal_main_policy,normal_main_target_min,sub_target_min,sub_target_max,appendix_policy,card_policy,minimum_text_pages,editorial_page_requirement,reading_note_requirement,folder_directory_mode,content_tree_depth,layout_family,node_explanation_required,reason
Global / transnational|Modern typography and layout|Wikimedia Commons|1970-1974,Wikimedia Commons,Global / transnational,Modern typography and layout,1970-1974,1970-1974,global_host_requires_scope_review,673,673,large,scope_review_before_packet,cover_main_required,multiple_normal_mains_allowed_under_cover,10,10,355,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,15,mandatory_editorial_page,curated_packet_reading_note_required,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),large_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=large; sub_candidates=355; card_candidates=250; scope=global_host_requires_scope_review; lane=macro_cluster_needs_split
Germany|Modern typography and layout|Wikimedia Commons|1890-1894,Wikimedia Commons,Germany,Modern typography and layout,1890-1894,1890-1890,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Germany|Modern typography and layout|Wikimedia Commons|1915-1919,Wikimedia Commons,Germany,Modern typography and layout,1915-1919,1917-1917,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Germany|Modern typography and layout|Wikimedia Commons|1920-1924,Wikimedia Commons,Germany,Modern typography and layout,1920-1924,1923-1923,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Germany|Modern typography and layout|Wikimedia Commons|1950-1954,Wikimedia Commons,Germany,Modern typography and layout,1950-1954,1954-1954,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Germany|Modern typography and layout|Wikimedia Commons|2010-2014,Wikimedia Commons,Germany,Modern typography and layout,2010-2014,2014-2014,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Germany|Postwar exhibition and cultural posters|Wikimedia Commons|1940-1944,Wikimedia Commons,Germany,Postwar exhibition and cultural posters,1940-1944,1940-1940,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Germany|Public health and social communication|Wellcome Collection|1970-1974,Wellcome Collection,Germany,Public health and social communication,1970-1974,1970-1970,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Germany|World War and public-information graphics|Art Institute of Chicago API|1940-1944,Art Institute of Chicago API,Germany,World War and public-information graphics,1940-1944,1944-1944,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Germany|World War and public-information graphics|Cleveland Museum Open Access API|1920-1924,Cleveland Museum Open Access API,Germany,World War and public-information graphics,1920-1924,1923-1923,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Germany|World War and public-information graphics|Wellcome Collection|1940-1944,Wellcome Collection,Germany,World War and public-information graphics,1940-1944,1940-1940,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Germany|World War and public-information graphics|Wikimedia Commons|1890-1894,Wikimedia Commons,Germany,World War and public-information graphics,1890-1894,1892-1892,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Germany|World War and public-information graphics|Wikimedia Commons|1915-1919,Wikimedia Commons,Germany,World War and public-information graphics,1915-1919,1919-1919,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Germany|World War and public-information graphics|Wikimedia Commons|1940-1944,Wikimedia Commons,Germany,World War and public-information graphics,1940-1944,1941-1941,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Germany|World War and public-information graphics|Wikimedia Commons|1945-1949,Wikimedia Commons,Germany,World War and public-information graphics,1945-1949,1945-1945,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=1; card_candidates=0; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Ghana|Modern typography and layout|Wikimedia Commons|1870-1874,Wikimedia Commons,Ghana,Modern typography and layout,1870-1874,1874-1874,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Ghana|Modern typography and layout|Wikimedia Commons|1880-1884,Wikimedia Commons,Ghana,Modern typography and layout,1880-1884,1884-1884,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
Ghana|Modern typography and layout|Wikimedia Commons|1900-1904,Wikimedia Commons,Ghana,Modern typography and layout,1900-1904,1900-1900,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Ghana|Modern typography and layout|Wikimedia Commons|1910-1914,Wikimedia Commons,Ghana,Modern typography and layout,1910-1914,1910-1910,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Ghana|Modern typography and layout|Wikimedia Commons|1915-1919,Wikimedia Commons,Ghana,Modern typography and layout,1915-1919,1915-1915,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,single_normal_main_expected,1,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=0; scope=region_specific_or_not_global; lane=small_anchor_or_manual
Ghana|Modern typography and layout|Wikimedia Commons|1965-1969,Wikimedia Commons,Ghana,Modern typography and layout,1965-1969,1968-1968,region_specific_or_not_global,1,1,single_or_micro,method_review_only,cover_main_optional,normal_main_anchor_selection_needed,0,0,1,appendix_can_have_text_and_card; use_for_weaker_than_sub_evidence,card_is_leaf_visual_or_excerpt_unit,1,optional_editorial_page,curated_packet_reading_note_recommended,packet_tree_directory,cover>normal_main>(text|sub>text|appendix>text|card),small_packet_tree,node_summary; relation_to_parent; source_basis; confidence_status,scale=single_or_micro; sub_candidates=0; card_candidates=1; scope=region_specific_or_not_global; lane=mixed_manual_relation_review
