surface_id,capture_id,packet_id,current_publication_role,current_surface_type,recommended_role,recommendation_confidence,recommendation_reason,anchor_score,relation_density,title,year,region,theme,medium,movement,source_name,image_state,source_reading_text_length,reading_text_length,completeness_score
SURF-NMR1990R0019,NMR1990R0019,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,38,0,Uncannily bonded to a famous grandfather I never knew,2013,India,World War and public-information graphics,Graphic design object record,,Indian Memory Project,IMG02,3324,3652,95
SURF-CAW2026R03893,CAW2026R03893,PKT00981,card,card,card,high,Already card/support context.,45,15,Urgenko Ghoda cover.JPG,2013,Nepal,Modern typography and layout,Publication design,,Wikimedia Commons file source / Urgenko Ghoda cover.JPG / page 24501253,IMG03,241,2514,85
SURF-SBC1970R0001,SBC1970R0001,PKT01983,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,60,6,"Washing machine repair shop, Dominion Road, 2013",2013,Aotearoa New Zealand,Midcentury modern graphic communication,Graphic design object record,,Auckland Libraries Heritage Collections / CONTENTdm,IMG02,160,2161,82
SURF-CAW2026R03896,CAW2026R03896,PKT00827,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,63,3,Water Tower (8388395193).jpg,2013,Australia / Indigenous,Modern typography and layout,Advertisement,,Wikimedia Commons file source / Water Tower (8388395193).jpg / page 24244306,IMG03,366,2978,91
SURF-CAW2026R03824,CAW2026R03824,PKT00931,card,card,card,high,Already card/support context.,35,28,Weight checker's poster.JPG,2013,Madagascar,Modern typography and layout,Poster,,Wikimedia Commons file source / Weight checker's poster.JPG / page 28211475,IMG03,123,2348,79
SURF-CAW2026R03888,CAW2026R03888,PKT01204,card,card,card,high,Already card/support context.,54,5,White Lies Movie Poster - Drawing.jpg,2013,Aotearoa New Zealand,Modern typography and layout,Poster,,Wikimedia Commons file source / White Lies Movie Poster - Drawing.jpg / page 113938523,IMG03,858,2861,97
SURF-CCT2026R03525,CCT2026R03525,PKT01081,card,card,card,high,Already card/support context.,36,8,"Windsor Cinema on Stirling Highway in Nedlands, Perth, Western Australia.JPG",2013,Australia / Indigenous,Travel and transport poster culture,Poster,,"Wikimedia Commons file source / Windsor Cinema on Stirling Highway in Nedlands, Perth, Western Australia.JPG / page 31376363",IMG03,643,2982,97
SURF-CCT2026R01342,CCT2026R01342,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,71,0,Xi jun ye jiu bu liao Meiguo qiang dao de ming = Even germs cannot save the fate of the American bandits..JPG,2013,Korean Peninsula,World War and public-information graphics,Poster,,Wikimedia Commons file source / Xi jun ye jiu bu liao Meiguo qiang dao de ming = Even germs cannot save the fate of the American bandits..JPG / page 28619994,IMG03,1044,3063,97
SURF-CAW2026R03842,CAW2026R03842,PKT01276,card,card,card,high,Already card/support context.,37,4,Мухабб.jpg,2013,Uzbekistan,Modern typography and layout,Advertisement,,Wikimedia Commons file source / Мухабб.jpg / page 41735202,IMG03,510,2624,97
SURF-CRB2026V2R0131,CRB2026V2R0131,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,58,0,"Фильм ""Охота за призраком"" 2013 производство MG Production.png",2013,Kazakhstan,Modern typography and layout,Poster,,"Wikimedia Commons file source / Фильм ""Охота за призраком"" 2013 производство MG Production.png / page 25091531",IMG03,419,2936,91
SURF-CAW2026R03851,CAW2026R03851,PKT00951,card,card,card,high,Already card/support context.,29,20,Январь в Японии (афиша).jpg,2013,Ukraine,Modern typography and layout,Poster,,Wikimedia Commons file source / Январь в Японии (афиша).jpg / page 115963258,IMG03,166,2548,79
SURF-CCT2026R02858,CCT2026R02858,PKT01006,card,card,card,high,Already card/support context.,40,12,پوستر نمایشگاه فکر در فکر.jpg,2013,Iran,Modern typography and layout,Graphic design object record,,Wikimedia Commons file source / پوستر نمایشگاه فکر در فکر.jpg / page 83152118,IMG03,494,2925,91
SURF-SBC1970R0026,SBC1970R0026,,support_packet_appendix_text,sheet,appendix_or_subsheet,high,Already support-packet role.,34,0,"""Y-WE Speak"" Pamphlet for Young Women Empowered",2014,United States,Midcentury modern graphic communication,Graphic design object record,,University of Washington Digital Collections / CONTENTdm,IMG03,0,2279,63
SURF-CCT2026R03526,CCT2026R03526,PKT01081,card,card,card,high,Already card/support context.,31,8,(1)Hornsby Odeon Cinema-1.jpg,2014,Australia / Indigenous,Modern typography and layout,Poster,,Wikimedia Commons file source / (1)Hornsby Odeon Cinema-1.jpg / page 37574273,IMG03,469,3253,91
SURF-CGS2026R0295,CGS2026R0295,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,55,0,10K - La Década Robada (book cover).jpg,2014,Argentina,Modern typography and layout,Publication design,,Wikimedia Commons file source / 10K - La Década Robada (book cover).jpg / page 34070355,IMG03,308,2723,91
SURF-CGS2026R1251,CGS2026R1251,PKT01767,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,77,9,14-Cover Image.png,2014,Mexico,Modern typography and layout,Publication design,,Wikimedia Commons file source / 14-Cover Image.png / page 31306707,IMG03,451,2731,91
SURF-CCT2026R03835,CCT2026R03835,PKT00953,card,card,card,high,Already card/support context.,35,20,14th Feb Short Film Banner.png,2014,India,Modern typography and layout,Poster,,Wikimedia Commons file source / 14th Feb Short Film Banner.png / page 33813242,IMG03,318,2771,91
SURF-CAW2026R03946,CAW2026R03946,PKT01061,card,card,card,high,Already card/support context.,33,9,"2014 Prowincja Wajoc Dzor, Dżermuk, Plakat reklamowy.jpg",2014,Armenia,Modern typography and layout,Poster,,"Wikimedia Commons file source / 2014 Prowincja Wajoc Dzor, Dżermuk, Plakat reklamowy.jpg / page 45658024",IMG03,223,2640,85
SURF-CRB2026V2R0309,CRB2026V2R0309,PKT01194,card,card,card,high,Already card/support context.,37,5,"2014 Tbilisi, Plakat umowy stowarzyszeniowej między Gruzją a Unią Europejską.jpg",2014,Georgia,World War and public-information graphics,Poster,,"Wikimedia Commons file source / 2014 Tbilisi, Plakat umowy stowarzyszeniowej między Gruzją a Unią Europejską.jpg / page 48830889",IMG03,663,2764,97
SURF-CCT2026R01829,CCT2026R01829,PKT00951,card,card,card,high,Already card/support context.,35,20,2014-10-23 07.49.14 Valgplakater i Kiev.png,2014,Ukraine,Modern typography and layout,Poster,,Wikimedia Commons file source / 2014-10-23 07.49.14 Valgplakater i Kiev.png / page 37641438,IMG03,302,2885,91
SURF-CAW2026R03950,CAW2026R03950,PKT01796,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,78,8,2014-TNOMID-BroadwayBucuresti.jpg,2014,Romania,Modern typography and layout,Poster,,Wikimedia Commons file source / 2014-TNOMID-BroadwayBucuresti.jpg / page 163921647,IMG03,292,2599,91
SURF-CAW2026R03912,CAW2026R03912,PKT01847,card,card,card,high,Already card/support context.,29,7,2014HH8946.jpg,2014,Uganda,Modern typography and layout,Poster,,Wikimedia Commons file source / 2014HH8946.jpg / page 64802218,IMG03,217,2457,85
SURF-CCR2026R0111,CCR2026R0111,PKT00966,card,card,card,high,Already card/support context.,28,17,25. AUFF.jpg,2014,Turkey,Modern typography and layout,Poster,,Wikimedia Commons file source / 25. AUFF.jpg / page 54334572,IMG03,129,2457,79
SURF-CCT2026R03237,CCT2026R03237,PKT00966,card,card,card,high,Already card/support context.,28,17,4.Poster-AsTheSwallowsGotThirsty.jpg,2014,Turkey,Modern typography and layout,Poster,,Wikimedia Commons file source / 4.Poster-AsTheSwallowsGotThirsty.jpg / page 41345364,IMG03,144,2713,79
SURF-CAW2026R03900,CAW2026R03900,PKT02064,main_sheet,sheet,main_sheet_anchor_candidate,high,Best-ranked packet anchor with relation density.,81,5,4e édition FESTIVAL-INTERNATIONAL-DU-CINEMA-DE-KINSHASA.jpg,2014,Democratic Republic of the Congo,Modern typography and layout,Poster,,Wikimedia Commons file source / 4e édition FESTIVAL-INTERNATIONAL-DU-CINEMA-DE-KINSHASA.jpg / page 134570611,IMG03,737,2880,97
SURF-CAW2026R03901,CAW2026R03901,PKT02064,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,77,5,5e FESTIVAL-INTERNATIONAL-DU-CINEMA-DE-KINSHASA (1).jpg,2014,Democratic Republic of the Congo,Modern typography and layout,Poster,,Wikimedia Commons file source / 5e FESTIVAL-INTERNATIONAL-DU-CINEMA-DE-KINSHASA (1).jpg / page 134570612,IMG03,491,2718,91
SURF-LPC2026R056,LPC2026R056,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,63,0,An Activist's Guide to Basic First Aid,2014,Global / transnational,Public health and social communication,Graphic design object record,,Internet Archive / text and periodical collections,IMG02,892,3066,100
SURF-CAW2026R03962,CAW2026R03962,PKT01018,card,card,card,high,Already card/support context.,66,11,"Andrea del castagno, trinità e santi, 01.JPG",2014,Latin America,Modern typography and layout,Graphic design object record,,"Wikimedia Commons file source / Andrea del castagno, trinità e santi, 01.JPG / page 32258672",IMG03,650,2499,97
SURF-CAW2026R03948,CAW2026R03948,PKT00998,card,card,card,high,Already card/support context.,50,13,Azerbaijani book about Wikipedia.jpg,2014,Azerbaijan,Modern typography and layout,Publication design,,Wikimedia Commons file source / Azerbaijani book about Wikipedia.jpg / page 30630627,IMG03,574,2429,97
SURF-CAW2026R03992,CAW2026R03992,PKT01285,card,card,card,high,Already card/support context.,34,4,"Bago, mercado 07.jpg",2014,Myanmar,Modern typography and layout,Advertisement,,"Wikimedia Commons file source / Bago, mercado 07.jpg / page 85131921",IMG03,208,2571,85
SURF-CAW2026R03958,CAW2026R03958,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,64,0,"Beyond The Horizon 2014, Guatemala 140521-A-EX861-250.jpg",2014,Latin America,World War and public-information graphics,Poster,,"Wikimedia Commons file source / Beyond The Horizon 2014, Guatemala 140521-A-EX861-250.jpg / page 41243616",IMG03,1362,3078,97
SURF-CAW2026R03959,CAW2026R03959,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,64,0,Beyond The Horizons - Guatemala 140507-A-BZ540-026.jpg,2014,Latin America,World War and public-information graphics,Poster,,Wikimedia Commons file source / Beyond The Horizons - Guatemala 140507-A-BZ540-026.jpg / page 40636916,IMG03,1452,3119,97
SURF-CCE2026R00909,CCE2026R00909,PKT01019,card,card,card,high,Already card/support context.,27,11,"Black Denim Lit, February, 2014.jpg",2014,Global / transnational,Modern typography and layout,Publication design,,"Wikimedia Commons file source / Black Denim Lit, February, 2014.jpg / page 31969149",IMG03,176,2562,79
SURF-CAW2026R03991,CAW2026R03991,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,76,0,Book of Mormon - Lao.jpg,2014,Laos,Modern typography and layout,Publication design,,Wikimedia Commons file source / Book of Mormon - Lao.jpg / page 90930472,IMG03,411,2628,91
SURF-CAW2026R03967,CAW2026R03967,PKT02186,main_sheet,sheet,main_sheet_manual_review,medium,Packet anchor candidate but needs editorial/source-depth review.,61,4,Book of Mormon - Persian.jpg,2014,Iran,Modern typography and layout,Publication design,,Wikimedia Commons file source / Book of Mormon - Persian.jpg / page 90930498,IMG03,242,2573,85
SURF-CRG2026R3916,CRG2026R3916,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,58,0,British Officers assylam.jpg,2014,United Kingdom,World War and public-information graphics,Graphic design object record,,Wikimedia Commons file source / British Officers assylam.jpg / page 33504811,IMG03,417,2795,91
SURF-CAW2026R03905,CAW2026R03905,PKT00931,card,card,card,high,Already card/support context.,69,28,"Bucuresti, Romania, Muzeul CFR (In incinta GARII DE NORD) (poster de promovare a expozitiei iunie 2014)(B-II-m-B-18803).JPG",2014,Madagascar,Modern typography and layout,Poster,,"Wikimedia Commons file source / Bucuresti, Romania, Muzeul CFR (In incinta GARII DE NORD) (poster de promovare a expozitiei iunie 2014)(B-II-m-B-18803).JPG / page 35367188",IMG03,411,2856,91
SURF-CGS2026R0636,CGS2026R0636,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,64,0,"Business logo of the aufeminin group, the world’s No. I digital content provider for women.png",2014,Brazil,Travel and transport poster culture,Corporate identity record,,"Wikimedia Commons file source / Business logo of the aufeminin group, the world’s No. I digital content provider for women.png / page 42428179",IMG03,1408,3246,97
SURF-CGS2026R0637,CGS2026R0637,PKT00962,card,card,card,high,Already card/support context.,27,18,Capa de O Baú do Rei.jpg,2014,Brazil,Modern typography and layout,Publication design,,Wikimedia Commons file source / Capa de O Baú do Rei.jpg / page 33636958,IMG03,105,2646,79
SURF-CCT2026R02410,CCT2026R02410,PKT00932,card,card,card,high,Already card/support context.,40,28,CarlosEG.4.jpg,2014,Cuba / transnational,Modern typography and layout,Publication design,,Wikimedia Commons file source / CarlosEG.4.jpg / page 46634789,IMG03,245,3047,85
SURF-CAW2026R03911,CAW2026R03911,PKT01102,card,card,card,high,Already card/support context.,28,7,Cercando Lindiwe.png,2014,South Africa,Modern typography and layout,Publication design,Medu Art Ensemble and anti-apartheid poster movement,Wikimedia Commons file source / Cercando Lindiwe.png / page 31790997,IMG03,197,2568,85
SURF-CAW2026R03902,CAW2026R03902,PKT02064,main_sheet,sheet,subsheet_candidate,high,Related packet member should support the packet anchor rather than remain a parallel main.,80,5,Congo poster zimbo a washington 4111978.JPG,2014,Democratic Republic of the Congo,Modern typography and layout,Poster,,Wikimedia Commons file source / Congo poster zimbo a washington 4111978.JPG / page 32117453,IMG03,572,2597,97
SURF-CAW2026R03976,CAW2026R03976,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,76,0,Culture Minister Meeting 12 (15553115801).jpg,2014,Bangladesh,Modern typography and layout,Advertisement,Minjung and democratization poster culture,Wikimedia Commons file source / Culture Minister Meeting 12 (15553115801).jpg / page 109137135,IMG03,1534,3182,97
SURF-CAW2026R03903,CAW2026R03903,,main_sheet,sheet,subsheet_or_card_review,medium,Singleton lacks explicit packet relation; main status should not be default.,66,0,DSC 2671 (29882822967).jpg,2014,Democratic Republic of the Congo,Travel and transport poster culture,Graphic design object record,,Wikimedia Commons file source / DSC 2671 (29882822967).jpg / page 85923544,IMG03,453,2808,91
SURF-CGS2026R0509,CGS2026R0509,PKT00962,card,card,card,high,Already card/support context.,35,18,DaveJohnsonCCXP.JPG,2014,Brazil,Modern typography and layout,Publication design,,Wikimedia Commons file source / DaveJohnsonCCXP.JPG / page 37145071,IMG03,304,2644,91
SURF-CRG2026R3917,CRG2026R3917,PKT01019,card,card,card,high,Already card/support context.,26,11,Difuminado-poster.jpg,2014,Global / transnational,Modern typography and layout,Poster,,Wikimedia Commons file source / Difuminado-poster.jpg / page 125926417,IMG03,130,2477,79
SURF-CCT2026R01755,CCT2026R01755,PKT02013,main_sheet,sheet,main_sheet_manual_review,medium,Packet anchor candidate but needs editorial/source-depth review.,66,5,DoktoratT.jpg,2014,Serbia,Modern typography and layout,Publication design,,Wikimedia Commons file source / DoktoratT.jpg / page 36620333,IMG03,345,2800,91
