capture_uid,capture_id,capture_file,source_name,source_identifier,source_title,period_band,image_state,source_reading_text_length,all_context_text_length,completeness_proxy,group_count,primary_group_id,primary_relation_label,primary_group_action,recommended_disposition,disposition_reason,requires_group_review
capture_batch_image_ready_1931_1970_records.csv:IR1970R003,IR1970R003,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,wt39usuj,"A strong man supporting a weak and emaciated woman; representing the work of the Zonnestraal sanatorium for the tuberculous. Colour lithograph by A. Hahn, 1932.",1930_1970,IMG03,1489,1919,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R004,IR1970R004,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,ewwezme3,"Tuberculosis patients lying on their beds in a crowded tuberculosis hospital; advertising a tombola in aid of tuberculosis sufferers in L'Hérault, France. Colour lithograph, ca. 1933.",1930_1970,IMG02,2041,2328,94,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R005,IR1970R005,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,v7j95msw,Birth Control advertisements 1934-1937,1930_1970,IMG02,883,1272,88,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R006,IR1970R006,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,v6ths3nx,"In the battle against tuberculosis, a portrait of Calmette, as the saviour of children through his BCG vaccine, invites the purchase of fund-raising stamps. Colour lithograph after H. Cheffer, 1934.",1930_1970,IMG02,2452,2610,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R007,IR1970R007,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,c3kyq3z9,Southall - Norwood,1930_1970,IMG02,184,553,88,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R008,IR1970R008,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,puxu57hw,"A nurse with children as part of a campaign against tuberculosis. Colour lithograph after H. Cheffer, 1935.",1930_1970,IMG02,2423,2574,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R009,IR1970R009,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,grndcubz,Offprints and papers by others,1930_1970,IMG02,2089,2254,88,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R010,IR1970R010,capture_batch_image_ready_1931_1970_records.csv,V&A Collections API,O550559,1888-1938. 50th Anniversary Exhibition of the Arts & Crafts Exhibition Soc.,1930_1970,IMG02,746,1158,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R011,IR1970R011,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,bugtddqd,"Get fit, keep fit / B.S.A.",1930_1970,IMG03,203,580,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R012,IR1970R012,capture_batch_image_ready_1931_1970_records.csv,V&A Collections API,O550556,Shop Early Travel Early Post Early,1930_1970,IMG02,247,618,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R013,IR1970R013,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,cetv9anw,"A finger-wound being attacked by germs represented by German soldiers in World War II. Colour lithograph after P. Mendoza, 1940.",1930_1970,IMG02,1195,1674,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R014,IR1970R014,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,kx4ecyev,A man and wife and their two children and dog climbing up a grassy knoll as exercise in the fresh air. Colour lithograph by Hulls.,1930_1970,IMG02,538,1019,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R015,IR1970R015,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,dbqh2537,"A rope slung carelessly round the hook of a hoist, not knotted, with a risk of slipping. Colour lithograph after L. Cusden ca. 1940-1950.",1930_1970,IMG02,230,718,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R016,IR1970R016,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,hdh9a7xw,"A tuberculosis stamp showing children singing Christmas carols; advertising the sale of tuberculosis stamps. Colour lithograph (?), 1940.",1930_1970,IMG02,541,1029,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R017,IR1970R017,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,zftnwty6,"An electric fire protected by a guard, in front of which a little girl reads a picture book and a woman does some knitting. Colour process print after Jake and Joyce Jacobs.",1930_1970,IMG02,673,1197,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R018,IR1970R018,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,ggdrmk5z,"An old man and a boy taking a shower next to the swimming bath at Stolberg, North Rhine-Westphalia; advertising health benefits of baths and treatments available there for young and old. Colour lithograph after H. Lahaye, 194-.",1930_1970,IMG02,1161,1693,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R019,IR1970R019,capture_batch_image_ready_1931_1970_records.csv,V&A Collections API,O1036250,Poison Gas Exhibition,1930_1970,IMG02,551,909,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R020,IR1970R020,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,kz4wp3jd,"A red arrow on a graph pointing upwards through a human body, representing the increase in cancer in the USA. Colour lithograph after D. Fellnagel, 1941.",1930_1970,IMG02,601,1105,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R021,IR1970R021,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,qbtmc5th,"German soldiers in World War II representing germs invading a wound, British soldiers representing white corpuscles resisting and capturing them. Colour lithograph after P. Mendoza, 1943.",1930_1970,IMG02,883,1421,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R022,IR1970R022,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,vx79yrkp,"A healthy boy, protected from tuberculosis by fresh air and exercise. Colour lithograph by André Wilquin, 1942.",1930_1970,IMG02,1384,1846,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R023,IR1970R023,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,hbajemhq,"A red medicine bottle in blue wrapping, attractive but unable to cure gonorrhoea. Colour lithograph after D. Fellnagel, 1943 (?).",1930_1970,IMG02,604,1084,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R024,IR1970R024,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,j6qemp2b,"Applications for the posts in Public Health Department, London County Council",1930_1970,IMG02,490,918,88,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R025,IR1970R025,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,ukaaax3z,Letters between the Central Council for Health Education and J B S Haldane,1930_1970,IMG02,952,1377,88,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R026,IR1970R026,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,r52rvrzz,"Points in arteries where pressure reduces bleeding. Colour lithograph by Rhode Island Council of War Agencies, 194-.",1930_1970,IMG02,619,1086,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R027,IR1970R027,capture_batch_image_ready_1931_1970_records.csv,V&A Collections API,O105473,Ocean Front Exhibition,1930_1970,IMG02,505,864,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R028,IR1970R028,capture_batch_image_ready_1931_1970_records.csv,V&A Collections API,O105504,The Royal Navy at Work Exhibition,1930_1970,IMG02,498,868,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R029,IR1970R029,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,tcygv989,"A young man and young woman who appear to be healthy, but may have latent tuberculosis; representing the need of a checkup for detection of tuberculosis. Colour lithograph by S. Hansen, ca. 1946.",1930_1970,IMG02,722,1268,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R030,IR1970R030,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,u2ctepre,"A radiograph of the chest; representing the need for early detection of pulmonary tuberculosis. Colour lithograph by G.C. Schulz, ca. 1947.",1930_1970,IMG02,702,1192,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R031,IR1970R031,capture_batch_image_ready_1931_1970_records.csv,V&A Collections API,O696525,Poster advertising an exhibition of the artist's work,1930_1970,IMG02,678,1068,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R032,IR1970R032,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,tfq7d8t5,"Two men carrying a ladder. Colour lithograph, ca. 1948.",1930_1970,IMG02,249,655,94,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R033,IR1970R033,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,ff7xdfs4,"A hand which has lost two fingers, owing to attempts to clean dangerous machines while they are running. Colour lithograph by Jacob Jansma, 1949.",1930_1970,IMG02,539,1035,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R034,IR1970R034,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,k59g4u7b,"A radiologist conducting a chest x-ray of a young man in order to detect early signs of tuberculosis. Colour lithograph after A. Wilquin, 1949.",1930_1970,IMG02,1780,2154,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R035,IR1970R035,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,a5s8v4d4,"A hand which has suffered a bad wound while in contact with machinery owing to a finger ring which has broken and torn the flesh. Colour lithograph by E. Lukács, 1950.",1930_1970,IMG02,495,1013,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R036,IR1970R036,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,vtzkv788,"A portico and the cross of Godfrey of Bouillon; representing academia and tuberculosis, as the elements of the sanatorium for students in the Netherlands. Lithograph by N. Raemaekers, ca. 1951 (?).",1930_1970,IMG02,1825,2270,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R037,IR1970R037,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,gek98485,"A skull seen against a street surface of granite sets; representing the danger of death in traffic accidents. Colour lithograph by Walter Müller, 195-.",1930_1970,IMG02,1113,1615,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R038,IR1970R038,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,hakxam6p,Eat more fruit and keep fit / Retail Fruit Trade Federation Ltd.,1930_1970,IMG02,1322,1737,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R039,IR1970R039,capture_batch_image_ready_1931_1970_records.csv,Wellcome Collection Catalogue API,tejnjsfq,"Li'l Abner (American cartoon hero) telling his girl friend Daisy Mae that he is about to have a chest x-ray for tuberculosis. Colour lithograph after Al Capp, 195-.",1930_1970,IMG02,1174,1689,100,0,,,,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
capture_batch_image_ready_1931_1970_records.csv:IR1970R040,IR1970R040,capture_batch_image_ready_1931_1970_records.csv,V&A Collections API,O595471,Out and About by London Transport. The Farms.,1930_1970,IMG02,324,706,100,2,SRLG0319,same_work_series_or_campaign,support_packet_or_compound_sheet_candidate,main_sheet_candidate,strong record with image evidence and enough source-reading text,false
