surface_id,source_name,region,trace_state,trace_tier,tree_id,declared_edge_count,found_edge_count,object_node_gate,subject_anchor_gate,evidence_return_gate,source_root_gate,branch_class,status,note
SURF-LOCTRACE2026I13F7B1C7237A47,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I6C23C0C23E60E3,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IDD4588C928B3F3,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ICC0337ACE0D517,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IBDD69CAC14AD00,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I3C41C966E9B4DE,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IE3AA2D3E7AD0D1,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I077C1A3334844C,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC6A3ADBE674F0E,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I550B05F93EAA75,Library of Congress Prints and Photographs API,Italy,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I47B60C1EAE25F4,Library of Congress Prints and Photographs API,Italy,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I9C3870C929A343,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I173BAA12B799D4,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ICE359A67AFFC71,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,18,18,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IFD36C32DAB863C,Library of Congress Prints and Photographs API,Italy,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I8CA10F12D3F4A6,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I4BD17C4EB8CAB9,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,18,18,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ID53E54B91236F5,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IE3BB60E45CF315,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I7CD35A428E0734,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IBC6CD6D25E5094,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ID81D8F51589F0B,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IE3304CF3B51D72,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IA3864A60119EFA,Library of Congress Prints and Photographs API,Italy,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ID3376C71E96686,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,19,19,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I439A1D5AFA8CBB,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IBFA9A3FBCFB833,Library of Congress Prints and Photographs API,Denmark,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ID630FF042A1867,Library of Congress Prints and Photographs API,Japan,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I49F492279E54BD,Library of Congress Prints and Photographs API,Italy,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I3C4A3610BC4621,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IA8025AC376E5FA,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC24459F2A6907A,Library of Congress Prints and Photographs API,Poland,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I07A78BC8473667,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I3172E16AA089B6,Library of Congress Prints and Photographs API,Austria,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF2C196A6A50726,Library of Congress Prints and Photographs API,Japan,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I4711F655E0F1BD,Library of Congress Prints and Photographs API,China / Hong Kong,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I0FDE90DA8EBE80,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I3A15E0014D5351,Library of Congress Prints and Photographs API,Palestine / transnational,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ICBCB38F129F608,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I4341ED06C9541D,Library of Congress Prints and Photographs API,Germany,accepted,source_verified,TRTREE015,17,17,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC3E290F6B91046,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026ICBD4D92B596CE0,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IBB034F53AD30C0,Library of Congress Prints and Photographs API,Mexico,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I437E22FAD2E0EA,Library of Congress Prints and Photographs API,Russia,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IC1D89828D1E938,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I4EA86284D18D6D,Library of Congress Prints and Photographs API,Italy,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I15AFB0557AC6F6,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF01962DE0C48AC,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF189A0C96B2E06,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I676F1506C51AA7,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I1293C10FE876AF,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I0247AA74D096CB,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,16,16,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF32B919E6FD941,Library of Congress Prints and Photographs API,Japan,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IB3C2A73BDE905B,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IF002AAEFBA55EB,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IFA24D935BDB8C7,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026IE3A814EA2C3972,Library of Congress Prints and Photographs API,France,accepted,source_verified,TRTREE015,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I02255B223C6A65,Library of Congress Prints and Photographs API,Mexico,accepted,source_verified,TRTREE015,13,13,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I9B917FFF9E2B9B,Library of Congress Prints and Photographs API,Mexico,accepted,source_verified,TRTREE015,11,11,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I67DCA3D092206C,Library of Congress Prints and Photographs API,United States,accepted,source_verified,TRTREE015,14,14,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I14BEB26402B45B,Library of Congress Prints and Photographs API,United Kingdom,accepted,source_verified,TRTREE015,12,12,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
SURF-LOCTRACE2026I0DD5B059003587,Library of Congress Prints and Photographs API,Switzerland,accepted,source_verified,TRTREE015,15,15,pass,pass,pass,pass,object_place_and_form,pass,accepted root and declared branches are coherent
