source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0778,Chapinero Happiness Center,Latin America / Caribbean,Colombia,Q739,cultural center,official_source_site,https://culturarecreacionydeporte.gov.co/es/centro-felicidad-chapinero,https://culturarecreacionydeporte.gov.co/es/centro-felicidad-chapinero,200,text/html; charset=UTF-8,36136,Centro Felicidad Chapinero CEFE,"La Alcaldía de Bogotá y la Secretaría de Cultura, Recreación y Deporte abrieron las puertas del Centro Felicidad Chapinero - CEFE.",RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q131354911,https://www.wikidata.org/wiki/Q131354911,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0779,Colecciones Digitales,Latin America / Caribbean,Colombia,Q739,library,official_source_site,https://coleccionesdigitales.biblored.gov.co/,https://repositorio.biblored.gov.co/,200,text/html,751,DSpace,,DSpace,DSpace:dspace,success,official source homepage metadata; no raw payload or image download,candidate item capture route; preserve IMG00/IMG02 until item-level visual evidence and rights text are verified,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q109264754,https://www.wikidata.org/wiki/Q109264754,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0780,Colección Arqueológica Marino Álzate Ospina,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.aranzazu-caldas.gov.co,https://www.aranzazu-caldas.gov.co/,200,text/html; charset=utf-8,8227,Alcaldía de Aranzazu Caldas,Sitio oficial de la administración municipal de Aranzazu Caldas,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186757,https://www.wikidata.org/wiki/Q137186757,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0781,Colección Numismática Casa de la Moneda Banco de la República,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.banrepcultural.org,https://validate.perfdrive.com/7ae6c71cf9a39216e0012edc82d9361f/?ssa=94b146bc-a9bf-441a-9b90-019d79d99710&ssb=92826379860&ssc=https%3A%2F%2Fwww.banrepcultural.org%2F&ssi=89cdc53f-c583-42fb-95ac-dad1d66cc152&ssk=support@shieldsquare.com&ssm=90064253106530393101849445939807&ssn=b1f6055115453bf665d194bad7127aeb6e780049db7c-12ad-4f99-8985ac&sso=349fa06e-6be99f11b57f07cef1436d015061bdbf19147eb634f76128&ssp=67880059481780654087178069722642655&ssq=22324237218935140110472189043879629553775&ssr=MTgwLjIzMy4xMjUuMTgy&sst=ModernGDHistory/0.1%20source-success-registry&ssu=&ssv=&ssw=&ssx=eyJyZCI6ImJhbnJlcGN1bHR1cmFsLm9yZyIsIl9fdXptZiI6IjdmOTAwMDAwNDlkYjdjLTEyYWQtNGY5OS04MDZlLTZiZTk5ZjExYjU3ZjEtMTc4MDY3MjE4OTYwMDAtMDAzMDE4MDdlYTcwOTJhZGFmOTEwIiwidXpteCI6IjdmOTAwMGZkMGRkNTI5LWMzZWQtNDQxYy05NWE2LTlkMTE2NWNiZmVhYTEtMTc4MDY3MjE4OTYwMDAtYWQ0NWNjZmZiOWFiNmNhZDEwIn0=,200,text/html; charset=UTF-8,15200,Radware Bot Manager Block,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186754,https://www.wikidata.org/wiki/Q137186754,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0782,Colombian National Museum,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.museonacional.gov.co/,https://www.museonacional.gov.co/Paginas/default.aspx,200,text/html; charset=utf-8,140000,Museo Nacional de Colombia,,RSS/Atom;WordPress REST,"RSS/Atom:rel=""alternate""; WordPress REST:wordpress",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q671264,https://www.wikidata.org/wiki/Q671264,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0783,Congregación de Hermanas Misioneras de María Inmaculada y Santa Catalina de Sena Madre Laura,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.madrelaura.org,https://madrelaura.org/,200,text/html; charset=utf-8,82081,"AGENOLX: Daftar Agen SBOBET Dan Link Alternatif Situs Parlay, Bola Mobile","AGENOLX adalah agen SBOBET resmi terpercaya yang menyediakan layanan daftar, login, dan link alternatif situs parlay bola mobile terbaik 2025. Nikmati taruhan mudah, cepat, dan menguntungkan setiap hari hanya di AGENOLX.",JSON-LD,JSON-LD:application/ld+json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186752,https://www.wikidata.org/wiki/Q137186752,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0784,Corporación Cultural Pretexto Unidad de Arte y Creación,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,https://www.pretexto.org/,https://www.pretexto.org/,200,text/html; charset=UTF-8,36220,PRETEXTO,Unidad de Arte y Creación,RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186751,https://www.wikidata.org/wiki/Q137186751,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0785,Documentation Center of the District Secretary for the Environment,Latin America / Caribbean,Colombia,Q739,library,official_source_site,http://ambientebogota.gov.co/en/web/sda/centro-de-documentacion,https://www.ambientebogota.gov.co/en/web/sda/centro-de-documentacion,200,text/html;charset=UTF-8,108075,Centro de documentación - Secretaría Distrital de Ambiente,,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q104011930,https://www.wikidata.org/wiki/Q104011930,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0786,Documentation Center of the Santa Fe Gallery,Latin America / Caribbean,Colombia,Q739,library,official_source_site,https://galeriasantafe.gov.co/centro-de-documentacion,https://galeriasantafe.gov.co/centro-de-documentacion/,200,text/html; charset=UTF-8,140000,Centro de Documentación de la Galería Santa Fe – Galería Santa Fe,,RSS/Atom;WordPress REST;PDF,RSS/Atom:application/rss+xml; WordPress REST:wp-json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q104715189,https://www.wikidata.org/wiki/Q104715189,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0787,Documentation Center of the Special Administrative Unit Official Fire Department of Bogotá,Latin America / Caribbean,Colombia,Q739,library,official_source_site,http://www.bomberosbogota.gov.co,https://www.bomberosbogota.gov.co/,200,text/html; charset=UTF-8,140000,Inicio | UAE CUERPO OFICIAL BOMBEROS DE BOGOTÁ,,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q104708117,https://www.wikidata.org/wiki/Q104708117,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0788,El Museo Campesino,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.elmuseocampesino.org,http://elmuseocampesino.org/,200,text/html; charset=UTF-8,90793,Museo Campesino – Plan Turistico en Gachancipa WhatsApp,,RSS/Atom;WordPress REST;PDF,RSS/Atom:application/rss+xml; WordPress REST:wp-json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186745,https://www.wikidata.org/wiki/Q137186745,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0789,Enrique Pérez Arbeláez Specialized Library,Latin America / Caribbean,Colombia,Q739,library,official_source_site,https://www.jbb.gov.co/,https://jbb.gov.co/,200,text/html; charset=UTF-8,140000,Portada - Jardín Botánico de Bogotá,,RSS/Atom;JSON-LD;WordPress REST;PDF,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q104717719,https://www.wikidata.org/wiki/Q104717719,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0790,Entidad Museal Alban Cundinamarca,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,https://albancundinamarca.micolombiadigital.gov.co/turismo/entidad-museal-de-alban,https://albancundinamarca.micolombiadigital.gov.co/turismo/entidad-museal-de-alban,200,text/html; charset=utf-8,8746,Entidad Museal de Albán,Entidad Museal de Albán El municipio de Albán Cundinamarca cuenta con una casa museal donde reúne más de 300 piezas de historia y patrimonio del municipio. La cultura Panche por la provincia del,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186744,https://www.wikidata.org/wiki/Q137186744,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0791,Fundación Amigos del Museo Etnorqueológico Montes de María,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.museocomunitariosanjacinto.com,https://www.museocomunitariosanjacinto.com/,200,text/html; charset=UTF-8,140000,Inicio | museo,,RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q137186736,https://www.wikidata.org/wiki/Q137186736,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0792,Fundación Biblioteca Diego Echavarria Misas,Latin America / Caribbean,Colombia,Q739,library,official_source_site,http://www.bibliodem.org,http://www.bibliodem.org,200,text/html,140000,Fundación Diego Echavarría Misas | Centro cultural y educativo,"La Fundación Diego Echavarría Misas es un centro cultural y educativo en Itagüí que impulsa la lectura, la memoria local y actividades artísticas a través de Bibliodem y sus programas.",RSS/Atom;JSON-LD;WordPress REST,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json; WordPress REST:wp-json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q139411643,https://www.wikidata.org/wiki/Q139411643,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0793,Fundación Casa Tres Patios,Latin America / Caribbean,Colombia,Q739,cultural center,official_source_site,https://www.casatrespatios.org/,https://www.casatrespatios.org/en,200,text/html; charset=UTF-8,140000,Fundación Casa Tres Patios | art and social justice,"Casa Tres Patios (C3P) is a non-profit foundation and center for contemporary thought that promotes social justice in Colombia through art and participatory action research, critical pedagogy and capacity building.",RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q117760791,https://www.wikidata.org/wiki/Q117760791,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0794,Fundación Gilberto Alzate Avendaño,Latin America / Caribbean,Colombia,Q739,museum,official_source_site,http://www.fuga.gov.co,https://www.fuga.gov.co/,200,text/html; charset=UTF-8,81083,Bienvenido | Fundación Gilberto Alzate Avendaño,,JSON-LD;PDF,JSON-LD:schema.org; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5871269,https://www.wikidata.org/wiki/Q5871269,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
