candidate_id,source_name,macro_region,subregion,country_or_region,source_class,institutional_level,protocol_family,url,period_start,period_end,period_bands,expected_record_types,capture_route,recommended_adapter,recommended_image_policy,text_enrichment_path,rights_posture,risk_notes,priority,inclusion_status,notes,impact_score,impact_rating,impact_basis,new_source_basis
NLCV30218,Singapore Art Museum Archive,Southeast Asia,Singapore,Singapore / Southeast Asia,museum archive,museum,HTML,https://www.singaporeartmuseum.sg/,1990,2026,1971-2000; 2001-2026,exhibition graphics; publications; visual culture,source-level metadata and source-link discovery,html_metadata_adapter,IMG00/IMG02 only after item-level source and rights review; no IMG01/IMG03 automatic upgrade,"source title, description, collection scope, catalog terms, and stable links",source-hosted review,item rights vary; source-level discovery only,P2,candidate,,73,B,"region=Southeast Asia; class=museum archive; protocol=HTML; internal triage only, not public authority or rights clearance","not present in existing source registry, global edge, contemporary scan, or v1 nonmainstream target URL/name keys"
NLCV30219,Museum of Modern Art Warsaw Archives,Eastern Europe / Caucasus,Central Europe,Poland,museum archive,museum,HTML,https://artmuseum.pl/,1900,2026,1830-1930; 1931-1970; 1971-2000; 2001-2026,posters; exhibition graphics; publications; design records,source-level metadata and source-link discovery,html_metadata_adapter,IMG00/IMG02 only after item-level source and rights review; no IMG01/IMG03 automatic upgrade,"source title, description, collection scope, catalog terms, and stable links",source-hosted review,item rights vary; source-level discovery only,P1,candidate,,82,A,"region=Eastern Europe / Caucasus; class=museum archive; protocol=HTML; internal triage only, not public authority or rights clearance","not present in existing source registry, global edge, contemporary scan, or v1 nonmainstream target URL/name keys"
NLCV30220,Slovak Design Museum,Eastern Europe / Caucasus,Central Europe,Slovakia,design museum,museum,HTML,https://www.scd.sk/,1900,2026,1830-1930; 1931-1970; 1971-2000; 2001-2026,graphic design; posters; product and visual culture records,source-level metadata and source-link discovery,html_metadata_adapter,IMG00/IMG02 only after item-level source and rights review; no IMG01/IMG03 automatic upgrade,"source title, description, collection scope, catalog terms, and stable links",source-hosted review,item rights vary; source-level discovery only,P0,candidate,,86,A,"region=Eastern Europe / Caucasus; class=design museum; protocol=HTML; internal triage only, not public authority or rights clearance","not present in existing source registry, global edge, contemporary scan, or v1 nonmainstream target URL/name keys"
NLCV30221,Moravian Gallery Brno Design Collection,Eastern Europe / Caucasus,Central Europe,Czech Republic,museum design collection,museum,HTML,https://moravska-galerie.cz/,1900,2026,1830-1930; 1931-1970; 1971-2000; 2001-2026,posters; graphic design; typography; exhibitions,source-level metadata and source-link discovery,html_metadata_adapter,IMG00/IMG02 only after item-level source and rights review; no IMG01/IMG03 automatic upgrade,"source title, description, collection scope, catalog terms, and stable links",source-hosted review,item rights vary; source-level discovery only,P1,candidate,,82,A,"region=Eastern Europe / Caucasus; class=museum design collection; protocol=HTML; internal triage only, not public authority or rights clearance","not present in existing source registry, global edge, contemporary scan, or v1 nonmainstream target URL/name keys"
NLCV30222,Czech Design Archive,Eastern Europe / Caucasus,Central Europe,Czech Republic,design archive/publication,independent,HTML,https://www.czechdesign.cz/,1990,2026,1971-2000; 2001-2026,graphic design; identity; posters; contemporary projects,source-level metadata and source-link discovery,html_metadata_adapter,IMG00/IMG02 only after item-level source and rights review; no IMG01/IMG03 automatic upgrade,"source title, description, collection scope, catalog terms, and stable links",source-hosted review,item rights vary; source-level discovery only,P1,candidate,,82,A,"region=Eastern Europe / Caucasus; class=design archive/publication; protocol=HTML; internal triage only, not public authority or rights clearance","not present in existing source registry, global edge, contemporary scan, or v1 nonmainstream target URL/name keys"
NLCV30223,Estonian Museum of Applied Art and Design,Eastern Europe / Caucasus,Baltics,Estonia,design museum,museum,HTML,https://www.etdm.ee/,1900,2026,1830-1930; 1931-1970; 1971-2000; 2001-2026,graphic design; posters; applied art; exhibitions,source-level metadata and source-link discovery,html_metadata_adapter,IMG00/IMG02 only after item-level source and rights review; no IMG01/IMG03 automatic upgrade,"source title, description, collection scope, catalog terms, and stable links",source-hosted review,item rights vary; source-level discovery only,P1,candidate,,82,A,"region=Eastern Europe / Caucasus; class=design museum; protocol=HTML; internal triage only, not public authority or rights clearance","not present in existing source registry, global edge, contemporary scan, or v1 nonmainstream target URL/name keys"
NLCV30224,Latvian Centre for Contemporary Art Archive,Eastern Europe / Caucasus,Baltics,Latvia,art archive,nonprofit,HTML,https://lcca.lv/,1990,2026,1971-2000; 2001-2026,exhibition graphics; publications; contemporary visual culture,source-level metadata and source-link discovery,html_metadata_adapter,IMG00/IMG02 only after item-level source and rights review; no IMG01/IMG03 automatic upgrade,"source title, description, collection scope, catalog terms, and stable links",source-hosted review,item rights vary; source-level discovery only,P2,candidate,,70,B,"region=Eastern Europe / Caucasus; class=art archive; protocol=HTML; internal triage only, not public authority or rights clearance","not present in existing source registry, global edge, contemporary scan, or v1 nonmainstream target URL/name keys"
NLCV30225,Lithuanian Design Forum,Eastern Europe / Caucasus,Baltics,Lithuania,design organization archive,nonprofit,HTML,https://dizainoforumas.lt/,2000,2026,1971-2000; 2001-2026,graphic design; awards; exhibitions; contemporary projects,source-level metadata and source-link discovery,html_metadata_adapter,IMG00/IMG02 only after item-level source and rights review; no IMG01/IMG03 automatic upgrade,"source title, description, collection scope, catalog terms, and stable links",source-hosted review,item rights vary; source-level discovery only,P2,candidate,,70,B,"region=Eastern Europe / Caucasus; class=design organization archive; protocol=HTML; internal triage only, not public authority or rights clearance","not present in existing source registry, global edge, contemporary scan, or v1 nonmainstream target URL/name keys"
NLCV30226,Cook Islands Library and Museum,Oceania / Indigenous,Pacific,Cook Islands,community library and museum,community,HTML,https://cook-islands-library-museum.org/,1900,2026,1830-1930; 1931-1970; 1971-2000; 2001-2026,archives; photographs; cultural print,source-level metadata and source-link discovery,html_metadata_adapter,IMG00/IMG02 only after item-level source and rights review; no IMG01/IMG03 automatic upgrade,"source title, description, collection scope, catalog terms, and stable links",community_or_cultural_review,item rights vary; source-level discovery only,P2,candidate,,58,C,"region=Oceania / Indigenous; class=community library and museum; protocol=HTML; internal triage only, not public authority or rights clearance","not present in existing source registry, global edge, contemporary scan, or v1 nonmainstream target URL/name keys"
NLCV30227,Tonga National Museum,Oceania / Indigenous,Pacific,Tonga,national museum archive,national,HTML,https://tongamuseum.com/,1900,2026,1830-1930; 1931-1970; 1971-2000; 2001-2026,museum records; cultural print; photographs,source-level metadata and source-link discovery,html_metadata_adapter,IMG00/IMG02 only after item-level source and rights review; no IMG01/IMG03 automatic upgrade,"source title, description, collection scope, catalog terms, and stable links",community_or_cultural_review,item rights vary; source-level discovery only,P2,candidate,,68,B,"region=Oceania / Indigenous; class=national museum archive; protocol=HTML; internal triage only, not public authority or rights clearance","not present in existing source registry, global edge, contemporary scan, or v1 nonmainstream target URL/name keys"
NLCV30228,Pacific Virtual Museum,Oceania / Indigenous,Pacific,Pacific,regional cultural aggregator,regional,HTML,https://pacificvirtualmuseum.org/,1830,2026,1830-1930; 1931-1970; 1971-2000; 2001-2026,cultural records; photographs; source links; visual culture,source-level metadata and source-link discovery,aggregator_metadata_adapter,IMG00/IMG02 only after item-level source and rights review; no IMG01/IMG03 automatic upgrade,"source title, description, collection scope, catalog terms, and stable links",community_or_cultural_review,item rights vary; source-level discovery only,P1,candidate,,62,C,"region=Oceania / Indigenous; class=regional cultural aggregator; protocol=HTML; internal triage only, not public authority or rights clearance","not present in existing source registry, global edge, contemporary scan, or v1 nonmainstream target URL/name keys"
