blocker_type,severity,source_file,capture_id,surface_id,year,region,image_state,source_name,title,source_url,image_url,recommendation
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1385,SURF-CRG2026R1385,1950,Unresolved region,IMG03,Wikimedia Commons file source / Mothers' Crusade for Victory over Communism LCCN2015648093.tif / page 66040501,Mothers' Crusade for Victory over Communism LCCN2015648093.tif,https://commons.wikimedia.org/wiki/File:Mothers%27_Crusade_for_Victory_over_Communism_LCCN2015648093.tif,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Mothers%27_Crusade_for_Victory_over_Communism_LCCN2015648093.tif/lossy-page1-1280px-Mothers%27_Crusade_for_Victory_over_Communism_LCCN2015648093.tif.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1386,SURF-CRG2026R1386,1950,Unresolved region,IMG03,"Wikimedia Commons file source / Psychological warfare leaflet by Colonel Lê Trí Tín, Province Chief of Quang Nam 01.jpg / page 132628065","Psychological warfare leaflet by Colonel Lê Trí Tín, Province Chief of Quang Nam 01.jpg","https://commons.wikimedia.org/wiki/File:Psychological_warfare_leaflet_by_Colonel_L%C3%AA_Tr%C3%AD_T%C3%ADn,_Province_Chief_of_Quang_Nam_01.jpg",https://upload.wikimedia.org/wikipedia/commons/6/6a/Psychological_warfare_leaflet_by_Colonel_L%C3%AA_Tr%C3%AD_T%C3%ADn%2C_Province_Chief_of_Quang_Nam_01.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1387,SURF-CRG2026R1387,1950,Unresolved region,IMG03,"Wikimedia Commons file source / Psychological warfare leaflet by Colonel Lê Trí Tín, Province Chief of Quang Nam 02.jpg / page 132628066","Psychological warfare leaflet by Colonel Lê Trí Tín, Province Chief of Quang Nam 02.jpg","https://commons.wikimedia.org/wiki/File:Psychological_warfare_leaflet_by_Colonel_L%C3%AA_Tr%C3%AD_T%C3%ADn,_Province_Chief_of_Quang_Nam_02.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a0/Psychological_warfare_leaflet_by_Colonel_L%C3%AA_Tr%C3%AD_T%C3%ADn%2C_Province_Chief_of_Quang_Nam_02.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1388,SURF-CRG2026R1388,1950,Unresolved region,IMG03,Wikimedia Commons file source / Rashomon poster 3.jpg / page 110842916,Rashomon poster 3.jpg,https://commons.wikimedia.org/wiki/File:Rashomon_poster_3.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Rashomon_poster_3.jpg/1280px-Rashomon_poster_3.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1389,SURF-CRG2026R1389,1950,Unresolved region,IMG03,"Wikimedia Commons file source / Southern Pacific Shasta Daylight poster, 1950.jpg / page 175637050","Southern Pacific Shasta Daylight poster, 1950.jpg","https://commons.wikimedia.org/wiki/File:Southern_Pacific_Shasta_Daylight_poster,_1950.jpg",https://upload.wikimedia.org/wikipedia/commons/5/50/Southern_Pacific_Shasta_Daylight_poster%2C_1950.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1390,SURF-CRG2026R1390,1950,Unresolved region,IMG03,Wikimedia Commons file source / Stamp 1950 Spain MiNrZC53 pm B002.jpg / page 115023197,Stamp 1950 Spain MiNrZC53 pm B002.jpg,https://commons.wikimedia.org/wiki/File:Stamp_1950_Spain_MiNrZC53_pm_B002.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bc/Stamp_1950_Spain_MiNrZC53_pm_B002.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1391,SURF-CRG2026R1391,1950,Unresolved region,IMG03,Wikimedia Commons file source / Stamp Irl 1950 2shillings 6d booklet.jpg / page 61403496,Stamp Irl 1950 2shillings 6d booklet.jpg,https://commons.wikimedia.org/wiki/File:Stamp_Irl_1950_2shillings_6d_booklet.jpg,https://upload.wikimedia.org/wikipedia/commons/a/aa/Stamp_Irl_1950_2shillings_6d_booklet.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1392,SURF-CRG2026R1392,1950,Unresolved region,IMG03,Wikimedia Commons file source / Stamp UK Tripolitania 1950 10mal.jpg / page 357858,Stamp UK Tripolitania 1950 10mal.jpg,https://commons.wikimedia.org/wiki/File:Stamp_UK_Tripolitania_1950_10mal.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2b/Stamp_UK_Tripolitania_1950_10mal.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1393,SURF-CRG2026R1393,1950,Unresolved region,IMG03,Wikimedia Commons file source / Stuffed Toy Snoopy - DPLA - f8860f408a8799d350068ae00a3f6ace (page 1).jpg / page 169592475,Stuffed Toy Snoopy - DPLA - f8860f408a8799d350068ae00a3f6ace (page 1).jpg,https://commons.wikimedia.org/wiki/File:Stuffed_Toy_Snoopy_-_DPLA_-_f8860f408a8799d350068ae00a3f6ace_(page_1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Stuffed_Toy_Snoopy_-_DPLA_-_f8860f408a8799d350068ae00a3f6ace_%28page_1%29.jpg/1280px-Stuffed_Toy_Snoopy_-_DPLA_-_f8860f408a8799d350068ae00a3f6ace_%28page_1%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1394,SURF-CRG2026R1394,1950,Unresolved region,IMG03,"Wikimedia Commons file source / Stålex bandspelare, brochure.JPG / page 25265125","Stålex bandspelare, brochure.JPG","https://commons.wikimedia.org/wiki/File:St%C3%A5lex_bandspelare,_brochure.JPG",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/St%C3%A5lex_bandspelare%2C_brochure.JPG/1280px-St%C3%A5lex_bandspelare%2C_brochure.JPG,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1396,SURF-CRG2026R1396,1950,Unresolved region,IMG03,"Wikimedia Commons file source / Tolnai LP 16, brochure.JPG / page 25264737","Tolnai LP 16, brochure.JPG","https://commons.wikimedia.org/wiki/File:Tolnai_LP_16,_brochure.JPG",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Tolnai_LP_16%2C_brochure.JPG/1280px-Tolnai_LP_16%2C_brochure.JPG,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1397,SURF-CRG2026R1397,1950,Unresolved region,IMG03,"Wikimedia Commons file source / Tolnai LP 20, brochure.JPG / page 25264881","Tolnai LP 20, brochure.JPG","https://commons.wikimedia.org/wiki/File:Tolnai_LP_20,_brochure.JPG",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Tolnai_LP_20%2C_brochure.JPG/1280px-Tolnai_LP_20%2C_brochure.JPG,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1398,SURF-CRG2026R1398,1950,Unresolved region,IMG03,Wikimedia Commons file source / Tostal 2 half stamp.gif / page 2494253,Tostal 2 half stamp.gif,https://commons.wikimedia.org/wiki/File:Tostal_2_half_stamp.gif,https://upload.wikimedia.org/wikipedia/commons/9/99/Tostal_2_half_stamp.gif,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1399,SURF-CRG2026R1399,1950,Unresolved region,IMG03,Wikimedia Commons file source / UMM 1964 MiNr0025A pm B002.jpg / page 67844838,UMM 1964 MiNr0025A pm B002.jpg,https://commons.wikimedia.org/wiki/File:UMM_1964_MiNr0025A_pm_B002.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/UMM_1964_MiNr0025A_pm_B002.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1410,SURF-CRG2026R1410,1951,Unresolved region,IMG03,Wikimedia Commons file source / Christmas-and-Lucia-posters-still-in-a-pastry-shop-window-in-Råsunda-391833518811.jpg / page 75410230,Christmas-and-Lucia-posters-still-in-a-pastry-shop-window-in-Råsunda-391833518811.jpg,https://commons.wikimedia.org/wiki/File:Christmas-and-Lucia-posters-still-in-a-pastry-shop-window-in-R%C3%A5sunda-391833518811.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Christmas-and-Lucia-posters-still-in-a-pastry-shop-window-in-R%C3%A5sunda-391833518811.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1411,SURF-CRG2026R1411,1951,Unresolved region,IMG03,Wikimedia Commons file source / DBP 1951 123 Posthorn.jpg / page 4796335,DBP 1951 123 Posthorn.jpg,https://commons.wikimedia.org/wiki/File:DBP_1951_123_Posthorn.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/DBP_1951_123_Posthorn.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1412,SURF-CRG2026R1412,1951,Unresolved region,IMG03,Wikimedia Commons file source / My Father Deceived Me.jpg / page 123429232,My Father Deceived Me.jpg,https://commons.wikimedia.org/wiki/File:My_Father_Deceived_Me.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/My_Father_Deceived_Me.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1413,SURF-CRG2026R1413,1951,Unresolved region,IMG03,Wikimedia Commons file source / The Soviet Union 1951 CPA 1646 stamp (Air sports in the USSR. Aircraft modelers).jpg / page 127805434,The Soviet Union 1951 CPA 1646 stamp (Air sports in the USSR. Aircraft modelers).jpg,https://commons.wikimedia.org/wiki/File:The_Soviet_Union_1951_CPA_1646_stamp_(Air_sports_in_the_USSR._Aircraft_modelers).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/The_Soviet_Union_1951_CPA_1646_stamp_%28Air_sports_in_the_USSR._Aircraft_modelers%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1414,SURF-CRG2026R1414,1951,Unresolved region,IMG03,Wikimedia Commons file source / Ubrizsy G. A nv. gyak kézikönyve 1. kiadás -1951.jpg / page 172190543,Ubrizsy G. A nv. gyak kézikönyve 1. kiadás -1951.jpg,https://commons.wikimedia.org/wiki/File:Ubrizsy_G._A_nv._gyak_k%C3%A9zik%C3%B6nyve_1._kiad%C3%A1s_-1951.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4d/Ubrizsy_G._A_nv._gyak_k%C3%A9zik%C3%B6nyve_1._kiad%C3%A1s_-1951.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1420,SURF-CRG2026R1420,1952,Unresolved region,IMG03,Wikimedia Commons file source / Arab Legion military dictionary (1952) Book Cover.png / page 146327313,Arab Legion military dictionary (1952) Book Cover.png,https://commons.wikimedia.org/wiki/File:Arab_Legion_military_dictionary_(1952)_Book_Cover.png,https://upload.wikimedia.org/wikipedia/commons/8/86/Arab_Legion_military_dictionary_%281952%29_Book_Cover.png,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1421,SURF-CRG2026R1421,1952,Unresolved region,IMG03,Wikimedia Commons file source / Chit Thet Wai film poster.jpg / page 109459010,Chit Thet Wai film poster.jpg,https://commons.wikimedia.org/wiki/File:Chit_Thet_Wai_film_poster.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Chit_Thet_Wai_film_poster.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1423,SURF-CRG2026R1423,1952,Unresolved region,IMG03,Wikimedia Commons file source / Fhrs ūṯāʾiq al-šām fī ʿhd mḥmd ʿlī al-kbīr book cover.jpg / page 116286843,Fhrs ūṯāʾiq al-šām fī ʿhd mḥmd ʿlī al-kbīr book cover.jpg,https://commons.wikimedia.org/wiki/File:Fhrs_%C5%AB%E1%B9%AF%C4%81%CA%BEiq_al-%C5%A1%C4%81m_f%C4%AB_%CA%BFhd_m%E1%B8%A5md_%CA%BFl%C4%AB_al-kb%C4%ABr_book_cover.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Fhrs_%C5%AB%E1%B9%AF%C4%81%CA%BEiq_al-%C5%A1%C4%81m_f%C4%AB_%CA%BFhd_m%E1%B8%A5md_%CA%BFl%C4%AB_al-kb%C4%ABr_book_cover.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1424,SURF-CRG2026R1424,1952,Unresolved region,IMG03,"Wikimedia Commons file source / Frans Hals after - Round portrait of Verdonk, Apollo magazine cover, July 1952.jpg / page 128737272","Frans Hals after - Round portrait of Verdonk, Apollo magazine cover, July 1952.jpg","https://commons.wikimedia.org/wiki/File:Frans_Hals_after_-_Round_portrait_of_Verdonk,_Apollo_magazine_cover,_July_1952.jpg",https://upload.wikimedia.org/wikipedia/commons/e/e6/Frans_Hals_after_-_Round_portrait_of_Verdonk%2C_Apollo_magazine_cover%2C_July_1952.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1425,SURF-CRG2026R1425,1952,Unresolved region,IMG03,Wikimedia Commons file source / Hibari no saakasu kanashiki kobato poster.jpg / page 5762069,Hibari no saakasu kanashiki kobato poster.jpg,https://commons.wikimedia.org/wiki/File:Hibari_no_saakasu_kanashiki_kobato_poster.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/Hibari_no_saakasu_kanashiki_kobato_poster.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1426,SURF-CRG2026R1426,1952,Unresolved region,IMG03,Wikimedia Commons file source / League of Women Voters of Winston-Salem Bulletin (1952-1992) - DPLA - 88f3caa36b258036cc1ea55138f3190f (page 10).jpg / page 87963154,League of Women Voters of Winston-Salem Bulletin (1952-1992) - DPLA - 88f3caa36b258036cc1ea55138f3190f (page 10).jpg,https://commons.wikimedia.org/wiki/File:League_of_Women_Voters_of_Winston-Salem_Bulletin_(1952-1992)_-_DPLA_-_88f3caa36b258036cc1ea55138f3190f_(page_10).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/League_of_Women_Voters_of_Winston-Salem_Bulletin_%281952-1992%29_-_DPLA_-_88f3caa36b258036cc1ea55138f3190f_%28page_10%29.jpg/1280px-League_of_Women_Voters_of_Winston-Salem_Bulletin_%281952-1992%29_-_DPLA_-_88f3caa36b258036cc1ea55138f3190f_%28page_10%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1427,SURF-CRG2026R1427,1952,Unresolved region,IMG03,Wikimedia Commons file source / League of Women Voters of Winston-Salem Bulletin (1952-1992) - DPLA - 88f3caa36b258036cc1ea55138f3190f (page 103).jpg / page 87963941,League of Women Voters of Winston-Salem Bulletin (1952-1992) - DPLA - 88f3caa36b258036cc1ea55138f3190f (page 103).jpg,https://commons.wikimedia.org/wiki/File:League_of_Women_Voters_of_Winston-Salem_Bulletin_(1952-1992)_-_DPLA_-_88f3caa36b258036cc1ea55138f3190f_(page_103).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/League_of_Women_Voters_of_Winston-Salem_Bulletin_%281952-1992%29_-_DPLA_-_88f3caa36b258036cc1ea55138f3190f_%28page_103%29.jpg/1280px-League_of_Women_Voters_of_Winston-Salem_Bulletin_%281952-1992%29_-_DPLA_-_88f3caa36b258036cc1ea55138f3190f_%28page_103%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
unresolved_region,P1,capture_batch_commons_open_release_gate_expansion_2026_records.csv,CRG2026R1428,SURF-CRG2026R1428,1952,Unresolved region,IMG03,Wikimedia Commons file source / League of Women Voters of Winston-Salem Bulletin (1952-1992) - DPLA - 88f3caa36b258036cc1ea55138f3190f (page 104).jpg / page 87963949,League of Women Voters of Winston-Salem Bulletin (1952-1992) - DPLA - 88f3caa36b258036cc1ea55138f3190f (page 104).jpg,https://commons.wikimedia.org/wiki/File:League_of_Women_Voters_of_Winston-Salem_Bulletin_(1952-1992)_-_DPLA_-_88f3caa36b258036cc1ea55138f3190f_(page_104).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/League_of_Women_Voters_of_Winston-Salem_Bulletin_%281952-1992%29_-_DPLA_-_88f3caa36b258036cc1ea55138f3190f_%28page_104%29.jpg/1280px-League_of_Women_Voters_of_Winston-Salem_Bulletin_%281952-1992%29_-_DPLA_-_88f3caa36b258036cc1ea55138f3190f_%28page_104%29.jpg,Repair controlled geography before final promotion; do not count unresolved rows as region coverage.
