surface_id,capture_id,year,title,source_name,region,image_state,surface_type,publication_role,source_scope,source_reading_text_length,reading_text_length,compound_children,review_reason
SURF-CRG2026R3616,CRG2026R3616,1985,اتوبوس (پوستر ۱-۳).jpg,Wikimedia Commons file source / اتوبوس (پوستر ۱-۳).jpg / page 157592205,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,87,1798,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3617,CRG2026R3617,1985,بايكوت (پوستر ۱-۲).jpg,Wikimedia Commons file source / بايكوت (پوستر ۱-۲).jpg / page 157628318,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,87,1829,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3618,CRG2026R3618,1985,بايكوت (پوستر ۲-۲).jpg,Wikimedia Commons file source / بايكوت (پوستر ۲-۲).jpg / page 157628330,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,87,1813,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3619,CRG2026R3619,1985,بلمی به سوی ساحل (پوستر).jpg,Wikimedia Commons file source / بلمی به سوی ساحل (پوستر).jpg / page 157628873,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,93,1816,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3620,CRG2026R3620,1985,بهار (پوستر).jpg,Wikimedia Commons file source / بهار (پوستر).jpg / page 157629060,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,81,1756,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3621,CRG2026R3621,1985,جاده های سرد (پوستر ۱-۲).jpg,Wikimedia Commons file source / جاده های سرد (پوستر ۱-۲).jpg / page 157767788,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,93,1843,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3622,CRG2026R3622,1985,جدال (پوستر ۱-۲).jpg,Wikimedia Commons file source / جدال (پوستر ۱-۲).jpg / page 157767818,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,85,1819,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3623,CRG2026R3623,1985,جستجو در شهر (پوستر ۱-۲).jpg,Wikimedia Commons file source / جستجو در شهر (پوستر ۱-۲).jpg / page 157767850,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,93,1828,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3624,CRG2026R3624,1985,خط پایان (پوستر).jpg,Wikimedia Commons file source / خط پایان (پوستر).jpg / page 157807521,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,85,1776,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3625,CRG2026R3625,1985,زنگ‌ها (پوستر ۲-۲).jpg,Wikimedia Commons file source / زنگ‌ها (پوستر ۲-۲).jpg / page 158140049,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,87,1813,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3626,CRG2026R3626,1985,سامان (پوستر ۲-۴).jpg,Wikimedia Commons file source / سامان (پوستر ۲-۴).jpg / page 158140336,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,86,1824,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3627,CRG2026R3627,1985,سمندر (پوستر).jpg,Wikimedia Commons file source / سمندر (پوستر).jpg / page 158233954,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,82,1773,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3628,CRG2026R3628,1985,مدرک جرم (پوستر ۲).jpg,Wikimedia Commons file source / مدرک جرم (پوستر ۲).jpg / page 158985573,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,87,1786,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3629,CRG2026R3629,1985,مرگ گرگها (پوستر ۲).jpg,Wikimedia Commons file source / مرگ گرگها (پوستر ۲).jpg / page 158510894,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,88,1818,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3630,CRG2026R3630,1985,پدربزرگ (پوستر).jpg,Wikimedia Commons file source / پدربزرگ (پوستر).jpg / page 157673459,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,84,1783,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3631,CRG2026R3631,1985,گریز از شهر (پوستر ۲).jpg,Wikimedia Commons file source / گریز از شهر (پوستر ۲).jpg / page 158396275,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,90,1844,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3632,CRG2026R3632,1985,گمشده (پوستر ۲).jpg,Wikimedia Commons file source / گمشده (پوستر ۲).jpg / page 158396534,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,84,1798,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3633,CRG2026R3633,1985,یوزپلنگ (پوستر).jpg,Wikimedia Commons file source / یوزپلنگ (پوستر).jpg / page 158513047,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,84,1771,0,single_anchor_no_subsheet_relation
SURF-SBC1970R0021,SBC1970R0021,1986,African American Images Reception,Los Angeles Public Library Tessa / CONTENTdm,Mexico,IMG02,sheet,main_sheet,single_anchor_record,495,2365,0,single_anchor_no_subsheet_relation
SURF-CCT2026R03393,CCT2026R03393,1986,Artex poster image.jpg,Wikimedia Commons file source / Artex poster image.jpg / page 15715438,Aotearoa New Zealand,IMG03,sheet,main_sheet,single_anchor_record,425,3015,0,single_anchor_no_subsheet_relation
SURF-CRB2026V3R00151,CRB2026V3R00151,1986,Book cover by Ali Uskudari (S1986.23).jpg,Wikimedia Commons file source / Book cover by Ali Uskudari (S1986.23).jpg / page 118262428,Turkey,IMG03,sheet,main_sheet,single_anchor_record,311,2209,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02781,CCT2026R02781,1986,Cloud Home movie poster.jpg,Wikimedia Commons file source / Cloud Home movie poster.jpg / page 89025535,Iran,IMG03,sheet,main_sheet,single_anchor_record,141,1960,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02782,CCT2026R02782,1986,Death of the Wolves movie poster.jpg,Wikimedia Commons file source / Death of the Wolves movie poster.jpg / page 89025812,Iran,IMG03,sheet,main_sheet,single_anchor_record,168,2031,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02783,CCT2026R02783,1986,Fusillade movie poster.jpg,Wikimedia Commons file source / Fusillade movie poster.jpg / page 89078574,Iran,IMG03,sheet,main_sheet,single_anchor_record,138,1969,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02784,CCT2026R02784,1986,Let Me Live movie poster.jpg,Wikimedia Commons file source / Let Me Live movie poster.jpg / page 89071710,Iran,IMG03,sheet,main_sheet,single_anchor_record,144,2002,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02785,CCT2026R02785,1986,Lost movie poster.jpg,Wikimedia Commons file source / Lost movie poster.jpg / page 89071734,Iran,IMG03,sheet,main_sheet,single_anchor_record,123,1919,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03077,CAW2026R03077,1986,Madonna-open-your-heart-abre-to-corazon-sire.jpg,Wikimedia Commons file source / Madonna-open-your-heart-abre-to-corazon-sire.jpg / page 90194608,Latin America,IMG03,sheet,main_sheet,single_anchor_record,484,2567,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03078,CAW2026R03078,1986,Madonna-white-heat-temperatura-incandecente-sire.jpg,Wikimedia Commons file source / Madonna-white-heat-temperatura-incandecente-sire.jpg / page 90194607,Latin America,IMG03,sheet,main_sheet,single_anchor_record,493,2589,0,single_anchor_no_subsheet_relation
SURF-GAPIT2026R037,GAPIT2026R037,1986,NAIDOC 1986 Poster,NAIDOC Poster Gallery,Australia / Indigenous,IMG02,sheet,main_sheet,single_anchor_record,620,2436,0,single_anchor_no_subsheet_relation
SURF-GAPIT2026R038,GAPIT2026R038,1986,"Poster, 'For good, strong nuclear free legislation'",Te Papa Collections Online,Aotearoa New Zealand,IMG02,sheet,main_sheet,single_anchor_record,1017,2603,0,single_anchor_no_subsheet_relation
SURF-GSU2026R037,GSU2026R037,1986,"Rampway, 1986",Georgia State University Library Digital Collections / CONTENTdm,United States,IMG02,sheet,main_sheet,single_anchor_record,2410,3309,0,single_anchor_no_subsheet_relation
SURF-CCT2026R00644,CCT2026R00644,1986,"South Africa 1986 variable value stamp 00,14 Mi 1.2.jpg","Wikimedia Commons file source / South Africa 1986 variable value stamp 00,14 Mi 1.2.jpg / page 98255414",South Africa,IMG03,sheet,main_sheet,single_anchor_record,297,2187,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03081,CAW2026R03081,1986,"South Yemen postage stamp depicting Vladimir Lenin, 1986.jpg","Wikimedia Commons file source / South Yemen postage stamp depicting Vladimir Lenin, 1986.jpg / page 165718551",Yemen,IMG03,sheet,main_sheet,single_anchor_record,1013,2630,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03075,CAW2026R03075,1986,Stamp of Finland - 1986 - Colnect 314400 - 1 - Modern Buildings.jpeg,Wikimedia Commons file source / Stamp of Finland - 1986 - Colnect 314400 - 1 - Modern Buildings.jpeg / page 98480208,Bulgaria,IMG03,sheet,main_sheet,single_anchor_record,368,2309,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04086,CCT2026R04086,1986,Stamp of Indonesia - 1986 - Colnect 256096 - UNICEF.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1986 - Colnect 256096 - UNICEF.jpeg / page 114750074,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,175,2576,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04087,CCT2026R04087,1986,Stamp of Indonesia - 1986 - Colnect 256097 - UNICEF.jpeg,Wikimedia Commons file source / Stamp of Indonesia - 1986 - Colnect 256097 - UNICEF.jpeg / page 114750135,Indonesia,IMG03,sheet,main_sheet,single_anchor_record,158,2515,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3635,CRG2026R3635,1986,Stamp of Seychelles - 1986 - Colnect 471118 - Visit of Pope John Paul II.jpeg,Wikimedia Commons file source / Stamp of Seychelles - 1986 - Colnect 471118 - Visit of Pope John Paul II.jpeg / page 115239587,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,220,2659,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03080,CAW2026R03080,1986,"Syrian postage stamp commemorating International Workers' Day, 1986.jpg","Wikimedia Commons file source / Syrian postage stamp commemorating International Workers' Day, 1986.jpg / page 175600733",Syria,IMG03,sheet,main_sheet,single_anchor_record,450,2383,0,single_anchor_no_subsheet_relation
SURF-CCT2026R03186,CCT2026R03186,1986,"Syrian postage stamp commemorating the International Day of Cooperation with the Palestinian People, 1986.jpg","Wikimedia Commons file source / Syrian postage stamp commemorating the International Day of Cooperation with the Palestinian People, 1986.jpg / page 176102594",Palestine / transnational,IMG03,sheet,main_sheet,single_anchor_record,728,2816,0,single_anchor_no_subsheet_relation
SURF-CPB2026R0085,CPB2026R0085,1986,"US Army Reserve recruiting poster, c. 1986.jpg","Wikimedia Commons file source / US Army Reserve recruiting poster, c. 1986.jpg / page 93907998",Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,200,2042,0,single_anchor_no_subsheet_relation
SURF-GSU2026R038,GSU2026R038,1986,"Unitarian Universalist Lesbian and Gay Community Newsletters, 1986",Georgia State University Library Digital Collections / CONTENTdm,United States,IMG02,sheet,main_sheet,single_anchor_record,592,2716,0,single_anchor_no_subsheet_relation
SURF-FGC2026R00010,FGC2026R00010,1986,Цветы Постер концерта в Лайм Лайт.jpg,Wikimedia Commons file source / Цветы Постер концерта в Лайм Лайт.jpg / page 30554388,Russia,IMG03,sheet,main_sheet,single_anchor_record,391,2564,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3636,CRG2026R3636,1986,اجاره نشین ها (پوستر ۳-۵).jpg,Wikimedia Commons file source / اجاره نشین ها (پوستر ۳-۵).jpg / page 157592237,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,94,1848,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3637,CRG2026R3637,1986,ترن (پوستر ۲).jpg,Wikimedia Commons file source / ترن (پوستر ۲).jpg / page 157733578,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,82,1761,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3638,CRG2026R3638,1986,ترن (پوستر ۲-۲).jpg,Wikimedia Commons file source / ترن (پوستر ۲-۲).jpg / page 157733574,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,84,1783,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3639,CRG2026R3639,1986,تصویر آخر (پوستر انگلیسی).jpg,Wikimedia Commons file source / تصویر آخر (پوستر انگلیسی).jpg / page 157733652,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,94,1864,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3640,CRG2026R3640,1986,تیرباران (پوستر ۱-۲).jpg,Wikimedia Commons file source / تیرباران (پوستر ۱-۲).jpg / page 157767745,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,89,1839,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3641,CRG2026R3641,1986,رابطه (پوستر).jpg,Wikimedia Commons file source / رابطه (پوستر).jpg / page 157937212,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,82,1773,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3642,CRG2026R3642,1986,سراب (پوستر ۱-۳).jpg,Wikimedia Commons file source / سراب (پوستر ۱-۳).jpg / page 158140569,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,85,1776,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3643,CRG2026R3643,1986,شیر سنگی (لوگو).jpg,Wikimedia Commons file source / شیر سنگی (لوگو).jpg / page 159254365,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,84,1798,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3644,CRG2026R3644,1986,ملاقات (پوستر).jpg,Wikimedia Commons file source / ملاقات (پوستر).jpg / page 158500281,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,83,1809,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3645,CRG2026R3645,1986,نمایی از فیلم اجاره‌نشین‌ها.jpg,Wikimedia Commons file source / نمایی از فیلم اجاره‌نشین‌ها.jpg / page 158583980,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,96,1843,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3646,CRG2026R3646,1986,وکیل اول (پوستر).jpg,Wikimedia Commons file source / وکیل اول (پوستر).jpg / page 158512827,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,85,1776,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3647,CRG2026R3647,1986,چمدان (پوستر).jpg,Wikimedia Commons file source / چمدان (پوستر).jpg / page 157767965,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,82,1788,0,single_anchor_no_subsheet_relation
SURF-CRG2026R3648,CRG2026R3648,1986,گزارش یک قتل (پوستر انگلیسی).jpg,Wikimedia Commons file source / گزارش یک قتل (پوستر انگلیسی).jpg / page 158396306,Global / transnational,IMG03,sheet,main_sheet,single_anchor_record,97,1879,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02786,CCT2026R02786,1987,A Report on a Murder movie poster.jpg,Wikimedia Commons file source / A Report on a Murder movie poster.jpg / page 89078685,Iran,IMG03,sheet,main_sheet,single_anchor_record,171,2051,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04364,CCT2026R04364,1987,Benigno Aquino Jr 1987 stamp of the Philippines.jpg,Wikimedia Commons file source / Benigno Aquino Jr 1987 stamp of the Philippines.jpg / page 49722133,Philippines,IMG03,sheet,main_sheet,single_anchor_record,314,2885,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03086,CAW2026R03086,1987,Book of Mormon - Fijian.jpg,Wikimedia Commons file source / Book of Mormon - Fijian.jpg / page 90919206,Fiji,IMG03,sheet,main_sheet,single_anchor_record,383,2244,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02787,CCT2026R02787,1987,Captain Khorshid movie poster.jpg,Wikimedia Commons file source / Captain Khorshid movie poster.jpg / page 89026616,Iran,IMG03,sheet,main_sheet,single_anchor_record,159,2031,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02788,CCT2026R02788,1987,Caught movie poster.jpg,Wikimedia Commons file source / Caught movie poster.jpg / page 89026674,Iran,IMG03,sheet,main_sheet,single_anchor_record,129,1957,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02789,CCT2026R02789,1987,Crisis movie poster.jpg,Wikimedia Commons file source / Crisis movie poster.jpg / page 89025690,Iran,IMG03,sheet,main_sheet,single_anchor_record,129,1937,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02790,CCT2026R02790,1987,Dowry for Robab movie poster.jpg,Wikimedia Commons file source / Dowry for Robab movie poster.jpg / page 89026162,Iran,IMG03,sheet,main_sheet,single_anchor_record,156,2033,0,single_anchor_no_subsheet_relation
SURF-CAW2026R03085,CAW2026R03085,1987,Folleto Papa Chile.jpg,Wikimedia Commons file source / Folleto Papa Chile.jpg / page 16257375,Chile,IMG03,sheet,main_sheet,single_anchor_record,606,2720,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02791,CCT2026R02791,1987,Footprint in the Sand movie poster.jpg,Wikimedia Commons file source / Footprint in the Sand movie poster.jpg / page 89028038,Iran,IMG03,sheet,main_sheet,single_anchor_record,174,2052,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02792,CCT2026R02792,1987,Gharibe movie poster.jpg,Wikimedia Commons file source / Gharibe movie poster.jpg / page 89027871,Iran,IMG03,sheet,main_sheet,single_anchor_record,132,1946,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02793,CCT2026R02793,1987,Jamil movie poster (v1).jpg,Wikimedia Commons file source / Jamil movie poster (v1).jpg / page 89079039,Iran,IMG03,sheet,main_sheet,single_anchor_record,131,1974,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02794,CCT2026R02794,1987,Land of Hopes movie poster.jpg,Wikimedia Commons file source / Land of Hopes movie poster.jpg / page 89071695,Iran,IMG03,sheet,main_sheet,single_anchor_record,150,2004,0,single_anchor_no_subsheet_relation
SURF-CCT2026R04365,CCT2026R04365,1987,Letran 1987 400 Years Dominicans Letran Stamp.jpg,Wikimedia Commons file source / Letran 1987 400 Years Dominicans Letran Stamp.jpg / page 175145898,Philippines,IMG03,sheet,main_sheet,single_anchor_record,251,2234,0,single_anchor_no_subsheet_relation
SURF-CCT2026R02795,CCT2026R02795,1987,Manuscripts movie poster.jpg,Wikimedia Commons file source / Manuscripts movie poster.jpg / page 89078642,Iran,IMG03,sheet,main_sheet,single_anchor_record,144,1961,0,single_anchor_no_subsheet_relation
