batch_id,priority,source_name,dominant_repair_family,candidate_objects,batch_candidate_limit,estimated_weighted_gap_points,source_visible_gap_objects,verified_open_gap_objects,image_state_mix,source_family_route,item_level_evidence_contract,raw_payload_policy,automatic_upgrade_allowed,network_required_for_execution,sample_surface_ids
IMG-RIGHTS-BATCH-0679,P2,Museum of Skopje Old Bazaar,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0432
IMG-RIGHTS-BATCH-0680,P2,Museum of the City of Rosario Wladimir Mikielievich,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0260
IMG-RIGHTS-BATCH-0681,P2,"Museum of the Fidahin movement ""Zoravar Andranik""",img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0165
IMG-RIGHTS-BATCH-0682,P2,Museum of the Future,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0092
IMG-RIGHTS-BATCH-0683,P2,Museum of the Macedonian Struggle,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0203
IMG-RIGHTS-BATCH-0684,P2,Museum «Rescued Art Values»,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0428
IMG-RIGHTS-BATCH-0685,P2,Muso Kunda Museum of Women,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0115
IMG-RIGHTS-BATCH-0686,P2,Musée de la photographie de Madagascar,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0112
IMG-RIGHTS-BATCH-0687,P2,Muzei Lidskogo brovara,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0174
IMG-RIGHTS-BATCH-0688,P2,NUST Library,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0144
IMG-RIGHTS-BATCH-0689,P2,National Archaeological Museum of Korçë,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0155
IMG-RIGHTS-BATCH-0690,P2,National Archives of Uruguay,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0349
IMG-RIGHTS-BATCH-0691,P2,National Gallery Singapore Collection,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-ESR1931R051
IMG-RIGHTS-BATCH-0692,P2,National Library,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0373
IMG-RIGHTS-BATCH-0693,P2,National Library José Martí,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0071
IMG-RIGHTS-BATCH-0694,P2,National Library Service of Malawi,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0114
IMG-RIGHTS-BATCH-0695,P2,National Library and Archives of Iran,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-ESR1931R030
IMG-RIGHTS-BATCH-0696,P2,National Library of Algeria,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0098
IMG-RIGHTS-BATCH-0697,P2,National Library of Cape Verde,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0100
IMG-RIGHTS-BATCH-0698,P2,National Library of Jordan,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0351
IMG-RIGHTS-BATCH-0699,P2,National Library of Korea,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-ESR1931R014
IMG-RIGHTS-BATCH-0700,P2,National Library of Mauritius,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0116
IMG-RIGHTS-BATCH-0701,P2,National Library of the Kyrgyz Republic,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0008
IMG-RIGHTS-BATCH-0702,P2,National Memorial,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0402
IMG-RIGHTS-BATCH-0703,P2,National Museum in Damascus,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0376
IMG-RIGHTS-BATCH-0704,P2,National Museum of Costa Rica,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0309
IMG-RIGHTS-BATCH-0705,P2,National Museum of Ethnography and Folklore,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0057
IMG-RIGHTS-BATCH-0706,P2,National Museum of Mongolia,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0150
IMG-RIGHTS-BATCH-0707,P2,National Museum of Qatar,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0487
IMG-RIGHTS-BATCH-0708,P2,National Museum of Visual Arts,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0471
IMG-RIGHTS-BATCH-0709,P2,National Museum-Institute of Architecture,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0425
IMG-RIGHTS-BATCH-0710,P2,National Police Museum,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0413
IMG-RIGHTS-BATCH-0711,P2,Natural History Museum of Jamaica,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0319
IMG-RIGHTS-BATCH-0712,P2,Natural History Museum of Zimbabwe,img02_open_rights_review,1,1,0.45,0,1,IMG02:1,generic_item_source_rights_review,Confirm item-level open-license/public-domain evidence on the source record before any IMG03 promotion.,metadata/source text/rights evidence only; no image binary download; redact token-like URL params before commit,false,true,SURF-NMIIC2026R0145
