triple_id	dimension_a	value_a_id	value_a_label	dimension_b	value_b_id	value_b_label	dimension_c	value_c_id	value_c_label	object_count	eligible_denominator	support_rate_eligible	joint_observable_denominator	support_rate_joint_observable	dimension_a_value_object_count	dimension_b_value_object_count	dimension_c_value_object_count	rarity_band	rare_candidate	diagnostic_status	signal_status	input_source	derivation_version
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:48f4e0fe74ed341a1562a77b83d9144c45eceeed26cc56fb8a817da6e011f0e8	Russia	16	7995	0.00200125078174	7995	0.00200125078174	2957	1898	231	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:4aa95281d59a599408e3c1dfd9ced025abc75f76c787d4b29377a32a6f27a135	Belgium	2	7995	0.000250156347717	7995	0.000250156347717	2957	1898	59	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01	United Kingdom	1	7995	0.000125078173859	7995	0.000125078173859	2957	1898	3214	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:6bf87c5a8e9b90c22ca1470d349dd8a27908229cb65349bc0d4c2ab3cef770b6	Switzerland	3	7995	0.000375234521576	7995	0.000375234521576	2957	1898	96	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:7d4e00c1c39ca8ed6783edc0b77103ddab21f9b0c1612e447ac15a193f4958cf	Austria	10	7995	0.00125078173859	7995	0.00125078173859	2957	1898	77	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:858c03ee8dc67cb3815308c2a70d2a8076ce7c65fbdd89e183c3c449ec2454ad	Germany	3	7995	0.000375234521576	7995	0.000375234521576	2957	1898	427	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:8b1c39e4bd024f7201df51af49300cd81ca33bc3363559022a2df4fd5d5d8839	Palestine / transnational	1	7995	0.000125078173859	7995	0.000125078173859	2957	1898	8	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:9859d40c449b029e7a48ef3049be591b17005635749be839199ebf41b6c16275	United States	16	7995	0.00200125078174	7995	0.00200125078174	2957	1898	1175	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:cfd1477cf6e2b32305cfafcd71cd50232db813ab2f928f618ca953d6d8af03c2	Japan	12	7995	0.0015009380863	7995	0.0015009380863	2957	1898	116	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:eeb9639cd23888a9604e7dd1615f50181e69dbef72fbc0efd02c7ea29ba956a3	Global / transnational	2	7995	0.000250156347717	7995	0.000250156347717	2957	1898	97	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:f59f70d97d216d02dbaec94c9e13978a108d67b162036c4311e5f4f121464ca4	Poland	2	7995	0.000250156347717	7995	0.000250156347717	2957	1898	99	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1990-2000	1990s	geography	SPTGEO:2be2877e2336a0a4f23ab56680dde82cfe5e78893dd6944558a26f169313f532	Norway	79	7995	0.00988117573483	7995	0.00988117573483	2957	441	562	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	RESEARCH_ONLY_BOUNDED_TRIPLE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1990-2000	1990s	geography	SPTGEO:3bd1a3b021ace4b8588079ea1cb59555c7fdbb53c0c67a4f0c70aa190098a619	Malaysia	3	7995	0.000375234521576	7995	0.000375234521576	2957	441	52	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1990-2000	1990s	geography	SPTGEO:66dd7e66b366720473e2381bd7c1625ba538cbba873b4cc7ef790c03a91373b4	Czech Republic	1	7995	0.000125078173859	7995	0.000125078173859	2957	441	8	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1990-2000	1990s	geography	SPTGEO:9859d40c449b029e7a48ef3049be591b17005635749be839199ebf41b6c16275	United States	28	7995	0.00350218886804	7995	0.00350218886804	2957	441	1175	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	RESEARCH_ONLY_BOUNDED_TRIPLE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1990-2000	1990s	geography	SPTGEO:98a79d18bfd0654a5b147c9e103005b4137476c3e066ea9fbf3438713c244a86	Estonia	1	7995	0.000125078173859	7995	0.000125078173859	2957	441	1	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1990-2000	1990s	geography	SPTGEO:cfd1477cf6e2b32305cfafcd71cd50232db813ab2f928f618ca953d6d8af03c2	Japan	5	7995	0.000625390869293	7995	0.000625390869293	2957	441	116	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-1990-2000	1990s	geography	SPTGEO:ffb19cc3b67d7e25234a2f2e209e691555077023fadac675d95d24ff8a11d656	Sweden	1	7995	0.000125078173859	7995	0.000125078173859	2957	441	58	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:0302c0f8fde160e15d66f19149b13889a7106637209f452e33fe41383ac44a7d	Thailand	5	7995	0.000625390869293	7995	0.000625390869293	2957	646	6	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:2a9d66d92e756c747118baa7436ad788121f07b6e99b653bbccd9db32c566fc3	Turkey	1	7995	0.000125078173859	7995	0.000125078173859	2957	646	30	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:2be2877e2336a0a4f23ab56680dde82cfe5e78893dd6944558a26f169313f532	Norway	25	7995	0.00312695434647	7995	0.00312695434647	2957	646	562	COUNT_21_TO_99	false	ANALYSIS_DIAGNOSTIC	RESEARCH_ONLY_BOUNDED_TRIPLE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:38b90fc6afc90269586919bdf81cf0a84109a64b1fabb4efe98b105bf187a824	China / Hong Kong	4	7995	0.000500312695435	7995	0.000500312695435	2957	646	163	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:3c420e26303316e935ce7757e5f7aafb2ab513325b4c16a811e8b09fc36b4d2c	Mexico	1	7995	0.000125078173859	7995	0.000125078173859	2957	646	29	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01	United Kingdom	1	7995	0.000125078173859	7995	0.000125078173859	2957	646	3214	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:64aa6e6ea5220958106e57404aca07b64a3d09f21e06c9b2d845d1056073b6f0	South Africa	10	7995	0.00125078173859	7995	0.00125078173859	2957	646	36	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:6b4772a58826fc11f036001465bee3c2701b11373c121d2dd324c680d0aa8796	Ghana	11	7995	0.00137585991245	7995	0.00137585991245	2957	646	11	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:7fa25d0a42d57f51454b440a3bd0bab7cfedf7e75e7333dbb4392079331df3b2	France	1	7995	0.000125078173859	7995	0.000125078173859	2957	646	224	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:858c03ee8dc67cb3815308c2a70d2a8076ce7c65fbdd89e183c3c449ec2454ad	Germany	3	7995	0.000375234521576	7995	0.000375234521576	2957	646	427	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:9698ac2a6ac50d2cfcaafb9eae7b7c59c175d2d6ff1fff73ff652030bb2f81e0	Canada	3	7995	0.000375234521576	7995	0.000375234521576	2957	646	32	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:9859d40c449b029e7a48ef3049be591b17005635749be839199ebf41b6c16275	United States	177	7995	0.022138836773	7995	0.022138836773	2957	646	1175	COUNT_100_PLUS	false	ANALYSIS_DIAGNOSTIC	RESEARCH_ONLY_BOUNDED_TRIPLE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:cf7b981e9e9790c419db0607e6503bc6c8266539ed91ac169fc9f6c641548b27	Georgia	2	7995	0.000250156347717	7995	0.000250156347717	2957	646	2	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:cfd1477cf6e2b32305cfafcd71cd50232db813ab2f928f618ca953d6d8af03c2	Japan	4	7995	0.000500312695435	7995	0.000500312695435	2957	646	116	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:db377095b29f50477c69ddb8bac5925571cee52f5756c78710d73a334e0f4181	Hungary	1	7995	0.000125078173859	7995	0.000125078173859	2957	646	12	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:ec6a3f77d4223df55bea73b526870a8f37efdc54cc111c6aa1f9f6731605d441	Denmark	1	7995	0.000125078173859	7995	0.000125078173859	2957	646	55	SINGLETON	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:f47cc869fdb67249b797b76586ad8ec15bef1fd725ecf97f9b8d42fd3c6f8885	Korean Peninsula	2	7995	0.000250156347717	7995	0.000250156347717	2957	646	13	COUNT_2_TO_5	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
theme__decade__geography	theme	CTX:THEME:edd0123d156f0bd4accbcf0f7f680cf4129b817f34ff9bf30d204681bd95ede0	Midcentury modern graphic communication	decade	SPT-PERIOD-2010-2020	2010s	geography	SPTGEO:2be2877e2336a0a4f23ab56680dde82cfe5e78893dd6944558a26f169313f532	Norway	9	7995	0.00112570356473	7995	0.00112570356473	2957	351	562	COUNT_6_TO_20	true	ANALYSIS_DIAGNOSTIC	RARE_INTERSECTION_SIGNAL_CANDIDATE	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
